,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
32591,130464735.0,Friday,No,2013-07-26T13:06:00.000,InvProp,"[-71.046855, 42.309927]",Point,InvProp,7,ALARMR,252,C11,Day,No,SAVIN HILL AV,Part three,Unarmed,778736.0891,,2938290.8839999996,2013
58333,130478794.0,Friday,No,2013-07-26T10:00:00.000,InvProp,"[-71.15049, 42.268316]",Point,InvProp,7,IVPREM,710,E5,Day,No,CAROL CR,Part three,Unarmed,750766.7346,,2922995.559,2013
72386,130465052.0,Friday,No,2013-07-26T15:32:00.000,InvProp,"[-71.144225, 42.251631]",Point,InvProp,7,SHOTS ,536,E18,Day,No,LEIGHTON RD,Part three,Unarmed,752487.7968,,2916922.33,2013
82210,130465185.0,Friday,No,2013-07-26T16:00:00.000,InvProp,"[-71.060805, 42.378351]",Point,InvProp,7,IVPREM,56,A15,First,No,BUNKER HILL ST,Part three,Unarmed,774834.6061,,2963206.369,2013
107565,130463789.0,Friday,No,2013-07-26T01:41:00.000,InvProp,"[-71.080718, 42.303026]",Point,InvProp,7,REQP  ,459,B3,Last,No,SEAVER ST,Part three,Unarmed,769588.9781,,2935729.2989999996,2013
124078,130524356.0,Friday,No,2013-07-26T08:00:00.000,InvProp,"[-71.064405, 42.283177]",Point,InvProp,7,IVPREM,395,C11,Day,No,BEALE ST,Part three,Unarmed,774038.9669,,2928518.187,2013
150516,130467225.0,Friday,No,2013-07-26T14:00:00.000,InvProp,"[-71.05279, 42.351431]",Point,InvProp,7,IVPREM,114,A1,Day,No,SUMMER ST,Part three,Unarmed,777051.6251,DORCHESTER AV,2953407.443,2013
153436,130465998.0,Friday,No,2013-07-26T23:50:00.000,InvProp,"[-71.09679, 42.314596]",Point,InvProp,7,IVPREM,307,E13,Last,No,COLUMBUS AV,Part three,Unarmed,765221.5863,,2939924.814,2013
158202,130464229.0,Friday,No,2013-07-26T09:05:00.000,InvProp,"[-71.056676, 42.288898]",Point,InvProp,7,BERPTA,393,C11,Day,No,WRENTHAM ST,Part three,Unarmed,776119.5041,,2930613.738,2013
168959,130464725.0,Friday,No,2013-07-26T12:58:00.000,InvProp,"[-71.123635, 42.273681]",Point,InvProp,7,BEIP  ,555,E18,Day,No,METROPOLITAN AV,Part three,Other,758026.7539,,2924981.568,2013
245663,130463969.0,Friday,No,2013-07-26T04:45:00.000,InvProp,"[-71.094185, 42.271681]",Point,InvProp,7,SHOTS ,476,B3,Last,No,REGIS RD,Part three,Firearm,766000.5509,,2924289.2860000003,2013
247874,130465931.0,Friday,No,2013-07-26T22:46:00.000,InvProp,"[-71.07271, 42.290416]",Point,InvProp,7,REQP  ,437,B3,First,No,TALBOT AV,Part three,Other,771778.5062,,2931144.96,2013
