,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
11428,130820177.0,Tuesday,No,2013-12-31T09:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,12,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2013
30363,130820227.0,Tuesday,No,2013-12-31T09:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,12,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2013
52432,130821021.0,Tuesday,No,2013-12-31T17:40:00.000,PropFound,"[-71.07436, 42.342151]",Point,PropFound,12,LSTPRP,158,D4,First,No,AGUADILLA ST,Part three,Unarmed,771237.9903,,2949995.8060000003,2013
61019,130820065.0,Tuesday,No,2013-12-31T08:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,12,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2013
78291,130820067.0,Tuesday,No,2013-12-31T09:15:00.000,PropFound,"[-71.03979, 42.374931]",Point,PropFound,12,FDPROP,27,A7,Day,No,BORDER ST,Part three,Unarmed,780519.4002,,2961989.988,2013
89207,130820665.0,Tuesday,No,2013-12-31T14:00:00.000,PropFound,"[-71.063873, 42.325436]",Point,PropFound,12,FDPROP,186,C6,Day,No,ALLSTATE RD,Part three,Unarmed,774104.1328,,2943918.604,2013
119027,140000988.0,Tuesday,No,2013-12-31T19:15:00.000,PropFound,"[-71.061495, 42.356911]",Point,PropFound,12,FDPROP,102,A1,First,No,TREMONT ST,Part three,Unarmed,774688.3413,,2955392.2430000002,2013
158600,130821632.0,Tuesday,No,2013-12-31T22:40:00.000,PropFound,"[-71.077295, 42.349891]",Point,PropFound,12,FDPROP,130,D4,First,No,DARTMOUTH ST,Part three,Unarmed,770430.5454,BOYLSTON ST,2952812.46,2013
164623,130821493.0,Tuesday,No,2013-12-31T21:00:00.000,PropFound,"[-71.06925, 42.341481]",Point,PropFound,12,LSTPRP,166,D4,First,No,WASHINGTON ST,Part three,Unarmed,772620.6919,,2949758.5810000002,2013
178684,130820378.0,Tuesday,No,2013-12-31T12:00:00.000,PropFound,"[-71.07105, 42.305506]",Point,PropFound,12,FDPROP,337,C11,Day,No,OLNEY ST,Part three,Unarmed,772199.9933,,2936646.2339999997,2013
205588,130819959.0,Tuesday,No,2013-12-31T07:56:00.000,PropFound,"[-71.070385, 42.343771]",Point,PropFound,12,IVPREM,160,D4,Day,No,HANSON ST,Part three,Unarmed,772309.6443,RINGGOLD ST,2950591.5519999997,2013
