,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
24647,130743216.0,Saturday,No,2013-11-23T10:00:00.000,PersLoc,"[-71.082351, 42.309815]",Point,PersLoc,11,MISPER,460,B2,Day,No,BLUE HILL AV,Other,Unarmed,769135.3285,WARREN ST,2938201.055,2013
68616,130744082.0,Saturday,No,2013-11-23T15:00:00.000,PersLoc,"[-71.05484, 42.292346]",Point,PersLoc,11,MSNCOM,367,C11,Day,No,SPAULDING ST,Other,Unarmed,776609.8699,,2931873.0069999998,2013
73576,130744778.0,Saturday,No,2013-11-23T14:00:00.000,PersLoc,"[-71.040705, 42.333851]",Point,PersLoc,11,MISPER,229,C6,Day,No,E 5TH ST,Other,Unarmed,780352.7732,,2947018.341,2013
80993,130742939.0,Saturday,No,2013-11-23T09:47:00.000,PersLoc,"[-71.083771, 42.304147]",Point,PersLoc,11,MISPER,330,B2,Day,No,NORMANDY ST,Other,Unarmed,768761.2524,,2936133.9069999997,2013
94691,130748390.0,Saturday,No,2013-11-23T12:00:00.000,PersLoc,"[-71.119355, 42.277461]",Point,PersLoc,11,MISPER,499,E18,Day,No,HYDE PARK AV,Other,Unarmed,759178.8211,,2926364.212,2013
100413,130743407.0,Saturday,No,2013-11-23T03:27:00.000,PersLoc,"[-71.10031, 42.272706]",Point,PersLoc,11,MSNCOM,474,B3,Last,No,NEWCASTLE RD,Other,Unarmed,764341.0835,,2924654.982,2013
136938,130742764.0,Saturday,No,2013-11-23T09:09:00.000,PersLoc,"[-71.061995, 42.308641]",Point,PersLoc,11,MISPER,338,C11,Day,No,CHURCH ST,Other,Unarmed,774643.5291,,2937801.125,2013
197823,130747311.0,Saturday,No,2013-11-23T17:30:00.000,PersLoc,"[-71.052654, 42.339646]",Point,PersLoc,11,MISPER,936,C6,First,No,ST CASIMIR,Other,Unarmed,777110.8765,,2949112.756,2013
216440,130743632.0,Saturday,No,2013-11-23T18:00:00.000,PersLoc,"[-71.063675, 42.352301]",Point,PersLoc,11,IVPER ,72,A1,First,No,BOYLSTON ST,Other,Unarmed,774107.7181,,2953709.249,2013
228138,130743019.0,Saturday,No,2013-11-23T10:35:00.000,PersLoc,"[-71.05815, 42.285186]",Point,PersLoc,11,MISPER,392,C11,Day,No,BEAUMONT ST,Other,Unarmed,775727.8369,,2929259.146,2013
228757,130744176.0,Saturday,No,2013-11-23T10:00:00.000,PersLoc,"[-71.08904, 42.334031]",Point,PersLoc,11,MISPER,909,B2,Day,No,WHITTIER ST,Other,Unarmed,767283.5615,,2947017.2660000003,2013
238790,130746749.0,Saturday,No,2013-11-23T16:00:00.000,PersLoc,"[-71.05253, 42.326571]",Point,PersLoc,11,MISPER,914,C6,First,No,OLD COLONY AV,Other,Unarmed,777169.4318,,2944348.39,2013
