,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
15701,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.065275, 42.31686]",Point,06xx,7,,257,B2,,No,COLUMBIA RD,Part One,None,773741.0,,2940000.0,2015
45999,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.084516, 42.293896]",Point,06xx,7,,442,B3,,No,TALBOT AVE,Part One,None,768578.0,,2930000.0,2015
55016,,Friday,No,2015-07-24T21:00:00.000,Larceny,"[0, 0]",Point,06xx,7,,66,A1,,No,PHILLIPS ST,Part One,None,,W CEDAR ST,,2015
57796,,Friday,No,2015-07-24T17:44:00.000,Larceny,"[0, 0]",Point,06xx,7,,244,C11,,No,DORCHESTER AVE,Part One,None,,SUDAN ST,,2015
59853,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.110419, 42.332962]",Point,06xx,7,,606,B2,,No,HUNTINGTON AVE,Part One,None,761505.0,,2950000.0,2015
67747,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.083735, 42.330441]",Point,06xx,7,ARREST,287,B2,,No,WASHINGTON ST,Part One,None,768724.0,,2950000.0,2015
68921,,Friday,No,2015-07-24T00:00:00.000,Larceny From Motor Vehicle,"[-71.085769, 42.346862]",Point,06MV,7,ADMRPT,598,D4,,No,SCOTIA ST,Part One,None,768145.0,,2950000.0,2015
70210,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.071866, 42.351571]",Point,06xx,7,,129,D4,,No,BOYLSTON ST,Part One,None,771895.0,,2950000.0,2015
73544,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.035408, 42.335201]",Point,06xx,7,,226,C6,,No,L ST,Part One,None,781782.0,,2950000.0,2015
82909,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.099683, 42.332391]",Point,06xx,7,,587,B2,,No,TREMONT ST,Part One,None,764408.0,,2950000.0,2015
105803,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.12874, 42.285881]",Point,06xx,7,,560,E5,,No,WASHINGTON ST,Part One,None,756626.0,,2930000.0,2015
115469,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.085634, 42.328663]",Point,06xx,7,,585,B2,,No,CALUMET ST,Part One,None,768214.0,,2950000.0,2015
130851,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.079255, 42.347499]",Point,06xx,7,ARREST,143,D4,,No,HUNTINGTON AVE,Part One,None,769905.0,,2950000.0,2015
140237,,Friday,No,2015-07-24T00:00:00.000,Larceny From Motor Vehicle,"[-71.074906, 42.382982]",Point,06MV,7,BE,50,A15,,No,SPICE ST,Part One,None,771016.0,,2960000.0,2015
146188,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.140872, 42.348945]",Point,06xx,7,I00040,783,D14,,No,WARREN ST,Part One,None,753246.0,,2950000.0,2015
163697,,Friday,No,2015-07-24T00:00:00.000,Larceny From Motor Vehicle,"[-71.156573, 42.346425]",Point,06MV,7,BE,772,D14,,No,MICHAEL RD,Part One,None,749005.0,,2950000.0,2015
165335,,Friday,No,2015-07-24T00:00:00.000,Larceny From Motor Vehicle,"[-71.090918, 42.304638]",Point,06MV,7,BE,566,B2,,No,GLEN LN,Part One,None,766827.0,,2940000.0,2015
165583,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.066179, 42.294815]",Point,06xx,7,IVPER,361,C11,,No,MELVILLE AVE,Part One,None,773537.0,,2930000.0,2015
179019,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.079296, 42.349098]",Point,06xx,7,,143,D4,,No,EXETER ST,Part One,None,769891.0,,2950000.0,2015
181688,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.063133, 42.298489]",Point,06xx,7,,356,C11,,No,GENEVA AVE,Part One,None,774355.0,,2930000.0,2015
183486,,Friday,No,2015-07-24T10:00:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,VAND,0,,,No,,Part One,None,,ARBORWAY,,2015
187479,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.074128, 42.350959]",Point,06xx,7,,134,D4,,No,BOYLSTON ST,Part One,None,771285.0,,2950000.0,2015
189424,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.060853, 42.358121]",Point,06xx,7,,73,A1,,No,BEACON ST,Part One,None,774860.0,,2960000.0,2015
191295,,Friday,No,2015-07-24T20:00:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,,622,D4,,No,BEACON ST,Part One,None,,CHARLESGATE W,,2015
200261,,Friday,No,2015-07-24T00:00:00.000,Larceny From Motor Vehicle,"[-71.056154, 42.381808]",Point,06MV,7,,37,A15,,No,TERMINAL ST,Part One,None,776085.0,,2960000.0,2015
202036,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.075037, 42.338769]",Point,06xx,7,,168,D4,,No,CUMSTON ST,Part One,None,771061.0,,2950000.0,2015
206618,,Friday,No,2015-07-24T22:31:00.000,Larceny,"[0, 0]",Point,06xx,7,,624,D4,,No,IPSWICH ST,Part One,None,,VAN NESS ST,,2015
210608,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.120018, 42.257191]",Point,06xx,7,,519,E18,,No,RIVER ST,Part One,None,759032.0,,2920000.0,2015
219719,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.063733, 42.351031]",Point,06xx,7,,117,A1,,No,STUART ST,Part One,None,774094.0,,2950000.0,2015
224955,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.11671, 42.262092]",Point,06xx,7,,494,E18,,No,METROPOLITAN AVE,Part One,None,759920.0,,2920000.0,2015
229531,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.147625, 42.349962]",Point,06xx,7,,784,D14,,No,CAMBRIDGE ST,Part One,None,751419.0,,2950000.0,2015
233668,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.073229, 42.333313]",Point,06xx,7,ARREST,179,D4,,No,MASSACHUSETTS AVE,Part One,None,771560.0,,2950000.0,2015
234673,,Friday,No,2015-07-24T00:00:00.000,Larceny From Motor Vehicle,"[-71.072573, 42.384156]",Point,06MV,7,BE,37,A15,,No,MAIN ST,Part One,None,771644.0,,2970000.0,2015
235207,,Friday,No,2015-07-24T00:00:00.000,Larceny From Motor Vehicle,"[-71.086017, 42.323481]",Point,06MV,7,BE,295,B2,,No,CIRCUIT ST,Part One,None,768120.0,,2940000.0,2015
240884,,Friday,No,2015-07-24T00:00:00.000,Larceny From Motor Vehicle,"[-71.040364, 42.382292]",Point,06MV,7,BE,26,,,No,BORDER ST,Part One,None,780350.0,,2960000.0,2015
244264,,Friday,No,2015-07-24T10:27:00.000,Larceny,"[0, 0]",Point,06xx,7,,583,E13,,No,MINDEN ST,Part One,None,,SCHILLER ST,,2015
245725,,Friday,No,2015-07-24T00:00:00.000,Larceny,"[-71.070725, 42.349445]",Point,06xx,7,,128,A1,,No,COLUMBUS AVE,Part One,None,772207.0,,2950000.0,2015
257762,,Friday,No,2015-07-24T00:00:00.000,Larceny From Motor Vehicle,"[-71.072624, 42.332856]",Point,06MV,7,BE,179,D4,,No,MASSACHUSETTS AVE,Part One,None,771724.0,,2950000.0,2015
