,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
22678,120466550.0,Saturday,No,2012-07-28T16:35:00.000,MVAcc,"[-71.090967, 42.297075]",Point,MVAcc,7,MVA   ,908,B3,First,No,AMERICAN LEGION HY,Part Three,Unarmed,766826.9259,,2933547.284,2012
33557,120465588.0,Saturday,No,2012-07-28T04:36:00.000,MVAcc,"[-71.04677, 42.283871]",Point,MVAcc,7,MVPED1,380,C11,Last,No,HALLET ST,Part Three,Unarmed,778809.6899,GALLIVAN BL,2928796.099,2012
92590,120465570.0,Saturday,No,2012-07-28T04:14:00.000,MVAcc,"[-71.058, 42.352311]",Point,MVAcc,7,REQP  ,115,A1,Last,No,LINCOLN ST,Part Three,Unarmed,775641.6671,ESSEX ST,2953720.791,2012
102206,120466768.0,Saturday,No,2012-07-28T18:35:00.000,MVAcc,"[-71.163755, 42.281316]",Point,MVAcc,7,MVA   ,732,E5,First,No,TEMPLE ST,Part Three,Unarmed,747157.7172,,2927718.521,2012
118626,120466084.0,Saturday,No,2012-07-28T12:15:00.000,MVAcc,"[-71.154124, 42.338867]",Point,MVAcc,7,MVA   ,774,D14,Day,No,CHESTNUT HILL AV,Part Three,Other,749678.8145,,2948701.318,2012
205987,120466363.0,Saturday,No,2012-07-28T14:45:00.000,MVAcc,"[-71.03981, 42.376191]",Point,MVAcc,7,MVA   ,26,A7,Day,No,BORDER ST,Part Three,Unarmed,780511.5193,,2962449.128,2012
212686,120466733.0,Saturday,No,2012-07-28T18:15:00.000,MVAcc,"[-71.04802, 42.350071]",Point,MVAcc,7,MVA   ,206,C6,First,No,CONGRESS ST,Part Three,Other,778343.6129, ,2952918.631,2012
220843,120467237.0,Saturday,No,2012-07-28T23:00:00.000,MVAcc,"[-71.04139, 42.330941]",Point,MVAcc,7,MVPED2,233,C6,First,No,H ST,Part Three,Unarmed,780173.2641,,2945956.8910000003,2012
263039,120467252.0,Saturday,No,2012-07-28T23:18:00.000,MVAcc,"[0, 0]",Point,MVAcc,7,HITRUN,15,A7,First,No,CHAUCER ST,Part Three,Unarmed,,,,2012
265989,120465558.0,Saturday,No,2012-07-28T03:56:00.000,MVAcc,"[0, 0]",Point,MVAcc,7,MVAINJ,503,E18,Last,No,AMERICAN LEGION HY,Part Three,Unarmed,,,,2012
