,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
33266,,Sunday,No,2015-07-05T00:00:00.000,Restraining Order Violations,"[-71.076381, 42.334018]",Point,Restrain,7,VIORDR,271,D4,,No,HARRISON AVE,Part Two,None,770706.0,,2950000.0,2015
139505,,Sunday,No,2015-07-05T00:00:00.000,Restraining Order Violations,"[-71.085634, 42.328663]",Point,Restrain,7,VIORDR,307,B2,,No,WALNUT AVE,Part Two,None,768214.0,,2950000.0,2015
