,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
22358,,Wednesday,No,2015-07-22T00:00:00.000,Indecent Assault,"[-71.063664, 42.344934]",Point,02ID,7,ARREST,162,D4,,No,HARRISON AVE,Part Two,None,774124.0,,2950000.0,2015
156767,,Wednesday,No,2015-07-22T18:13:00.000,Indecent Assault,"[0, 0]",Point,02ID,7,ARREST,119,A1,,No,BOYLSTON ST,Part Two,None,,,,2015
229422,,Wednesday,No,2015-07-22T00:00:00.000,Indecent Assault,"[-71.074364, 42.33556]",Point,02ID,7,ARREST,171,D4,,No,HARRISON AVE,Part Two,None,771249.0,,2950000.0,2015
