,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
32447,130615423.0,Thursday,No,2013-09-26T14:00:00.000,Service,"[-71.11102, 42.32948]",Point,Service,9,HITRUN,648,E13,Day,No,S HUNTINGTON AV,Part three,Other,761347.9313,,2945330.7410000004,2013
58985,130614615.0,Thursday,No,2013-09-26T15:05:00.000,Service,"[-71.087612, 42.312512]",Point,Service,9,ARREST,315,B2,Day,No,CRAWFORD ST,Part three,Unarmed,767707.5761,,2939177.0239999997,2013
68642,130614212.0,Thursday,No,2013-09-26T12:21:00.000,Service,"[-71.063675, 42.352301]",Point,Service,9,ARREST,111,A1,Day,No,BOYLSTON ST,Part three,Unarmed,774107.7181,,2953709.249,2013
87924,130615500.0,Thursday,No,2013-09-26T06:50:00.000,Service,"[-71.103947, 42.316882]",Point,Service,9,LARCRT,577,E13,Last,No,BOYLSTON ST,Part three,Unarmed,763281.7837,,2940748.74,2013
88594,130614015.0,Thursday,No,2013-09-26T10:30:00.000,Service,"[-71.06942, 42.362401]",Point,Service,9,IVPER ,64,A1,Day,No,FRUIT ST,Part three,Unarmed,772536.2528,,2957381.922,2013
93123,130615040.0,Thursday,No,2013-09-26T18:25:00.000,Service,"[-71.063873, 42.325436]",Point,Service,9,IVPER ,0,C6,First,No,ALLSTATE RD,Part three,Unarmed,774104.1328,,2943918.604,2013
109285,130621332.0,Thursday,No,2013-09-26T15:15:00.000,Service,"[-71.168065, 42.343824]",Point,Service,9,IVPER ,751,D14,Day,No,LAKE SHORE RD,Part three,Unarmed,745902.6,,2950492.775,2013
114323,130614783.0,Thursday,No,2013-09-26T14:15:00.000,Service,"[-71.06942, 42.362401]",Point,Service,9,ARREST,64,A1,Day,No,FRUIT ST,Part three,Unarmed,772536.2528,,2957381.922,2013
133454,130615235.0,Thursday,No,2013-09-26T19:40:00.000,Service,"[-71.12412, 42.255821]",Point,Service,9,LARCRT,521,E18,First,No,RIVER ST,Part three,Unarmed,757924.1751,HYDE PARK AV,2918472.564,2013
136945,130616703.0,Thursday,No,2013-09-26T04:00:00.000,Service,"[-71.104273, 42.309722]",Point,Service,9,IVPER ,574,E13,Last,No,WASHINGTON ST,Part three,Unarmed,763205.8082,,2938139.2,2013
156281,130614641.0,Thursday,No,2013-09-26T15:20:00.000,Service,"[-71.020182, 42.384442]",Point,Service,9,AOD   ,457,A7,Day,No,MCCLELLAN HY,Other,Unarmed,785798.0684,,2965485.1489999997,2013
210637,130614594.0,Thursday,No,2013-09-26T14:15:00.000,Service,"[-71.06942, 42.362401]",Point,Service,9,IVPER ,64,A1,Day,No,FRUIT ST,Part three,Unarmed,772536.2528,,2957381.922,2013
224001,130613999.0,Thursday,No,2013-09-26T10:18:00.000,Service,"[-71.068925, 42.362416]",Point,Service,9,ARREST,64,A1,Day,No,FRUIT ST,Other,Unarmed,772669.9992,,2957388.1360000004,2013
241697,130613817.0,Thursday,No,2013-09-26T08:54:00.000,Service,"[-71.088027, 42.325407]",Point,Service,9,ARREST,293,B2,Day,No,WASHINGTON ST,Part three,Unarmed,767572.6255,,2943875.67,2013
