,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8049,142002299.0,Tuesday,No,2014-06-24T07:10:00.000,MVAcc,"[-71.128196, 42.265105]",Point,MVAcc,6,MVA,0,E18,Last,No,WEST ST,Other,Unarmed,756805.7445,,2921850.798,2014
16109,142002391.0,Tuesday,No,2014-06-24T12:10:00.000,MVAcc,"[-71.05892, 42.349921]",Point,MVAcc,6,MVA,0,A1,Day,No,LINCOLN ST,Other,Other,775397.4921,KNEELAND ST,2952848.542,2014
29879,142002291.0,Tuesday,No,2014-06-24T02:05:00.000,MVAcc,"[-71.14909, 42.356151]",Point,MVAcc,6,MVA,0,D14,Last,No,MARKET ST,Other,Unarmed,751013.9776,N BEACON ST,2955005.724,2014
39771,142002563.0,Tuesday,No,2014-06-24T19:33:00.000,MVAcc,"[-71.102385, 42.328861]",Point,MVAcc,6,IVMV,0,B2,First,No,PARKER HILL AV,Other,Other,763684.1048,,2945116.122,2014
51616,142002552.0,Tuesday,No,2014-06-24T20:10:00.000,MVAcc,"[-71.07157, 42.284188]",Point,MVAcc,6,MVA,0,C11,First,No,WASHINGTON ST,Other,Other,772098.3196,ARMANDINE ST,2928876.74,2014
71545,142002433.0,Tuesday,No,2014-06-24T14:09:00.000,MVAcc,"[-71.06948, 42.304391]",Point,MVAcc,6,MVA,0,C11,Day,No,BOWDOIN ST,Other,Other,772626.733,DEVER ST,2936242.0510000004,2014
75134,142002477.0,Tuesday,No,2014-06-24T06:00:00.000,MVAcc,"[-71.065039, 42.297944]",Point,MVAcc,6,MVA,0,C11,Last,No,VINSON ST,Other,Unarmed,773839.8404,,2933898.522,2014
110137,142002589.0,Tuesday,No,2014-06-24T16:15:00.000,MVAcc,"[-71.03545, 42.369521]",Point,MVAcc,6,MVA,0,A7,First,No,FRANKLIN ST,Other,Unarmed,781702.8289,,2960024.834,2014
122795,142002543.0,Tuesday,No,2014-06-24T19:12:00.000,MVAcc,"[-71.05242, 42.324351]",Point,MVAcc,6,MVA,0,C6,First,No,OLD COLONY AV,Other,Unarmed,777203.4219,OCALLAGHAN WY,2943539.541,2014
140929,142002331.0,Tuesday,No,2014-06-24T09:13:00.000,MVAcc,"[-71.0688, 42.341661]",Point,MVAcc,6,MVA,0,D4,Day,No,WASHINGTON ST,Other,Other,772742.0176,WALTHAM ST,2949824.79,2014
175818,142002443.0,Tuesday,No,2014-06-24T15:00:00.000,MVAcc,"[-71.05458, 42.354631]",Point,MVAcc,6,MVA,0,A1,Day,No,HIGH ST,Other,Unarmed,776561.6871,CONGRESS ST,2954571.0519999997,2014
232259,142002347.0,Tuesday,No,2014-06-24T10:40:00.000,MVAcc,"[-71.06081, 42.298111]",Point,MVAcc,6,MVA,0,C11,Day,No,DORCHESTER AV,Other,Unarmed,774983.817,CHRISTOPHER ST,2933965.482,2014
238867,142002345.0,Tuesday,No,2014-06-24T10:10:00.000,MVAcc,"[-71.08114, 42.341091]",Point,MVAcc,6,MVA,0,D4,Day,No,COLUMBUS AV,Other,Other,769406.9387,WELLINGTON ST,2949600.4480000003,2014
