,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
42609,140205205.0,Friday,No,2014-04-04T08:00:00.000,PropFound,"[-71.098485, 42.343391]",Point,PropFound,4,FDPROP,626,D4,Day,No,PETERBOROUGH ST,Part three,Unarmed,764713.7517,,2950416.063,2014
63293,140202600.0,Friday,No,2014-04-04T10:00:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,4,FDPROP,289,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
99125,140205113.0,Friday,No,2014-04-04T09:00:00.000,PropFound,"[-71.08514, 42.303116]",Point,PropFound,4,LSTPRP,458,B3,Day,No,BLUE HILL AV,Part three,Unarmed,768392.8424,,2935756.4280000003,2014
101564,140202392.0,Friday,No,2014-04-04T08:18:00.000,PropFound,"[-71.060725, 42.370351]",Point,PropFound,4,IVPREM,39,A15,Day,No,CHARLES RIVER AV,Part three,Unarmed,774871.2359,,2960291.1160000004,2014
149767,140203324.0,Friday,No,2014-04-04T02:00:00.000,PropFound,"[-71.056135, 42.282601]",Point,PropFound,4,LSTPRP,389,C11,Last,No,GALLIVAN BL,Part three,Unarmed,776277.9769,,2928319.9689999996,2014
225154,140203715.0,Friday,No,2014-04-04T18:30:00.000,PropFound,"[-71.13881, 42.242186]",Point,PropFound,4,IVPER ,532,E18,First,No,CHESTERFIELD ST,Part three,Other,753968.3972,,2913486.615,2014
230194,140203762.0,Friday,No,2014-04-04T15:00:00.000,PropFound,"[-71.058756, 42.36273]",Point,PropFound,4,INVEST,77,A1,Day,No,CONGRESS ST,Part three,Unarmed,775417.5164,,2957516.3419999997,2014
232132,140204226.0,Friday,No,2014-04-04T10:50:00.000,PropFound,"[-71.06703, 42.306221]",Point,PropFound,4,FDPROP,335,C11,Day,No,BOWDOIN ST,Part three,Unarmed,773286.0914,HAMILTON ST,2936912.285,2014
247284,140202929.0,Friday,No,2014-04-04T12:30:00.000,PropFound,"[-71.164494, 42.35108]",Point,PropFound,4,FDPROP,758,D14,Day,No,MONTFERN AV,Part three,Unarmed,746857.5351,,2953140.985,2014
251537,140206127.0,Friday,No,2014-04-04T20:00:00.000,PropFound,"[-71.063757, 42.354358]",Point,PropFound,4,INVEST,111,A1,First,No,TREMONT ST,Part three,Unarmed,774081.4655,,2954458.626,2014
