,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
133129,,Wednesday,No,2015-07-15T00:00:00.000,Confidence Games,"[-71.033108, 42.374314]",Point,11xx,7,,21,A7,,No,MARION ST,Part Two,None,782326.0,,2960000.0,2015
167445,,Wednesday,No,2015-07-15T00:00:00.000,Confidence Games,"[-71.108188, 42.273358]",Point,11xx,7,,473,B3,,No,CUMMINS HWY,Part Two,None,762208.0,,2920000.0,2015
