,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
14416,142017839.0,Saturday,No,2014-08-09T23:55:00.000,PropFound,"[-71.074079, 42.346119]",Point,PropFound,8,PROP,0,D4,Last,No,CHANDLER ST,Part three,Unarmed,771306.5826,,2951441.914,2014
17079,142017757.0,Saturday,No,2014-08-09T19:00:00.000,PropFound,"[-71.142936, 42.345312]",Point,PropFound,8,IVPREM,0,D14,First,No,FIDELIS WY,Part three,Unarmed,752693.6724,,2951062.6210000003,2014
36864,142017575.0,Saturday,No,2014-08-09T00:33:00.000,PropFound,"[-71.08238, 42.293271]",Point,PropFound,8,SS,0,B3,Last,No,KERWIN ST,Part three,Unarmed,769157.0253,TALBOT AV,2932172.405,2014
60408,142017661.0,Saturday,No,2014-08-09T13:03:00.000,PropFound,"[-71.08146, 42.334911]",Point,PropFound,8,IVPREM,0,D4,Day,No,SHAWMUT AV,Part three,Unarmed,769331.4769,KENDALL ST,2947347.918,2014
80295,142017746.0,Saturday,No,2014-08-09T14:00:00.000,PropFound,"[-71.059987, 42.361648]",Point,PropFound,8,PROP,0,A1,Day,No,SUDBURY ST,Part three,Unarmed,775087.02,,2957120.525,2014
97839,142018152.0,Saturday,No,2014-08-09T12:00:00.000,PropFound,"[-71.066403, 42.343387]",Point,PropFound,8,PROP,0,D4,Day,No,WASHINGTON ST,Part three,Unarmed,773386.6818,,2950456.92,2014
122524,142017810.0,Saturday,No,2014-08-09T22:30:00.000,PropFound,"[-71.075585, 42.340456]",Point,PropFound,8,IVPREM,0,D4,First,No,W NEWTON ST,Part three,Unarmed,770909.8909,,2949376.4669999997,2014
127424,142017726.0,Saturday,No,2014-08-09T15:45:00.000,PropFound,"[-71.076195, 42.315791]",Point,PropFound,8,PROP,0,B2,Day,No,WOODCLIFF ST,Part three,Unarmed,770789.6342,,2940387.296,2014
148708,142017822.0,Saturday,No,2014-08-09T23:00:00.000,PropFound,"[-71.05256, 42.359511]",Point,PropFound,8,PROP,0,A1,First,No,STATE ST,Part three,Unarmed,777098.3496,,2956352.275,2014
154826,142017947.0,Saturday,No,2014-08-09T18:20:00.000,PropFound,"[-71.11828, 42.295691]",Point,PropFound,8,PROP,0,E5,First,No,WASHINGTON ST,Part three,Unarmed,759440.1336,,2933008.7789999996,2014
187302,142017641.0,Saturday,No,2014-08-09T11:00:00.000,PropFound,"[-71.091325, 42.284861]",Point,PropFound,8,PROP,0,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766751.5911,,2929095.955,2014
191819,142017792.0,Saturday,No,2014-08-09T21:30:00.000,PropFound,"[-71.03887, 42.371246]",Point,PropFound,8,PROP,0,A7,First,No,PARIS ST,Part three,Unarmed,780775.2494,,2960648.442,2014
262197,142020993.0,Saturday,No,2014-08-09T20:30:00.000,PropFound,"[0, 0]",Point,PropFound,8,PROP,0,E13,First,No,BUSSEY ST,Part three,Unarmed,,SOUTH ST,,2014
