,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
33580,130684606.0,Sunday,No,2013-10-27T07:47:00.000,MVAcc,"[-71.10034, 42.335941]",Point,MVAcc,10,MVANO ,612,B2,Day,No,HUNTINGTON AV,Other,Other,764224.9912,LONGWOOD AV,2947698.7860000003,2013
46026,130684617.0,Sunday,No,2013-10-27T07:57:00.000,MVAcc,"[-71.03922, 42.379016]",Point,MVAcc,10,MVAINJ,26,A7,Day,No,MERIDIAN ST,Other,Unarmed,780665.3756,,2963479.477,2013
105452,130685467.0,Sunday,No,2013-10-27T06:07:00.000,MVAcc,"[-71.1621, 42.346351]",Point,MVAcc,10,MVA   ,751,D14,Last,No,LAKE ST,Other,Unarmed,747511.6833,KENRICK ST,2951420.202,2013
108289,130684742.0,Sunday,No,2013-10-27T10:10:00.000,MVAcc,"[-71.062898, 42.274177]",Point,MVAcc,10,MVPED1,387,C11,Day,No,ADAMS ST,Other,Unarmed,774463.5996,MEDWAY ST,2925240.475,2013
123512,130686075.0,Sunday,No,2013-10-27T02:00:00.000,MVAcc,"[-71.06288, 42.361181]",Point,MVAcc,10,MVARPT,72,A1,Last,No,CAMBRIDGE ST,Other,Unarmed,774306.0241,BOWDOIN ST,2956946.392,2013
129690,130685770.0,Sunday,No,2013-10-27T21:25:00.000,MVAcc,"[-71.07196, 42.311961]",Point,MVAcc,10,MVAINJ,331,B2,First,No,QUINCY ST,Other,Unarmed,771942.0317,CEYLON ST,2938997.3010000004,2013
134648,130685712.0,Sunday,No,2013-10-27T20:55:00.000,MVAcc,"[-71.132057, 42.270134]",Point,MVAcc,10,MVA   ,550,E18,First,No,POPLAR ST,Other,Unarmed,755753.0035,DEFOREST ST,2923678.7410000004,2013
152019,130685489.0,Sunday,No,2013-10-27T18:23:00.000,MVAcc,"[-71.155575, 42.262661]",Point,MVAcc,10,MVAINJ,712,E5,First,No,WASHINGTON ST,Other,Other,749398.7341,,2920929.1980000003,2013
190447,130685158.0,Sunday,No,2013-10-27T14:40:00.000,MVAcc,"[-71.08047, 42.351451]",Point,MVAcc,10,MVA   ,136,D4,Day,No,COMMONWEALTH AV,Other,Unarmed,769569.5044,EXETER ST,2953376.716,2013
204267,130684545.0,Sunday,No,2013-10-27T05:40:00.000,MVAcc,"[0, 0]",Point,MVAcc,10,MVA   ,59,A15,Last,No,AUSTIN ST,Other,Unarmed,,RUTHERFORD AV,,2013
220876,130684332.0,Sunday,No,2013-10-27T02:30:00.000,MVAcc,"[-71.060375, 42.352521]",Point,MVAcc,10,MVPED1,116,A1,Last,No,ESSEX ST,Other,Other,774999.3043,,2953794.002,2013
224829,130684466.0,Sunday,No,2013-10-27T03:15:00.000,MVAcc,"[-71.15342, 42.349091]",Point,MVAcc,10,MVANO ,771,D14,Last,No,MARKET ST,Other,Unarmed,749854.0873,WASHINGTON ST,2952428.1289999997,2013
