,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
24117,,Thursday,No,2015-06-25T18:24:00.000,Simple Assault,"[0, 0]",Point,08xx,6,ARREST,498,E18,,No,HYDE PARK AVE,Part Two,None,,,,2015
24916,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.082541, 42.316966]",Point,08xx,6,AB,311,B2,,No,WARREN ST,Part Two,None,769071.0,,2940000.0,2015
59090,,Thursday,No,2015-06-25T12:00:00.000,Simple Assault,"[0, 0]",Point,08xx,6,IVPER,800,D14,,No,ASHFORD ST,Part Two,None,,,,2015
65463,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.087836, 42.315211]",Point,08xx,6,AB,312,B2,,No,HUMBOLDT AVE,Part Two,None,767642.0,,2940000.0,2015
71564,,Thursday,No,2015-06-25T20:30:00.000,Simple Assault,"[0, 0]",Point,08xx,6,AB,61,A1,,No,LEGENDS WAY,Part Two,Personal Weapon (hand  foot  etc.),,,,2015
89657,,Thursday,No,2015-06-25T21:20:00.000,Simple Assault,"[0, 0]",Point,08xx,6,AB,498,E18,,No,HYDE PARK AVE,Part Two,None,,,,2015
92637,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.093269, 42.316338]",Point,08xx,6,AB,316,B2,,No,WALNUT AVE,Part Two,None,766171.0,,2940000.0,2015
113088,,Thursday,No,2015-06-25T18:00:00.000,Simple Assault,"[0, 0]",Point,08xx,6,AB,28,A7,,No,GOVE ST,Part Two,None,,PARIS ST,,2015
133284,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.071793, 42.313231]",Point,08xx,6,VAND,259,B2,,No,BIRD ST,Part Two,None,771985.0,,2940000.0,2015
145326,,Thursday,No,2015-06-25T09:22:00.000,Simple Assault,"[0, 0]",Point,08xx,6,AB,36,A7,,No,COLERIDGE ST,Part Two,Personal Weapon (hand  foot  etc.),,SHORT ST,,2015
168293,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.11267, 42.31624]",Point,08xx,6,AB,639,E13,,No,ROBINWOOD AVE,Part Two,None,760924.0,,2940000.0,2015
170047,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.101817, 42.327569]",Point,08xx,6,IVPER,584,B2,,No,FISHER AVE,Part Two,None,763840.0,,2940000.0,2015
180202,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.103665, 42.266373]",Point,08xx,6,PKNIFE,486,E18,,No,RUSKINDALE RD,Part Two,None,763444.0,,2920000.0,2015
206488,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.066316, 42.288638]",Point,08xx,6,FIGHT,817,C11,,No,TALBOT AVE,Part Two,None,773512.0,,2930000.0,2015
224820,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.070206, 42.341089]",Point,08xx,6,ARREST,166,D4,,No,WASHINGTON ST,Part Two,None,772363.0,,2950000.0,2015
229144,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.076612, 42.295429]",Point,08xx,6,NIDV,447,B3,,No,SPENCER ST,Part Two,None,770714.0,,2930000.0,2015
239384,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.076306, 42.272764]",Point,08xx,6,AB,409,B3,,No,IDAHO ST,Part Two,None,770837.0,,2920000.0,2015
254630,,Thursday,No,2015-06-25T00:00:00.000,Simple Assault,"[-71.145249, 42.343052]",Point,08xx,6,NIDV,785,D14,,No,RANSOM RD,Part Two,None,752072.0,,2950000.0,2015
