,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
3902,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.074724, 42.339538]",Point,06xx,7,,157,D4,,No,SHAWMUT AVE,Part One,None,771144.0,,2950000.0,2015
18024,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.129429, 42.350342]",Point,06xx,7,,796,D14,,No,COMMONWEALTH AVE,Part One,None,756337.0,,2950000.0,2015
19979,,Thursday,No,2015-07-30T00:00:00.000,Larceny From Motor Vehicle,"[-71.031211, 42.381114]",Point,06MV,7,BE,16,A7,,No,PRESCOTT ST,Part One,None,782825.0,,2960000.0,2015
25194,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.063381, 42.364347]",Point,06xx,7,,63,A1,,No,STANIFORD ST,Part One,None,774165.0,,2960000.0,2015
33900,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.144605, 42.342414]",Point,06xx,7,,785,D14,,No,COMMONWEALTH AVE,Part One,None,752247.0,,2950000.0,2015
40853,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.124626, 42.308157]",Point,06xx,7,,655,E13,,No,MOSS HILL RD,Part One,None,757703.0,,2940000.0,2015
49211,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.137512, 42.28453]",Point,06xx,7,,682,E5,,No,WALWORTH ST,Part One,None,754254.0,,2930000.0,2015
52701,,Thursday,No,2015-07-30T01:38:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,MVA,0,,,No,,Part One,None,,DUDLEY ST,,2015
54923,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.126299, 42.241249]",Point,06xx,7,,525,E18,,No,TRUMAN PKWY,Part One,None,757357.0,,2910000.0,2015
54924,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.126299, 42.241249]",Point,06xx,7,,525,E18,,No,TRUMAN PKWY,Part One,None,757357.0,,2910000.0,2015
80786,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.072722, 42.341868]",Point,06xx,7,,962,D4,,No,W DEDHAM ST,Part One,None,771681.0,,2950000.0,2015
81911,,Thursday,No,2015-07-30T00:00:00.000,Larceny,"[-71.071155, 42.285811]",Point,06xx,7,ALARM,400,C11,,No,WASHINGTON ST,Part One,None,772208.0,,2930000.0,2015
