,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
3852,130780737.0,Wednesday,No,2013-12-11T14:29:00.000,OTHER LARCENY,"[-71.063873, 42.325436]",Point,06xx,12,LARCRT,186,C6,Day,No,ALLSTATE RD,Part One,Unarmed,774104.1328,,2943918.604,2013
10947,130782212.0,Wednesday,No,2013-12-11T08:31:00.000,OTHER LARCENY,"[-71.086655, 42.348466]",Point,06xx,12,LARCRT,142,D4,Day,No,NEWBURY ST,Part One,Unarmed,767902.9271,,2952280.765,2013
23957,130781574.0,Wednesday,No,2013-12-11T22:00:00.000,OTHER LARCENY,"[-71.0672, 42.350816]",Point,06xx,12,ARREST,125,A1,First,No,STUART ST,Part One,Unarmed,773157.6465,,2953163.233,2013
27325,130780140.0,Wednesday,No,2013-12-11T10:40:00.000,OTHER LARCENY,"[-71.065845, 42.301366]",Point,06xx,12,BEIP  ,352,C11,Day,No,WESTVILLE ST,Part One,Unarmed,773615.6368,,2935144.682,2013
28300,130781595.0,Wednesday,No,2013-12-11T21:30:00.000,OTHER LARCENY,"[-71.060845, 42.355056]",Point,06xx,12,SHPLFT,112,A1,First,No,WASHINGTON ST,Part One,Unarmed,774867.5053,,2954717.1489999997,2013
31729,130781642.0,Wednesday,No,2013-12-11T22:41:00.000,OTHER LARCENY,"[-71.0829, 42.316361]",Point,06xx,12,LARCIP,313,B2,First,No,WARREN ST,Part One,Firearm,768975.1904,TOWNSEND ST,2940586.0719999997,2013
36086,130781268.0,Wednesday,No,2013-12-11T19:14:00.000,OTHER LARCENY,"[-71.059969, 42.355867]",Point,06xx,12,SHPLFT,102,A1,First,No,WASHINGTON ST,Part One,Unarmed,775102.6197,,2955013.727,2013
37689,130780596.0,Wednesday,No,2013-12-11T13:30:00.000,OTHER LARCENY,"[-71.03979, 42.374931]",Point,06xx,12,LARCIP,27,A7,Day,No,BORDER ST,Part One,Unarmed,780519.4002,,2961989.988,2013
41993,130784948.0,Wednesday,No,2013-12-11T00:00:00.000,OTHER LARCENY,"[-71.117179, 42.257119]",Point,06xx,12,LARCRT,519,E18,Last,No,PIERCE ST,Part One,Other,759800.8691,,2918953.793,2013
63000,130780428.0,Wednesday,No,2013-12-11T06:30:00.000,OTHER LARCENY,"[-71.072745, 42.350576]",Point,06xx,12,LARCRT,129,D4,Last,No,BERKELEY ST,Part One,Unarmed,771659.2201,,2953068.216,2013
82616,130779990.0,Wednesday,No,2013-12-11T12:20:00.000,OTHER LARCENY,"[-71.120483, 42.283302]",Point,06xx,12,LARCRT,0,E5,Day,No,ROWE ST,Part One,Unarmed,758864.1866,,2928491.065,2013
90010,130783038.0,Wednesday,No,2013-12-11T18:00:00.000,OTHER LARCENY,"[-71.081035, 42.349986]",Point,06xx,12,LARCRT,137,D4,First,No,NEWBURY ST,Part One,Unarmed,769419.4017,,2952842.095,2013
98290,130795199.0,Wednesday,No,2013-12-11T13:55:00.000,OTHER LARCENY,"[-71.07464, 42.338131]",Point,06xx,12,LARCRT,168,D4,Day,No,WASHINGTON ST,Part One,Unarmed,771169.598,,2948530.4669999997,2013
98855,130780595.0,Wednesday,No,2013-12-11T14:03:00.000,OTHER LARCENY,"[-71.060845, 42.355056]",Point,06xx,12,ARREST,111,A1,Day,No,WASHINGTON ST,Part One,Unarmed,774867.5053,,2954717.1489999997,2013
118223,130781005.0,Wednesday,No,2013-12-11T15:02:00.000,OTHER LARCENY,"[-71.08257, 42.348656]",Point,06xx,12,LARCRT,143,D4,Day,No,BOYLSTON ST,Part One,Other,769006.8448,,2952355.38,2013
124731,130780718.0,Wednesday,No,2013-12-11T15:07:00.000,OTHER LARCENY,"[-71.063106, 42.355355]",Point,06xx,12,LARCIP,72,A1,Day,No,TREMONT ST,Part One,Unarmed,774255.6857,,2954822.79,2013
159246,130779996.0,Wednesday,No,2013-12-11T09:36:00.000,OTHER LARCENY,"[-71.074105, 42.350961]",Point,06xx,12,LARCIP,129,D4,Day,No,BOYLSTON ST,Part One,Unarmed,771290.8973,,2953206.6780000003,2013
