,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
5182,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.090863, 42.333644]",Point,06MV,6,BE,289,B2,,No,TREMONT ST,Part One,None,766791.0,,2950000.0,2015
14457,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.033262, 42.33275]",Point,06MV,6,VAND,231,C6,,No,M ST,Part One,None,782367.0,,2950000.0,2015
14609,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.064083, 42.348761]",Point,06MV,6,ARREST,127,A1,,No,WASHINGTON ST,Part One,None,774004.0,,2950000.0,2015
33953,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.077493, 42.337953]",Point,06MV,6,BE,156,D4,,No,W SPRINGFIELD ST,Part One,None,770398.0,,2950000.0,2015
38834,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.054633, 42.357752]",Point,06MV,6,BE,100,A1,,No,BATTERYMARCH ST,Part One,None,776541.0,,2960000.0,2015
79431,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.039612, 42.33725]",Point,06MV,6,BE,222,C6,,No,E SECOND ST,Part One,None,780642.0,,2950000.0,2015
96212,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.094541, 42.305491]",Point,06MV,6,BE,567,B2,,No,JEWISH WAR VETERANS DR,Part One,None,765845.0,,2940000.0,2015
101000,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.088241, 42.351181]",Point,06MV,6,BE,139,D4,,No,BEACON ST,Part One,None,767469.0,,2950000.0,2015
101001,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.088241, 42.351181]",Point,06MV,6,BE,139,D4,,No,BEACON ST,Part One,None,767469.0,,2950000.0,2015
123957,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.045405, 42.33716]",Point,06MV,6,BE,212,C6,,No,BOLTON ST,Part One,None,779075.0,,2950000.0,2015
126764,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.036317, 42.334749]",Point,06MV,6,BE,226,C6,,No,E FOURTH ST,Part One,None,781537.0,,2950000.0,2015
150796,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.094249, 42.314003]",Point,06MV,6,BE,316,E13,,No,WALNUT AVE,Part One,None,765910.0,,2940000.0,2015
154260,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.063217, 42.3281]",Point,06MV,6,BE,186,C6,,No,ALLSTATE RD,Part One,None,774277.0,,2940000.0,2015
156459,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.034434, 42.33734]",Point,06MV,6,,222,C6,,No,E SECOND ST,Part One,None,782041.0,,2950000.0,2015
196492,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.136219, 42.353398]",Point,06MV,6,,795,D14,,No,BRIGHTON AVE,Part One,None,754497.0,,2950000.0,2015
210651,,Friday,No,2015-06-26T18:00:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,6,,799,D14,,No,GARDNER ST,Part One,None,,,,2015
221098,,Friday,No,2015-06-26T23:00:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,6,BE,622,D4,,No,BAY STATE RD,Part One,None,,,,2015
223679,,Friday,No,2015-06-26T00:00:00.000,Larceny From Motor Vehicle,"[-71.045023, 42.353002]",Point,06MV,6,,207,C6,,No,MARINA PARK DR,Part One,None,779148.0,,2950000.0,2015
