,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
14306,140157159.0,Friday,No,2014-03-14T19:11:00.000,InvProp,"[-71.04653, 42.335066]",Point,InvProp,3,CD35  ,220,C6,First,No,DORCHESTER ST,Part three,Unarmed,778775.4483,,2947452.68,2014
29541,140155580.0,Friday,No,2014-03-14T05:43:00.000,InvProp,"[-71.09586, 42.318231]",Point,InvProp,3,PRSCRM,304,B2,Last,No,WASHINGTON ST,Part three,Unarmed,765466.8401,,2941250.659,2014
43737,140156995.0,Friday,No,2014-03-14T13:00:00.000,InvProp,"[-71.089151, 42.311211]",Point,InvProp,3,LANTEN,318,B2,Day,No,HOMESTEAD ST,Part three,Unarmed,767293.447,,2938701.003,2014
63577,140155751.0,Friday,No,2014-03-14T08:15:00.000,InvProp,"[-71.063804, 42.313876]",Point,InvProp,3,IVPER ,823,C11,Day,No,CUSHING AV,Part three,Unarmed,774144.3198,,2939706.043,2014
64786,140158208.0,Friday,No,2014-03-14T14:00:00.000,InvProp,"[-71.111175, 42.312791]",Point,InvProp,3,MISC  ,639,E13,Day,No,ROCKVIEW ST,Part three,Unarmed,761333.9517,,2939248.977,2014
85190,140156546.0,Friday,No,2014-03-14T15:00:00.000,InvProp,"[-71.100769, 42.325321]",Point,InvProp,3,VANRPT,912,E13,Day,No,PARKER ST,Part three,Unarmed,764127.0458,,2943828.1319999998,2014
126933,140157396.0,Friday,No,2014-03-14T22:04:00.000,InvProp,"[-71.05679, 42.321191]",Point,InvProp,3,IVMV  ,235,C6,First,No,DORCHESTER AV,Part three,Unarmed,776027.6618,,2942381.815,2014
135497,140158629.0,Friday,No,2014-03-14T18:40:00.000,InvProp,"[-71.06122, 42.365521]",Point,InvProp,3,IVPREM,61,A1,First,No,CAUSEWAY ST,Part three,Other,774746.5282,CANAL ST,2958530.278,2014
159779,140177253.0,Friday,No,2014-03-14T16:00:00.000,InvProp,"[-71.04206, 42.317766]",Point,InvProp,3,IVPREM,256,C6,First,No,MT VERNON ST,Part three,Unarmed,780017.8828,,2941154.74,2014
218502,140158630.0,Friday,No,2014-03-14T19:50:00.000,InvProp,"[-71.06122, 42.365521]",Point,InvProp,3,IVPREM,61,A1,First,No,CAUSEWAY ST,Part three,Other,774746.5282,CANAL ST,2958530.278,2014
237525,140155988.0,Friday,No,2014-03-14T10:28:00.000,InvProp,"[-71.062585, 42.285466]",Point,InvProp,3,ALARMR,394,C11,Day,No,LOMBARD ST,Part three,Unarmed,774527.2488,,2929354.998,2014
251275,140157258.0,Friday,No,2014-03-14T19:45:00.000,InvProp,"[-71.054711, 42.341305]",Point,InvProp,3,CD35  ,200,C6,First,No,W BROADWAY,Part three,Unarmed,776551.5679,,2949714.607,2014
