,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
6576,130140673.0,Saturday,No,2013-03-09T14:28:00.000,MVAcc,"[-71.05246, 42.294481]",Point,MVAcc,3,MVAINJ,368,C11,Day,No,NEPONSET AV,Part Three,Unarmed,777249.718,KING ST,2932654.4,2013
8136,130140901.0,Saturday,No,2013-03-09T16:37:00.000,MVAcc,"[-71.070625, 42.361461]",Point,MVAcc,3,MVPED2,64,A1,First,No,CHARLES ST,Part Three,Unarmed,772212.3098,,2957037.798,2013
41937,130141329.0,Saturday,No,2013-03-09T20:02:00.000,MVAcc,"[-71.03898, 42.371121]",Point,MVAcc,3,MVANO ,28,A7,First,No,MERIDIAN ST,Part Three,Unarmed,780745.7714,PARIS ST,2960602.729,2013
46680,130140672.0,Saturday,No,2013-03-09T14:21:00.000,MVAcc,"[-71.071735, 42.291806]",Point,MVAcc,3,HAZ   ,362,C11,Day,No,WASHINGTON ST,Part Three,Unarmed,772039.7656,,2931652.818,2013
75493,130140919.0,Saturday,No,2013-03-09T16:45:00.000,MVAcc,"[-71.08404, 42.295111]",Point,MVAcc,3,MVANO ,0,B3,First,No,WALES ST,Part Three,Unarmed,768704.6337,NIGHTINGALE ST,2932840.7339999997,2013
121796,130140464.0,Saturday,No,2013-03-09T12:32:00.000,MVAcc,"[-71.061915, 42.294296]",Point,MVAcc,3,MVAINJ,361,C11,Day,No,DORCHESTER AV,Part Three,Unarmed,774692.0171,,2932573.703,2013
167764,130140359.0,Saturday,No,2013-03-09T10:00:00.000,MVAcc,"[-71.154885, 42.280096]",Point,MVAcc,3,PDRPT ,703,E5,Day,No,MAXFIELD ST,Part Three,Other,749559.7977,,2927283.522,2013
194608,130141600.0,Saturday,No,2013-03-09T23:07:00.000,MVAcc,"[-71.152659, 42.350461]",Point,MVAcc,3,MVPED2,778,D14,First,No,MARKET ST,Part Three,Unarmed,750057.5927,,2952928.002,2013
214340,130139947.0,Saturday,No,2013-03-09T03:25:00.000,MVAcc,"[-71.125155, 42.289261]",Point,MVAcc,3,MVA   ,563,E5,Last,No,WASHINGTON ST,Part Three,Unarmed,757590.4303,,2930657.338,2013
228650,130141177.0,Saturday,No,2013-03-09T18:45:00.000,MVAcc,"[-71.129399, 42.350373]",Point,MVAcc,3,MVAINJ,796,D14,First,No,COMMONWEALTH AV,Part Three,Other,756345.1195,,2952922.521,2013
229404,130140563.0,Saturday,No,2013-03-09T13:30:00.000,MVAcc,"[-71.12649, 42.357971]",Point,MVAcc,3,MVAINJ,816,D14,Day,No,CAMBRIDGE ST,Part Three,Unarmed,757119.5701,N HARVARD ST,2955694.909,2013
239526,130141618.0,Saturday,No,2013-03-09T23:20:00.000,MVAcc,"[-71.06917, 42.325011]",Point,MVAcc,3,MVAINJ,181,B2,First,No,NORFOLK AV,Part Three,Unarmed,772672.6363,SHIRLEY ST,2943756.733,2013
264687,130140622.0,Saturday,No,2013-03-09T14:00:00.000,MVAcc,"[0, 0]",Point,MVAcc,3,MVAINJ,330,B2,Day,No,WASHINGTON ST,Part Three,Unarmed,,COLUMBIA RD,,2013
