,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
57018,130455240.0,Monday,No,2013-07-22T14:10:00.000,PropFound,"[-71.062575, 42.352726]",Point,PropFound,7,FDPROP,111,A1,Day,No,WASHINGTON ST,Part three,Unarmed,774404.2569,,2953865.65,2013
71423,130454723.0,Monday,No,2013-07-22T10:00:00.000,PropFound,"[-71.08017, 42.331521]",Point,PropFound,7,FDPROP,278,B2,Day,No,HARRISON AV,Part three,Unarmed,769686.3424,,2946114.258,2013
84143,130457633.0,Monday,No,2013-07-22T15:00:00.000,PropFound,"[-71.065835, 42.317351]",Point,PropFound,7,LARCRT,258,B2,Day,No,DUDLEY ST,Part three,Unarmed,773588.6939,,2940969.876,2013
100115,130455275.0,Monday,No,2013-07-22T15:05:00.000,PropFound,"[-71.150915, 42.348981]",Point,PropFound,7,FDPROP,778,D14,Day,No,WASHINGTON ST,Part three,Unarmed,750531.3965,,2952390.805,2013
108025,130455996.0,Monday,No,2013-07-22T20:54:00.000,PropFound,"[-71.06513, 42.361141]",Point,PropFound,7,IVPER ,68,A1,First,No,CAMBRIDGE ST,Part three,Unarmed,773698.0036,JOY ST,2956928.707,2013
188300,130455745.0,Monday,No,2013-07-22T18:34:00.000,PropFound,"[-71.03336, 42.335661]",Point,PropFound,7,IVPREM,222,C6,First,No,E BROADWAY,Part three,Unarmed,782335.1139,M ST,2947688.7139999997,2013
204174,130456305.0,Monday,No,2013-07-22T23:00:00.000,PropFound,"[-71.098625, 42.346181]",Point,PropFound,7,FDPROP,624,D4,First,No,YAWKEY WY,Part three,Unarmed,764671.1215,,2951432.6119999997,2013
217015,130455731.0,Monday,No,2013-07-22T18:30:00.000,PropFound,"[-71.091473, 42.329461]",Point,PropFound,7,FDPROP,291,B2,First,No,HIGHLAND ST,Part three,Unarmed,766633.4667,,2945348.5739999996,2013
227316,130457011.0,Monday,No,2013-07-22T19:00:00.000,PropFound,"[-71.029839, 42.377571]",Point,PropFound,7,FDPROP,20,A7,First,No,CHELSEA ST,Part three,Unarmed,783202.7836,,2962966.599,2013
232981,130455893.0,Monday,No,2013-07-22T19:36:00.000,PropFound,"[-71.067775, 42.273361]",Point,PropFound,7,FDPROP,199,C11,First,No,DORCHESTER AV,Part three,Unarmed,773145.2492,,2924936.613,2013
240252,130454854.0,Monday,No,2013-07-22T12:00:00.000,PropFound,"[-71.150915, 42.348981]",Point,PropFound,7,FDPROP,778,D14,Day,No,WASHINGTON ST,Part three,Unarmed,750531.3965,,2952390.805,2013
