,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
3487,152042120.0,Friday,No,2015-05-22T16:00:00.000,Service,"[0, 0]",Point,Service,5,CD11,0,A1,First,No,RUTHERFORD AV,Part three,Unarmed,,W SCHOOL ST,,2015
3603,152041955.0,Friday,No,2015-05-22T10:15:00.000,Service,"[0, 0]",Point,Service,5,ARREST,0,E13,Day,No,WASHINGTON ST,Part three,Unarmed,,,,2015
3759,152042187.0,Friday,No,2015-05-22T21:45:00.000,Service,"[0, 0]",Point,Service,5,ARREST,0,D4,First,No,HARRISON AV,Part three,Unarmed,,,,2015
30738,152043679.0,Friday,No,2015-05-22T17:54:00.000,Service,"[-71.03887, 42.371246]",Point,Service,5,CD11,0,A7,First,No,PARIS ST,Part three,Unarmed,780775.2494,,2960648.442,2015
66261,152042049.0,Friday,No,2015-05-22T15:02:00.000,Service,"[-71.077578, 42.324227]",Point,Service,5,IVPREM,0,B2,Day,No,WINTHROP ST,Part three,Other,770400.1993,,2943459.37,2015
85881,152042016.0,Friday,No,2015-05-22T13:40:00.000,Service,"[-71.061015, 42.353246]",Point,Service,5,ARREST,0,A1,Day,No,AVENUE DE LAFAYETTE,Part three,Unarmed,774824.9513,,2954057.314,2015
164468,152043683.0,Friday,No,2015-05-22T19:44:00.000,Service,"[-71.03887, 42.371246]",Point,Service,5,CD11,0,A7,First,No,PARIS ST,Part three,Unarmed,780775.2494,,2960648.442,2015
185980,152041902.0,Friday,No,2015-05-22T03:30:00.000,Service,"[-71.06109, 42.355716]",Point,Service,5,ARREST,0,A1,Last,No,WINTER ST,Part three,Unarmed,774800.0468,,2954957.325,2015
194692,152043686.0,Friday,No,2015-05-22T17:54:00.000,Service,"[-71.03887, 42.371246]",Point,Service,5,CD11,0,A7,First,No,PARIS ST,Part three,Unarmed,780775.2494,,2960648.442,2015
247577,152043680.0,Friday,No,2015-05-22T17:54:00.000,Service,"[-71.03887, 42.371246]",Point,Service,5,CD11,0,A7,First,No,PARIS ST,Part three,Unarmed,780775.2494,,2960648.442,2015
