,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
44210,142020555.0,Monday,No,2014-08-04T17:30:00.000,PropFound,"[-71.064905, 42.352371]",Point,PropFound,8,ADMRPT,0,A1,First,No,BOYLSTON ST,Part three,Unarmed,773775.1158,,2953733.06,2014
50149,142016435.0,Monday,No,2014-08-04T14:00:00.000,PropFound,"[-71.07463, 42.335321]",Point,PropFound,8,PROP,0,D4,Day,No,HARRISON AV,Part three,Unarmed,771177.4087,,2947506.466,2014
108604,142016206.0,Monday,No,2014-08-04T17:36:00.000,PropFound,"[-71.065539, 42.365847]",Point,PropFound,8,IVMV,0,A1,First,No,MARTHA RD,Part three,Unarmed,773578.6116,,2958642.849,2014
109650,142016225.0,Monday,No,2014-08-04T20:03:00.000,PropFound,"[-71.07635, 42.287146]",Point,PropFound,8,PROP,0,B3,First,No,PEACEVALE RD,Part three,Unarmed,770799.5613,,2929948.413,2014
111077,142016277.0,Monday,No,2014-08-04T22:15:00.000,PropFound,"[-71.07159, 42.348761]",Point,PropFound,8,IVPREM,0,A1,First,No,ISABELLA ST,Part three,Unarmed,771974.7509999999,COLUMBUS AV,2952408.36,2014
128006,142016132.0,Monday,No,2014-08-04T12:15:00.000,PropFound,"[-71.096413, 42.344914]",Point,PropFound,8,PROP,0,D4,Day,No,BOYLSTON ST,Part three,Unarmed,765271.056,,2950973.562,2014
135428,142016008.0,Monday,No,2014-08-04T08:55:00.000,PropFound,"[-71.069815, 42.346441]",Point,PropFound,8,PROP,0,D4,Day,No,APPLETON ST,Part three,Unarmed,772458.8284,,2951565.3260000004,2014
148259,142016144.0,Monday,No,2014-08-04T12:00:00.000,PropFound,"[-71.059987, 42.361648]",Point,PropFound,8,PROP,0,A1,Day,No,SUDBURY ST,Part three,Unarmed,775087.02,,2957120.525,2014
180089,142016262.0,Monday,No,2014-08-04T20:03:00.000,PropFound,"[-71.07635, 42.287146]",Point,PropFound,8,PROP,0,B3,First,No,PEACEVALE RD,Part three,Unarmed,770799.5613,,2929948.413,2014
196203,142016248.0,Monday,No,2014-08-04T18:00:00.000,PropFound,"[-71.14811, 42.355891]",Point,PropFound,8,PROP,0,D14,First,No,N BEACON ST,Part three,Unarmed,751279.2507,,2954912.067,2014
206598,142016055.0,Monday,No,2014-08-04T08:00:00.000,PropFound,"[-71.051615, 42.331601]",Point,PropFound,8,IVPREM,0,C6,Day,No,BURKE ST,Part three,Unarmed,777407.2233,,2946182.707,2014
230214,142016207.0,Monday,No,2014-08-04T17:38:00.000,PropFound,"[-71.065539, 42.365847]",Point,PropFound,8,IVMV,0,A1,First,No,MARTHA RD,Part three,Unarmed,773578.6116,,2958642.849,2014
233959,142016087.0,Monday,No,2014-08-04T12:55:00.000,PropFound,"[-71.08257, 42.348656]",Point,PropFound,8,IVPREM,0,D4,Day,No,BOYLSTON ST,Part three,Unarmed,769006.8448,,2952355.38,2014
