,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
30651,142021953.0,Thursday,No,2014-08-21T10:00:00.000,InvPer,"[-71.079652, 42.311398]",Point,InvPer,8,LARCEN,0,B2,Day,No,INTERVALE ST,Part three,Unarmed,769862.4169,,2938781.7,2014
53451,142021699.0,Thursday,No,2014-08-21T23:20:00.000,InvPer,"[-71.057916, 42.31733]",Point,InvPer,8,MVA,0,C11,First,No,TAFT ST,Part three,Unarmed,775730.1985,,2940973.03,2014
53831,142021564.0,Thursday,No,2014-08-21T14:00:00.000,InvPer,"[-71.133045, 42.249009]",Point,InvPer,8,IVPER,0,E18,Day,No,HILLIS RD,Part three,Unarmed,755518.6779,,2915979.4669999997,2014
54262,142021424.0,Thursday,No,2014-08-21T07:12:00.000,InvPer,"[-71.05634, 42.283556]",Point,InvPer,8,LARCEN,0,C11,Last,No,MINOT ST,Part three,Unarmed,776220.6939,,2928667.695,2014
56408,142021569.0,Thursday,No,2014-08-21T14:50:00.000,InvPer,"[-71.145713, 42.254529]",Point,InvPer,8,ALARM,0,E5,Day,No,GEORGETOWNE PL,Part three,Unarmed,752080.4544,,2917976.5160000003,2014
76086,142021560.0,Thursday,No,2014-08-21T14:45:00.000,InvPer,"[-71.063675, 42.352301]",Point,InvPer,8,IVPER,0,A1,Day,No,BOYLSTON ST,Part three,Other,774107.7181,,2953709.249,2014
100663,142023583.0,Thursday,No,2014-08-21T16:00:00.000,InvPer,"[-71.04093, 42.372216]",Point,InvPer,8,IVPER,0,A7,First,No,LIVERPOOL ST,Part three,Unarmed,780216.6902,,2960998.9280000003,2014
217387,142021412.0,Thursday,No,2014-08-21T03:18:00.000,InvPer,"[-71.052551, 42.356436]",Point,InvPer,8,IVPER,0,A1,Last,No,HIGH ST,Part three,Unarmed,777106.6048,,2955231.5510000004,2014
241046,142021619.0,Thursday,No,2014-08-21T18:14:00.000,InvPer,"[-71.07555, 42.298655]",Point,InvPer,8,IVPER,0,B3,First,No,HARVARD ST,Part three,Unarmed,770994.9409,,2934143.52,2014
250307,142022833.0,Thursday,No,2014-08-21T18:30:00.000,InvPer,"[-71.064405, 42.283177]",Point,InvPer,8,MISC,0,C11,First,No,BEALE ST,Part three,Unarmed,774038.9669,,2928518.187,2014
