,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
67347,142018461.0,Monday,No,2014-08-11T20:41:00.000,Service,"[-71.006569, 42.387833]",Point,Service,8,EDP,0,A7,First,No,BREED ST,Part three,Unarmed,789468.5972,,2966741.894,2014
88325,142018139.0,Monday,No,2014-08-11T03:46:00.000,Service,"[-71.09198, 42.282371]",Point,Service,8,TS,0,B3,Last,No,BLUE HILL AV,Part three,Unarmed,766578.6942,WOOLSON ST,2928187.716,2014
93424,142018790.0,Monday,No,2014-08-11T19:04:00.000,Service,"[-71.10697, 42.310471]",Point,Service,8,RAPE,0,E13,First,No,AMORY ST,Part three,Unarmed,762475.1843,GREEN ST,2938408.744,2014
97158,142018156.0,Monday,No,2014-08-11T08:45:00.000,Service,"[-71.069527, 42.351443]",Point,Service,8,IVPER,0,A1,Day,No,PARK PLAZA,Part three,Unarmed,772527.4805,,2953388.3860000004,2014
108682,142018242.0,Monday,No,2014-08-11T13:00:00.000,Service,"[-71.06923, 42.302081]",Point,Service,8,ARREST,0,C11,Day,No,GENEVA AV,Part three,Unarmed,772698.6120000001,,2935400.5930000003,2014
134879,142018459.0,Monday,No,2014-08-11T12:00:00.000,Service,"[-71.085036, 42.294732]",Point,Service,8,LARCEN,0,B3,Day,No,NIGHTINGALE ST,Part three,Unarmed,768435.6675,,2932701.1580000003,2014
146021,142018458.0,Monday,No,2014-08-11T21:30:00.000,Service,"[-71.053506, 42.32612]",Point,Service,8,ARREST,0,C6,First,No,GAVIN WY,Part three,Unarmed,776906.2024,,2944182.5530000003,2014
148589,142018388.0,Monday,No,2014-08-11T17:54:00.000,Service,"[-71.083303, 42.302514]",Point,Service,8,UNK,0,B3,First,No,MICHIGAN AV,Part three,Unarmed,768890.6104,,2935539.2180000003,2014
159707,142018493.0,Monday,No,2014-08-11T23:00:00.000,Service,"[-71.03887, 42.371246]",Point,Service,8,IVPER,0,A7,First,No,PARIS ST,Part three,Unarmed,780775.2494,,2960648.442,2014
236696,142018310.0,Monday,No,2014-08-11T14:32:00.000,Service,"[-71.063049, 42.37708]",Point,Service,8,ARREST,0,A15,Day,No,GREEN ST,Part three,Unarmed,774230.479,BARTLETT ST,2962740.1289999997,2014
264967,142018205.0,Monday,No,2014-08-11T10:40:00.000,Service,"[0, 0]",Point,Service,8,ARREST,0,A1,Day,No,CANAL ST,Part three,Unarmed,,VALENTINE ST,,2014
