,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
12271,152014281.0,Thursday,No,2015-01-29T19:00:00.000,OTHER LARCENY,"[-71.08207, 42.348781]",Point,06xx,1,IVPREM,0,D4,First,No,BOYLSTON ST,Part One,Unarmed,769141.7805,,2952401.595,2015
13979,152007844.0,Thursday,No,2015-01-29T19:15:00.000,OTHER LARCENY,"[-71.07641, 42.348131]",Point,06xx,1,LARCEN,0,D4,First,No,DARTMOUTH ST,Part One,Unarmed,770672.9576,,2952172.27,2015
45833,152007775.0,Thursday,No,2015-01-29T12:30:00.000,OTHER LARCENY,"[-71.057072, 42.342341]",Point,06xx,1,LARCEN,0,C6,Day,No,DORCHESTER AV,Part One,Unarmed,775911.2408,,2950088.805,2015
50851,152007967.0,Thursday,No,2015-01-29T10:19:00.000,OTHER LARCENY,"[-71.11582, 42.262541]",Point,06xx,1,MISC,0,E18,Day,No,LEXINGTON AV,Part One,Unarmed,760160.0941,,2920931.432,2015
63876,152007719.0,Thursday,No,2015-01-29T11:30:00.000,OTHER LARCENY,"[-71.07666, 42.351141]",Point,06xx,1,LARCEN,0,D4,Day,No,NEWBURY ST,Part One,Unarmed,770599.9318,,2953268.837,2015
162838,152007777.0,Thursday,No,2015-01-29T17:00:00.000,OTHER LARCENY,"[-71.087595, 42.310136]",Point,06xx,1,LARCEN,0,B2,First,No,HOMESTEAD ST,Part One,Unarmed,767716.3638,,2938311.4069999997,2015
170596,152007773.0,Thursday,No,2015-01-29T16:35:00.000,OTHER LARCENY,"[-71.08284, 42.309116]",Point,06xx,1,LARCEN,0,B2,First,No,BLUE HILL AV,Part One,Unarmed,769004.3297,,2937945.957,2015
197656,152007996.0,Thursday,No,2015-01-29T12:16:00.000,OTHER LARCENY,"[-71.09979, 42.343531]",Point,06xx,1,LARCEN,0,D4,Day,No,KILMARNOCK ST,Part One,Unarmed,764360.7186,,2950465.422,2015
198202,152007818.0,Thursday,No,2015-01-29T08:00:00.000,OTHER LARCENY,"[-71.07915, 42.339311]",Point,06xx,1,BE,0,D4,Day,No,W SPRINGFIELD ST,Part One,Unarmed,769948.1375,,2948954.433,2015
206579,152007813.0,Thursday,No,2015-01-29T17:52:00.000,OTHER LARCENY,"[-71.08257, 42.348656]",Point,06xx,1,ARREST,0,D4,First,No,BOYLSTON ST,Part One,Unarmed,769006.8448,,2952355.38,2015
235658,152008735.0,Thursday,No,2015-01-29T12:58:00.000,OTHER LARCENY,"[-71.107805, 42.33605]",Point,06xx,1,LARCEN,0,B2,Day,No,FRANCIS ST,Part One,Unarmed,762206.2941,,2947728.97,2015
261174,152007832.0,Thursday,No,2015-01-29T19:27:00.000,OTHER LARCENY,"[0, 0]",Point,06xx,1,LARCEN,0,A1,First,No,CANAL ST,Part One,Other,,,,2015
261964,152007853.0,Thursday,No,2015-01-29T20:30:00.000,OTHER LARCENY,"[0, 0]",Point,06xx,1,LARCEN,0,A7,First,No,CHELSEA ST,Part One,Unarmed,,,,2015
263293,152007798.0,Thursday,No,2015-01-29T12:45:00.000,OTHER LARCENY,"[0, 0]",Point,06xx,1,LARCEN,0,A1,Day,No,WASHINGTON MALL,Part One,Unarmed,,,,2015
