,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
15008,130354585.0,Tuesday,No,2013-06-11T10:20:00.000,Service,"[-71.061235, 42.310371]",Point,Service,6,AOD   ,257,C11,Day,No,HANCOCK ST,Part three,Unarmed,774845.858,,2938432.619,2013
18317,130355900.0,Tuesday,No,2013-06-11T21:00:00.000,Service,"[-71.078526, 42.322336]",Point,Service,6,INVEST,265,B2,First,No,PERRIN ST,Other,Unarmed,770147.4212,,2942769.0110000004,2013
19500,130355986.0,Tuesday,No,2013-06-11T21:50:00.000,Service,"[-71.108578, 42.32854]",Point,Service,6,IVPREM,606,B2,First,No,ELLINGWOOD ST,Other,Unarmed,762009.9172,,2944991.103,2013
37741,130355926.0,Tuesday,No,2013-06-11T21:15:00.000,Service,"[-71.05253, 42.326571]",Point,Service,6,IVPREM,218,C6,First,No,OLD COLONY AV,Other,Unarmed,777169.4318,,2944348.39,2013
68320,130355182.0,Tuesday,No,2013-06-11T15:20:00.000,Service,"[-71.170989, 42.268377]",Point,Service,6,ARREST,724,E5,Day,No,VFW PY,Part three,Unarmed,745218.0879,,2922995.5889999997,2013
70097,130355141.0,Tuesday,No,2013-06-11T10:30:00.000,Service,"[-71.084525, 42.329741]",Point,Service,6,LARCRT,288,B2,Day,No,WASHINGTON ST,Part three,Unarmed,768511.9472,,2945459.828,2013
78284,130354782.0,Tuesday,No,2013-06-11T12:27:00.000,Service,"[-71.07019, 42.330796]",Point,Service,6,ARREST,0,C6,Day,No,MASSACHUSETTS AV,Part three,Other,772386.1855,ISLAND ST,2945863.495,2013
88255,130355828.0,Tuesday,No,2013-06-11T18:00:00.000,Service,"[-71.059735, 42.297541]",Point,Service,6,HARPT ,0,C11,First,No,GIBSON ST,Part three,Unarmed,775275.7115,,2933759.268,2013
180738,130355955.0,Tuesday,No,2013-06-11T21:35:00.000,Service,"[-71.079466, 42.327327]",Point,Service,6,IVPREM,281,B2,First,No,MT PLEASANT AV,Other,Unarmed,769884.0976,,2944586.5360000003,2013
200724,130355924.0,Tuesday,No,2013-06-11T15:30:00.000,Service,"[-71.07634, 42.336981]",Point,Service,6,LSTPRP,272,D4,Day,No,WASHINGTON ST,Part three,Unarmed,770712.0627,E SPRINGFIELD ST,2948109.098,2013
223020,130359171.0,Tuesday,No,2013-06-11T16:30:00.000,Service,"[-71.102026, 42.322182]",Point,Service,6,LARCRT,579,E13,First,No,CHESTNUT AV,Part three,Unarmed,763792.37,,2942682.416,2013
235378,130354398.0,Tuesday,No,2013-06-11T08:56:00.000,Service,"[-71.151195, 42.336331]",Point,Service,6,ARREST,789,D14,Day,No,CHESTNUT HILL AV,Part three,Unarmed,750474.559,,2947780.584,2013
