,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
17313,130405656.0,Monday,No,2013-07-01T14:30:00.000,MVAcc,"[-71.0546, 42.342601]",Point,MVAcc,7,MVPED1,200,C6,Day,No,A ST,Other,Unarmed,776579.1734,W 3RD ST,2950187.07,2013
39457,130403260.0,Monday,No,2013-07-01T16:15:00.000,MVAcc,"[-71.112473, 42.284129]",Point,MVAcc,7,MVPED2,501,E18,First,No,AMERICAN LEGION HY,Other,Unarmed,761030.2325,,2928802.473,2013
45492,130405092.0,Monday,No,2013-07-01T01:24:00.000,MVAcc,"[-71.11001, 42.334282]",Point,MVAcc,7,MVARPT,611,B2,Last,No,NEW WHITNEY ST,Other,Unarmed,761613.105,,2947081.959,2013
127535,130403261.0,Monday,No,2013-07-01T16:37:00.000,MVAcc,"[-71.07705, 42.336481]",Point,MVAcc,7,MVPED1,170,D4,First,No,MASSACHUSETTS AV,Other,Unarmed,770521.0048,WASHINGTON ST,2947925.937,2013
176786,130402832.0,Monday,No,2013-07-01T13:10:00.000,MVAcc,"[-71.09728, 42.348731]",Point,MVAcc,7,MVAINJ,623,D4,Day,No,BROOKLINE AV,Other,Unarmed,765030.3267,COMMONWEALTH AV,2952363.595,2013
177081,130402785.0,Monday,No,2013-07-01T12:55:00.000,MVAcc,"[-71.10722, 42.338891]",Point,MVAcc,7,MVAINJ,614,B2,Day,No,BROOKLINE AV,Other,Unarmed,762359.8722,LONGWOOD AV,2948765.1810000003,2013
181866,130402080.0,Monday,No,2013-07-01T05:46:00.000,MVAcc,"[-71.07147, 42.326681]",Point,MVAcc,7,MVAINJ,180,B2,Last,No,MAGAZINE ST,Other,Unarmed,772047.6137,NORFOLK AV,2944362.1760000004,2013
192961,130403210.0,Monday,No,2013-07-01T16:13:00.000,MVAcc,"[-71.09574, 42.268581]",Point,MVAcc,7,MVA   ,481,B3,First,No,CUMMINS HY,Other,Unarmed,765585.0485,,2923157.606,2013
199043,130403709.0,Monday,No,2013-07-01T19:30:00.000,MVAcc,"[-71.148575, 42.287141]",Point,MVAcc,7,MVARPT,0,E5,First,No,CENTRE ST,Other,Other,751256.7891,,2929857.7989999996,2013
233548,130402366.0,Monday,No,2013-07-01T06:00:00.000,MVAcc,"[-71.062735, 42.351706]",Point,MVAcc,7,INVEST,117,A1,Last,No,WASHINGTON ST,Other,Unarmed,774362.9145,,2953493.7210000004,2013
242225,130403928.0,Monday,No,2013-07-01T21:24:00.000,MVAcc,"[-71.086308, 42.284755]",Point,MVAcc,7,PDRPT ,429,B3,First,No,WILLOWWOOD ST,Other,Unarmed,768109.2974,,2929063.913,2013
265346,130403492.0,Monday,No,2013-07-01T17:55:00.000,MVAcc,"[0, 0]",Point,MVAcc,7,MVPED2,465,B3,First,No,HAZELTON ST,Other,Unarmed,,,,2013
