,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
85845,130308540.0,Thursday,No,2013-05-23T11:14:00.000,Labor,"[-71.060674, 42.360562]",Point,Labor,5,PROTES,72,A1,Day,No,CENTER PZ,Part three,Unarmed,774903.4055,,2956723.5960000004,2013
149825,130308544.0,Thursday,No,2013-05-23T11:30:00.000,Labor,"[-71.059969, 42.355867]",Point,Labor,5,PROTES,102,A1,Day,No,WASHINGTON ST,Part three,Unarmed,775102.6197,,2955013.727,2013
