,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
19778,,Thursday,No,2015-07-16T00:00:00.000,Search Warrants,"[-71.091374, 42.284826]",Point,SearchWarr,7,CD11,465,B3,,No,BLUE HILL AVE,Part Three,None,766738.0,,2930000.0,2015
19779,,Thursday,No,2015-07-16T00:00:00.000,Search Warrants,"[-71.091374, 42.284826]",Point,SearchWarr,7,CD11,465,B3,,No,BLUE HILL AVE,Part Three,None,766738.0,,2930000.0,2015
90786,,Thursday,No,2015-07-16T00:00:00.000,Search Warrants,"[-71.082355, 42.280284]",Point,SearchWarr,7,CD11,420,B3,,No,MORTON ST,Part Three,None,769187.0,,2930000.0,2015
