,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9095,140194438.0,Monday,No,2014-03-31T18:04:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,3,BUYBAK,466,B3,First,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
14413,140194434.0,Monday,No,2014-03-31T12:15:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,3,BUYBAK,466,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
30550,140193987.0,Monday,No,2014-03-31T16:00:00.000,32GUN,"[-71.05592, 42.376646]",Point,32GUN,3,FDWEAP,41,A15,First,No,VINE ST,Part three,Unarmed,776157.7262,,2962591.8660000004,2014
31107,140193837.0,Monday,No,2014-03-31T14:50:00.000,32GUN,"[-71.150915, 42.348981]",Point,32GUN,3,FDPROP,778,D14,Day,No,WASHINGTON ST,Part three,Firearm,750531.3965,,2952390.805,2014
31220,140193701.0,Monday,No,2014-03-31T14:00:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISC  ,520,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
43456,140193986.0,Monday,No,2014-03-31T16:02:00.000,32GUN,"[-71.08559, 42.336381]",Point,32GUN,3,CD9   ,285,D4,First,No,TREMONT ST,Part three,Unarmed,768212.2151,,2947878.162,2014
44671,140194433.0,Monday,No,2014-03-31T16:00:00.000,32GUN,"[-71.085036, 42.294732]",Point,32GUN,3,BUYBAK,441,B3,First,No,NIGHTINGALE ST,Part three,Unarmed,768435.6675,,2932701.1580000003,2014
45822,140194154.0,Monday,No,2014-03-31T17:00:00.000,32GUN,"[-71.056415, 42.326841]",Point,32GUN,3,BUYBAK,914,C6,First,No,KEMP ST,Part three,Firearm,776118.3673,,2944441.296,2014
65421,140193890.0,Monday,No,2014-03-31T15:15:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISC  ,520,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
66581,140193880.0,Monday,No,2014-03-31T15:00:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISC  ,520,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
70048,140194150.0,Monday,No,2014-03-31T17:30:00.000,32GUN,"[-71.056415, 42.326841]",Point,32GUN,3,BUYBAK,914,C6,First,No,KEMP ST,Part three,Firearm,776118.3673,,2944441.296,2014
86962,140193816.0,Monday,No,2014-03-31T14:40:00.000,32GUN,"[-71.12395, 42.256421]",Point,32GUN,3,MISC  ,520,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
134549,140193623.0,Monday,No,2014-03-31T01:30:00.000,32GUN,"[-71.085618, 42.32866]",Point,32GUN,3,FDWEAP,282,B2,Last,No,WASHINGTON ST,Part three,Firearm,768218.0809,,2945064.255,2014
148771,140193626.0,Monday,No,2014-03-31T01:30:00.000,32GUN,"[-71.085618, 42.32866]",Point,32GUN,3,FDWEAP,282,B2,Last,No,WASHINGTON ST,Part three,Firearm,768218.0809,,2945064.255,2014
157375,140193749.0,Monday,No,2014-03-31T14:00:00.000,32GUN,"[-71.05592, 42.376646]",Point,32GUN,3,FDWEAP,41,A15,Day,No,VINE ST,Part three,Unarmed,776157.7262,,2962591.8660000004,2014
157460,140194151.0,Monday,No,2014-03-31T17:30:00.000,32GUN,"[-71.056415, 42.326841]",Point,32GUN,3,BUYBAK,914,C6,First,No,KEMP ST,Part three,Firearm,776118.3673,,2944441.296,2014
161406,140194152.0,Monday,No,2014-03-31T16:00:00.000,32GUN,"[-71.056415, 42.326841]",Point,32GUN,3,BUYBAK,914,C6,First,No,KEMP ST,Part three,Unarmed,776118.3673,,2944441.296,2014
170644,140193622.0,Monday,No,2014-03-31T12:00:00.000,32GUN,"[-71.079465, 42.313576]",Point,32GUN,3,FDWEAP,326,B2,Day,No,BLUE HILL AV,Part three,Firearm,769909.2121,,2939575.735,2014
177162,140193985.0,Monday,No,2014-03-31T16:00:00.000,32GUN,"[-71.05592, 42.376646]",Point,32GUN,3,FDWEAP,41,A15,First,No,VINE ST,Part three,Unarmed,776157.7262,,2962591.8660000004,2014
203457,140194335.0,Monday,No,2014-03-31T16:30:00.000,32GUN,"[-71.108835, 42.322276]",Point,32GUN,3,BUYBAK,582,E13,First,No,CENTRE ST,Part three,Unarmed,761951.0062,,2942708.367,2014
220714,140194436.0,Monday,No,2014-03-31T12:20:00.000,32GUN,"[-71.092515, 42.281306]",Point,32GUN,3,BUYBAK,466,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766435.7761,,2927798.922,2014
231600,140193731.0,Monday,No,2014-03-31T14:00:00.000,32GUN,"[-71.041515, 42.371511]",Point,32GUN,3,INVEST,26,A7,Day,No,LIVERPOOL ST,Part three,Firearm,780059.9946,,2960741.1610000003,2014
251588,140193735.0,Monday,No,2014-03-31T14:00:00.000,32GUN,"[-71.041515, 42.371511]",Point,32GUN,3,INVEST,26,A7,Day,No,LIVERPOOL ST,Part three,Firearm,780059.9946,,2960741.1610000003,2014
253746,140194153.0,Monday,No,2014-03-31T17:30:00.000,32GUN,"[-71.056415, 42.326841]",Point,32GUN,3,BUYBAK,914,C6,First,No,KEMP ST,Part three,Unarmed,776118.3673,,2944441.296,2014
