,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
14078,130148060.0,Wednesday,No,2013-03-13T00:10:00.000,InvPer,"[-71.06255, 42.365411]",Point,InvPer,3,IVPER ,61,A1,Last,No,LEGENDS WAY,Part Three,Unarmed,774387.3075,,2958488.345,2013
65802,130149636.0,Wednesday,No,2013-03-13T16:51:00.000,InvPer,"[-71.09932, 42.318856]",Point,InvPer,3,IVPER ,303,E13,First,No,BRAGDON ST,Part Three,Other,764530.0188,,2941474.005,2013
66432,130149685.0,Wednesday,No,2013-03-13T17:20:00.000,InvPer,"[-71.07119, 42.287911]",Point,InvPer,3,REQP  ,399,C11,First,No,WASHINGTON ST,Part Three,Unarmed,772194.3571,WELLES AV,2930234.166,2013
145940,130148380.0,Wednesday,No,2013-03-13T06:06:00.000,InvPer,"[-71.011876, 42.385742]",Point,InvPer,3,IVPER ,12,A7,Last,No,SARATOGA ST,Part Three,Unarmed,788039.123,,2965971.414,2013
194824,130150211.0,Wednesday,No,2013-03-13T21:32:00.000,InvPer,"[-71.056815, 42.378781]",Point,InvPer,3,IVPER ,900,A15,First,No,TUFTS ST,Part Three,Unarmed,775911.8562,,2963368.646,2013
200566,130149263.0,Wednesday,No,2013-03-13T14:15:00.000,InvPer,"[-71.094645, 42.331446]",Point,InvPer,3,IVPER ,156,B2,Day,No,TREMONT ST,Part Three,Unarmed,765772.5507,COLUMBUS AV,2946067.994,2013
212841,130148713.0,Wednesday,No,2013-03-13T10:07:00.000,InvPer,"[-71.126886, 42.283002]",Point,InvPer,3,INVEST,558,E5,Day,No,SYCAMORE ST,Part Three,Unarmed,757132.0093,,2928374.439,2013
230318,130149119.0,Wednesday,No,2013-03-13T13:14:00.000,InvPer,"[-71.154289, 42.28644]",Point,InvPer,3,LARCIP,695,E5,Day,No,CENTRE ST,Part Three,Unarmed,749711.5888,,2929595.788,2013
237476,130295209.0,Wednesday,No,2013-03-13T07:10:00.000,InvPer,"[-71.083781, 42.329494]",Point,InvPer,3,HARPT ,280,B2,Last,No,ZEIGLER ST,Part three,Unarmed,768713.5278,,2945370.85,2013
254923,130148839.0,Wednesday,No,2013-03-13T11:00:00.000,InvPer,"[-71.169085, 42.274341]",Point,InvPer,3,IVPREM,722,E5,Day,No,SPRING ST,Part Three,Unarmed,745725.2368,,2925171.083,2013
