,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
10878,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.13791, 42.234902]",Point,OTHER,6,IVPER,528,E18,,No,SPRAGUE ST,Part Two,None,754223.0,,2910000.0,2015
19168,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.054656, 42.334934]",Point,OTHER,6,DISTRB,216,C6,,No,W NINTH ST,Part Two,None,776579.0,,2950000.0,2015
22452,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.125505, 42.266515]",Point,OTHER,6,IVPER,546,E18,,No,SHERRIN ST,Part Two,None,757532.0,,2920000.0,2015
38585,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.081667, 42.330482]",Point,OTHER,6,IVPER,904,B2,,No,HARRISON AVE,Part Two,None,769283.0,,2950000.0,2015
47938,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.120177, 42.254896]",Point,OTHER,6,IVMV,519,E18,,No,FAIRMOUNT AVE,Part Two,None,758993.0,,2920000.0,2015
66006,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.09223, 42.286889]",Point,OTHER,6,IVPER,465,B3,,No,WILCOCK ST,Part Two,None,766503.0,,2930000.0,2015
95783,,Thursday,No,2015-06-18T17:27:00.000,Other,"[0, 0]",Point,OTHER,6,MVA,296,B2,,No,WARREN ST,Part Two,None,,WHITING ST,,2015
122933,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.078748, 42.332464]",Point,OTHER,6,IVPER,270,D4,,No,HARRISON AVE,Part Two,None,770069.0,,2950000.0,2015
153952,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.053056, 42.327905]",Point,OTHER,6,PERGUN,914,C6,,No,COLONEL MICHAEL J. MCDONOUGH WAY,Part Two,None,777025.0,,2940000.0,2015
173148,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.049005, 42.332236]",Point,OTHER,6,IVMV,217,C6,,No,MERCER ST,Part Two,None,778112.0,,2950000.0,2015
183302,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.06596, 42.357415]",Point,OTHER,6,IVMV,70,A1,,No,WALNUT ST,Part Two,None,773481.0,,2960000.0,2015
197975,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.055755, 42.338573]",Point,OTHER,6,IVPER,936,C6,,No,ORTON-MAROTTA WAY,Part Two,None,776274.0,,2950000.0,2015
212900,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.069675, 42.357058]",Point,OTHER,6,IVMV,70,A1,,No,CHESTNUT ST,Part Two,None,772477.0,,2960000.0,2015
213351,,Thursday,No,2015-06-18T00:00:00.000,Other,"[-71.048138, 42.289714]",Point,OTHER,6,ARREST,374,C11,,No,NEPONSET AVE,Part Three,None,778428.0,,2930000.0,2015
