,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
47143,130350260.0,Sunday,No,2013-06-09T13:39:00.000,InvPer,"[-71.08906, 42.285216]",Point,InvPer,6,IVPREM,430,B3,Day,No,LUCERNE ST,Part three,Unarmed,767363.8569,,2929228.267,2013
48440,130349253.0,Sunday,No,2013-06-09T02:20:00.000,InvPer,"[-71.063525, 42.351546]",Point,InvPer,6,UNCONS,117,A1,Last,No,LAGRANGE ST,Part three,Unarmed,774149.6718,,2953434.3210000005,2013
58328,130361635.0,Sunday,No,2013-06-09T12:00:00.000,InvPer,"[-71.06055, 42.310111]",Point,InvPer,6,IVPER ,255,C11,Day,No,HANCOCK ST,Part three,Firearm,775031.6259,PLEASANT ST,2938338.825,2013
93113,130348997.0,Sunday,No,2013-06-09T00:36:00.000,InvPer,"[-71.08483, 42.346381]",Point,InvPer,6,ABIP  ,144,D4,Last,No,DALTON ST,Part three,Other,768399.9598,,2951523.3460000004,2013
127194,130350898.0,Sunday,No,2013-06-09T18:45:00.000,InvPer,"[-71.038995, 42.371556]",Point,InvPer,6,INVEST,26,A7,First,No,MERIDIAN ST,Part three,Unarmed,780740.8613,,2960761.23,2013
129177,130350034.0,Sunday,No,2013-06-09T11:46:00.000,InvPer,"[-71.15049, 42.268316]",Point,InvPer,6,MEET  ,710,E5,Day,No,CAROL CR,Part three,Unarmed,750766.7346,WASHINGTON ST,2922995.559,2013
140888,130350384.0,Sunday,No,2013-06-09T14:34:00.000,InvPer,"[-71.117005, 42.281078]",Point,InvPer,6,VIORDR,501,E18,Day,No,STELLA RD,Part three,Unarmed,759808.9905,,2927684.957,2013
166867,130350323.0,Sunday,No,2013-06-09T14:10:00.000,InvPer,"[-71.071675, 42.287581]",Point,InvPer,6,MEET  ,436,B3,Day,No,TORREY ST,Part three,Other,772063.7304,,2930113.25,2013
167736,130350919.0,Sunday,No,2013-06-09T18:30:00.000,InvPer,"[-71.11524, 42.305536]",Point,InvPer,6,VIORDR,946,E13,First,No,METCALF CT,Part three,Unarmed,760246.4079,,2936600.15,2013
210414,130349809.0,Sunday,No,2013-06-09T09:15:00.000,InvPer,"[-71.091325, 42.284861]",Point,InvPer,6,IVPER ,465,B3,Day,No,BLUE HILL AV,Part three,Unarmed,766751.5911,,2929095.955,2013
233008,130351399.0,Sunday,No,2013-06-09T22:35:00.000,InvPer,"[-71.06632, 42.297016]",Point,InvPer,6,UNK   ,359,C11,First,No,PARK ST,Part three,Unarmed,773495.2016,,2933558.8210000005,2013
250681,130351395.0,Sunday,No,2013-06-09T22:20:00.000,InvPer,"[-71.078836, 42.300272]",Point,InvPer,6,IVPER ,455,B3,First,No,NORWELL ST,Part three,Unarmed,770103.1274,,2934728.188,2013
