,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
5465,130425636.0,Wednesday,No,2013-07-10T16:34:00.000,InvPer,"[-71.05991, 42.301131]",Point,InvPer,7,ABIP  ,352,C11,First,No,DORCHESTER AV,Part three,Unarmed,775221.6194,,2935067.269,2013
15960,130425673.0,Wednesday,No,2013-07-10T16:46:00.000,InvPer,"[-71.098385, 42.314711]",Point,InvPer,7,ABIP  ,572,E13,First,No,WELD AV,Part three,Unarmed,764789.9966,,2939964.687,2013
18221,130426052.0,Wednesday,No,2013-07-10T07:30:00.000,InvPer,"[-71.094969, 42.271415]",Point,InvPer,7,IVMV  ,476,B3,Day,No,REGIS RD,Part three,Unarmed,765788.6311,,2924191.133,2013
20988,130425836.0,Wednesday,No,2013-07-10T17:56:00.000,InvPer,"[-71.05799, 42.294706]",Point,InvPer,7,INVCHD,364,C11,First,No,CENTRE ST,Part three,Unarmed,775753.1538,,2932728.5919999997,2013
48495,130424372.0,Wednesday,No,2013-07-10T03:30:00.000,InvPer,"[-71.06115, 42.364581]",Point,InvPer,7,ABRPT ,75,A1,Last,No,FRIEND ST,Part three,Unarmed,774767.2102,,2958187.8210000005,2013
118686,130426266.0,Wednesday,No,2013-07-10T16:30:00.000,InvPer,"[-71.061365, 42.305081]",Point,InvPer,7,IVPER ,347,C11,First,No,ADAMS ST,Part three,Unarmed,774820.6088,,2936504.6810000003,2013
137606,130425398.0,Wednesday,No,2013-07-10T14:54:00.000,InvPer,"[-71.081835, 42.303781]",Point,InvPer,7,REMOVE,459,B3,Day,No,SEAVER ST,Part three,Unarmed,769285.7015,,2936003.13,2013
147915,130426221.0,Wednesday,No,2013-07-10T20:18:00.000,InvPer,"[-71.065463, 42.312484]",Point,InvPer,7,BEIP  ,332,C11,First,No,TRULL ST,Part three,Unarmed,773698.2790000001,,2939196.77,2013
151989,130425274.0,Wednesday,No,2013-07-10T14:00:00.000,InvPer,"[-71.056505, 42.373631]",Point,InvPer,7,REMOVE,38,A15,Day,No,1ST AV,Part three,Unarmed,776005.3731,,2961492.315,2013
156233,130425572.0,Wednesday,No,2013-07-10T12:00:00.000,InvPer,"[-71.103995, 42.333881]",Point,InvPer,7,IVPER ,603,B2,Day,No,TREMONT ST,Part three,Unarmed,763240.2622,,2946943.477,2013
199034,130427341.0,Wednesday,No,2013-07-10T09:30:00.000,InvPer,"[-71.07705, 42.336481]",Point,InvPer,7,IVPER ,170,D4,Day,No,MASSACHUSETTS AV,Part three,Unarmed,770521.0048,WASHINGTON ST,2947925.937,2013
199971,130425312.0,Wednesday,No,2013-07-10T13:55:00.000,InvPer,"[-71.138455, 42.248408]",Point,InvPer,7,VIORDR,539,E18,Day,No,TURTLE POND PY,Part three,Unarmed,754054.8704,,2915754.247,2013
218457,130425309.0,Wednesday,No,2013-07-10T12:30:00.000,InvPer,"[-71.09346, 42.315816]",Point,InvPer,7,IVPER ,316,B2,Day,No,WALNUT AV,Part three,Unarmed,766120.113,,2940373.6769999997,2013
238098,130424940.0,Wednesday,No,2013-07-10T11:17:00.000,InvPer,"[-71.109258, 42.330813]",Point,InvPer,7,ARREST,606,B2,Day,No,PARKER HILL AV,Part three,Unarmed,761822.2447,,2945818.8189999997,2013
