,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
30122,,Sunday,No,2015-06-28T09:00:00.000,Towed,"[0, 0]",Point,Towed,6,IVMV,621,D4,,No,MARLBOROUGH ST,Part Three,None,,,,2015
53936,,Sunday,No,2015-06-28T00:30:00.000,Towed,"[0, 0]",Point,Towed,6,IVMV,241,C11,,No,STOUGHTON ST,Part Three,None,,,,2015
106559,,Sunday,No,2015-06-28T00:00:00.000,Towed,"[-71.062098, 42.307967]",Point,Towed,6,IVMV,339,C11,,No,PARISH ST,Part Three,None,774617.0,,2940000.0,2015
137079,,Sunday,No,2015-06-28T00:00:00.000,Towed,"[-71.030256, 42.335718]",Point,Towed,6,IVMV,223,C6,,No,E BROADWAY,Part Three,None,783174.0,,2950000.0,2015
149998,,Sunday,No,2015-06-28T10:29:00.000,Towed,"[0, 0]",Point,Towed,6,IVMV,145,D4,,No,NEWTON ST,Part Three,None,,,,2015
202835,,Sunday,No,2015-06-28T00:00:00.000,Towed,"[-71.109813, 42.319416]",Point,Towed,6,IVMV,636,E13,,No,OAKVIEW TER,Part Three,None,761691.0,,2940000.0,2015
