,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
10388,142011798.0,Tuesday,No,2014-07-22T16:30:00.000,InvPer,"[-71.064945, 42.300521]",Point,InvPer,7,IVPER,0,C11,First,No,JOSEPHINE ST,Part three,Unarmed,773860.6766,,2934837.9910000004,2014
48814,142011710.0,Tuesday,No,2014-07-22T12:30:00.000,InvPer,"[-71.03771, 42.378796]",Point,InvPer,7,IVPER,0,A7,Day,No,MARION ST,Part three,Unarmed,781073.7947,PRINCETON ST,2963401.512,2014
48950,142011902.0,Tuesday,No,2014-07-22T23:00:00.000,InvPer,"[-71.07347, 42.289151]",Point,InvPer,7,AB,0,B3,First,No,NORFOLK ST,Part three,Unarmed,771575.1799,,2930682.9469999997,2014
130164,142011658.0,Tuesday,No,2014-07-22T17:00:00.000,InvPer,"[-71.008632, 42.388573]",Point,InvPer,7,IVPER,0,A7,First,No,ASHLEY ST,Part three,Unarmed,788909.7095,,2967008.227,2014
136483,142012992.0,Tuesday,No,2014-07-22T09:30:00.000,InvPer,"[-71.01437, 42.383256]",Point,InvPer,7,PKNIFE,0,A7,Day,No,HORACE ST,Part three,Unarmed,787370.7509999999,WORDSWORTH ST,2965061.867,2014
192217,142011701.0,Tuesday,No,2014-07-22T09:33:00.000,InvPer,"[-71.141066, 42.347239]",Point,InvPer,7,IVPER,0,D14,Day,No,COMMONWEALTH AV,Part three,Unarmed,753196.4171,,2951767.0760000004,2014
238099,142011646.0,Tuesday,No,2014-07-22T10:00:00.000,InvPer,"[-71.11451, 42.280554]",Point,InvPer,7,IVPER,0,E18,Day,No,CANTERBURY ST,Part three,Unarmed,760484.7762,,2927497.021,2014
239511,142011604.0,Tuesday,No,2014-07-22T08:42:00.000,InvPer,"[-71.08665, 42.298671]",Point,InvPer,7,EDP,0,B3,Day,No,BLUE HILL AV,Part three,Unarmed,767992.2173,WALES ST,2934134.619,2014
255474,142018808.0,Tuesday,No,2014-07-22T18:50:00.000,InvPer,"[-71.064041, 42.330883]",Point,InvPer,7,IVPER,0,C6,First,No,SOUTHAMPTON ST,Part three,Other,774048.6618,,2945903.515,2014
255922,142011866.0,Tuesday,No,2014-07-22T20:14:00.000,InvPer,"[-71.06794, 42.302381]",Point,InvPer,7,IVPER,0,C11,First,No,TOPLIFF ST,Part three,Unarmed,773047.0254,,2935511.682,2014
