,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
54455,140081035.0,Saturday,No,2014-02-08T10:30:00.000,PersLoc,"[-71.0719, 42.293541]",Point,PersLoc,2,MISPER,450,C11,Day,No,WASHINGTON ST,Other,Unarmed,771991.9497,,2932284.853,2014
74277,140083138.0,Saturday,No,2014-02-08T10:00:00.000,PersLoc,"[-71.143686, 42.361429]",Point,PersLoc,2,MISPER,806,D14,Day,No,RICHARDSON ST,Other,Unarmed,752466.5655,,2956934.99,2014
153182,140081909.0,Saturday,No,2014-02-08T16:15:00.000,PersLoc,"[-71.070225, 42.339211]",Point,PersLoc,2,MISPER,905,D4,First,No,HARRISON ARCHWAYS,Other,Unarmed,772361.2702,,2948930.022,2014
154336,140081903.0,Saturday,No,2014-02-08T22:30:00.000,PersLoc,"[-71.075415, 42.339336]",Point,PersLoc,2,MISPER,157,D4,First,No,RUTLAND ST,Other,Unarmed,770957.8809,,2948968.547,2014
174344,140081175.0,Saturday,No,2014-02-08T18:40:00.000,PersLoc,"[-71.084176, 42.324569]",Point,PersLoc,2,MISPER,295,B2,First,No,DABNEY ST,Other,Unarmed,768615.4604,,2943575.355,2014
206701,140083062.0,Saturday,No,2014-02-08T23:30:00.000,PersLoc,"[-71.055805, 42.365706]",Point,PersLoc,2,MISPER,101,A1,First,No,MARGARET ST,Other,Unarmed,776209.5607,,2958605.27,2014
208914,140085858.0,Saturday,No,2014-02-08T18:30:00.000,PersLoc,"[-71.08724, 42.329171]",Point,PersLoc,2,MISPER,292,B2,First,No,DUDLEY ST,Other,Unarmed,767778.8177,,2945248.546,2014
213248,140080905.0,Saturday,No,2014-02-08T10:04:00.000,PersLoc,"[-71.080596, 42.327236]",Point,PersLoc,2,MISPER,281,B2,Day,No,GREENVILLE ST,Other,Unarmed,769578.6737,,2944551.923,2014
239138,140080902.0,Saturday,No,2014-02-08T11:55:00.000,PersLoc,"[-71.080596, 42.327236]",Point,PersLoc,2,MISPER,281,B2,Day,No,GREENVILLE ST,Other,Unarmed,769578.6737,,2944551.923,2014
244314,142018655.0,Saturday,No,2014-02-08T22:30:00.000,PersLoc,"[-71.033173, 42.366804]",Point,PersLoc,2,MISSIN,0,A7,First,No,EVERETT ST,Other,Unarmed,782323.4920000001,,2959037.808,2014
