,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
24932,142011536.0,Monday,No,2014-07-21T21:47:00.000,OTHER LARCENY,"[-71.075925, 42.298096]",Point,06xx,7,LARCEN,0,B3,First,No,HARVARD ST,Part One,Unarmed,770894.7170000001,,2933939.3230000003,2014
43489,142011370.0,Monday,No,2014-07-21T09:00:00.000,OTHER LARCENY,"[-71.082005, 42.351956]",Point,06xx,7,LARCEN,0,D4,Day,No,MARLBOROUGH ST,Part One,Unarmed,769153.6801,,2953558.7139999997,2014
49313,142011363.0,Monday,No,2014-07-21T14:45:00.000,OTHER LARCENY,"[-71.102406, 42.289489]",Point,06xx,7,LARCEN,0,B3,Day,No,AMERICAN LEGION HY,Part One,Unarmed,763745.189,,2930768.034,2014
49316,142011401.0,Monday,No,2014-07-21T08:30:00.000,OTHER LARCENY,"[-71.112343, 42.313839]",Point,06xx,7,LARCEN,0,E13,Day,No,ST JOHN ST,Part One,Unarmed,761016.3063,,2939629.3430000003,2014
49942,142011331.0,Monday,No,2014-07-21T13:11:00.000,OTHER LARCENY,"[-71.069859, 42.272316]",Point,06xx,7,LARCEN,0,C11,Day,No,RIVER ST,Part One,Unarmed,772582.9656,,2924552.8260000004,2014
58370,142011317.0,Monday,No,2014-07-21T12:40:00.000,OTHER LARCENY,"[-71.069859, 42.272316]",Point,06xx,7,ARREST,0,C11,Day,No,RIVER ST,Part One,Unarmed,772582.9656,,2924552.8260000004,2014
64906,142011367.0,Monday,No,2014-07-21T14:52:00.000,OTHER LARCENY,"[-71.062835, 42.353226]",Point,06xx,7,LARCEN,0,A1,Day,No,AVERY ST,Part One,Unarmed,774333.0448,,2954047.5,2014
65269,142012403.0,Monday,No,2014-07-21T10:00:00.000,OTHER LARCENY,"[-71.05679, 42.35006]",Point,06xx,7,LARCEN,0,A1,Day,No,ATLANTIC AV,Part One,Unarmed,775972.8791,,2952902.028,2014
67415,142011427.0,Monday,No,2014-07-21T09:15:00.000,OTHER LARCENY,"[-71.05784, 42.358706]",Point,06xx,7,LARCEN,0,A1,Day,No,BOSTON PL,Part One,Unarmed,775672.8351,,2956051.475,2014
69084,142012486.0,Monday,No,2014-07-21T18:00:00.000,OTHER LARCENY,"[-71.10066, 42.345171]",Point,06xx,7,LARCEN,0,D4,First,No,BROOKLINE AV,Part One,Other,764122.7227,,2951061.9669999997,2014
74743,142014840.0,Monday,No,2014-07-21T09:00:00.000,OTHER LARCENY,"[-71.11883, 42.287906]",Point,06xx,7,LARCEN,0,E18,Day,No,LARCH PL,Part One,Unarmed,759304.0118,,2930171.14,2014
83894,142011457.0,Monday,No,2014-07-21T16:45:00.000,OTHER LARCENY,"[-71.063873, 42.325436]",Point,06xx,7,LARCEN,0,C6,First,No,ALLSTATE RD,Part One,Unarmed,774104.1328,,2943918.604,2014
91829,142011502.0,Monday,No,2014-07-21T19:45:00.000,OTHER LARCENY,"[-71.03282, 42.374141]",Point,06xx,7,IVPER,0,A7,First,No,BREMEN ST,Part One,Unarmed,782404.3103,MARION ST,2961712.334,2014
99746,142011377.0,Monday,No,2014-07-21T15:10:00.000,OTHER LARCENY,"[-71.061975, 42.361986]",Point,06xx,7,LARCEN,0,A1,Day,No,BULFINCH PL,Part One,Unarmed,774549.1083,,2957241.005,2014
100715,142011283.0,Monday,No,2014-07-21T02:00:00.000,OTHER LARCENY,"[-71.094469, 42.273687]",Point,06xx,7,LARCEN,0,B3,Last,No,CULBERT ST,Part One,Unarmed,765920.2243,,2925019.903,2014
