,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
45229,130705594.0,Sunday,No,2013-09-01T12:00:00.000,InvProp,"[-71.13866, 42.287756]",Point,InvProp,9,LARCRT,675,E5,Day,No,SOUTH ST,Part three,Unarmed,753938.6636,,2930093.124,2013
67856,130554436.0,Sunday,No,2013-09-01T06:00:00.000,InvProp,"[-71.04923, 42.331291]",Point,InvProp,9,BERPTA,915,C6,Last,No,MERCER ST,Part three,Unarmed,778052.7024,,2946073.1360000004,2013
81921,130552903.0,Sunday,No,2013-09-01T02:06:00.000,InvProp,"[-71.08038, 42.308466]",Point,InvProp,9,SHOTS ,329,B2,Last,No,OLDFIELDS RD,Part three,Unarmed,769670.895,,2937712.3510000003,2013
86826,130554596.0,Sunday,No,2013-09-01T21:10:00.000,InvProp,"[-71.06071, 42.350866]",Point,InvProp,9,REQP  ,116,A1,First,No,TYLER ST,Part three,Other,774911.8589,,2953190.422,2013
115227,130553541.0,Sunday,No,2013-09-01T12:20:00.000,InvProp,"[-71.07102, 42.336701]",Point,InvProp,9,IVPREM,169,D4,Day,No,E NEWTON ST,Part three,Other,772150.9382,,2948014.253,2013
118910,130554815.0,Sunday,No,2013-09-01T23:43:00.000,InvProp,"[-71.099375, 42.318306]",Point,InvProp,9,IVPREM,303,E13,First,No,ERNST ST,Part three,Unarmed,764516.0847,,2941273.506,2013
124268,130552968.0,Sunday,No,2013-09-01T02:41:00.000,InvProp,"[-71.069802, 42.322607]",Point,InvProp,9,SHOTS ,182,B2,Last,No,MARSHFIELD ST,Part three,Unarmed,772505.9969,,2942879.5360000003,2013
141041,130554776.0,Sunday,No,2013-09-01T23:17:00.000,InvProp,"[-71.07969, 42.324886]",Point,InvProp,9,REQP  ,266,B2,First,No,WHITING ST,Part three,Unarmed,769828.0462,,2943696.988,2013
156255,130553727.0,Sunday,No,2013-09-01T13:36:00.000,InvProp,"[-71.063729, 42.373686]",Point,InvProp,9,REQP  ,60,A15,Day,No,DEVENS ST,Part three,Unarmed,774053.0168,,2961502.143,2013
159160,130552929.0,Sunday,No,2013-09-01T02:17:00.000,InvProp,"[-71.002455, 42.388567]",Point,InvProp,9,IVPREM,7,A7,Last,No,LEYDEN ST,Part three,Unarmed,790578.4562,,2967015.853,2013
198328,130553726.0,Sunday,No,2013-09-01T13:39:00.000,InvProp,"[-71.1009, 42.343731]",Point,InvProp,9,ALARMB,627,D4,Day,No,BOYLSTON ST,Part three,Unarmed,764060.2986,,2950536.9,2013
227676,130552972.0,Sunday,No,2013-09-01T02:44:00.000,InvProp,"[-71.06471, 42.292631]",Point,InvProp,9,SHOTS ,361,C11,Last,No,NIXON ST,Part three,Firearm,773938.9248,,2931963.082,2013
235091,130553508.0,Sunday,No,2013-09-01T11:35:00.000,InvProp,"[-71.100769, 42.325321]",Point,InvProp,9,FIGHT ,912,E13,Day,No,PARKER ST,Part three,Unarmed,764127.0458,,2943828.1319999998,2013
242749,130552862.0,Sunday,No,2013-09-01T01:42:00.000,InvProp,"[-71.150295, 42.348811]",Point,InvProp,9,ALARMC,777,D14,Last,No,WASHINGTON ST,Part three,Unarmed,750699.2479,CAMBRIDGE ST,2952329.54,2013
