,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
46914,,Saturday,No,2015-06-20T00:00:00.000,Vandalism,"[-71.037468, 42.371026]",Point,14xx,6,BE,29,A7,,No,CHELSEA ST,Part Two,None,781155.0,,2960000.0,2015
62939,,Saturday,No,2015-06-20T00:00:00.000,Vandalism,"[-71.08055, 42.306604]",Point,14xx,6,VAND,329,B2,,No,BISHOP JOE L SMITH WAY,Part Two,None,769628.0,,2940000.0,2015
68017,,Saturday,No,2015-06-20T00:00:00.000,Vandalism,"[-71.033408, 42.33777]",Point,14xx,6,VAND,222,C6,,No,M ST,Part Two,None,782318.0,,2950000.0,2015
90417,,Saturday,No,2015-06-20T00:00:00.000,Vandalism,"[-71.078709, 42.301329]",Point,14xx,6,VAND,455,B3,,No,NORWELL ST,Part Two,None,770136.0,,2940000.0,2015
92593,,Saturday,No,2015-06-20T00:00:00.000,Vandalism,"[-71.067027, 42.348551]",Point,14xx,6,BE,126,A1,,No,TREMONT ST,Part Two,None,773208.0,,2950000.0,2015
160823,,Saturday,No,2015-06-20T00:00:00.000,Vandalism,"[-71.084527, 42.284245]",Point,14xx,6,VAND,432,B3,,No,MASCOT ST,Part Two,None,768592.0,,2930000.0,2015
188288,,Saturday,No,2015-06-20T22:00:00.000,Vandalism,"[0, 0]",Point,14xx,6,VAND,465,B3,,No,HAVELOCK ST,Part Two,None,, MORTON ST ,,2015
228608,,Saturday,No,2015-06-20T00:00:00.000,Vandalism,"[-71.007939, 42.393273]",Point,14xx,6,VAND,942,A7,,No,WALDEMAR AVE,Part Two,None,789087.0,,2970000.0,2015
247394,,Saturday,No,2015-06-20T00:00:00.000,Vandalism,"[-71.11573, 42.277272]",Point,14xx,6,VAND,490,E18,,No,AMERICAN LEGION HWY,Part Two,None,760160.0,,2930000.0,2015
258652,,Saturday,No,2015-06-20T20:21:00.000,Vandalism,"[0, 0]",Point,14xx,6,ARREST,635,E13,,No,PERSHING RD,Part Two,None,,,,2015
