,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
8789,140339934.0,Friday,No,2014-05-30T11:30:00.000,PersLoc,"[-71.072205, 42.296246]",Point,PersLoc,5,MISPER,452,C11,Day,No,WASHINGTON ST,Other,Unarmed,771904.4870000001,,2933270.1810000003,2014
59164,140339892.0,Friday,No,2014-05-30T18:00:00.000,PersLoc,"[-71.083771, 42.304147]",Point,PersLoc,5,MISPER,330,B2,First,No,NORMANDY ST,Other,Unarmed,768761.2524,,2936133.9069999997,2014
63562,140338910.0,Friday,No,2014-05-30T16:20:00.000,PersLoc,"[-71.065893, 42.283662]",Point,PersLoc,5,MISPER,0,C11,First,No,FULLER ST,Other,Unarmed,773635.2414,,2928692.7430000002,2014
74079,140339614.0,Friday,No,2014-05-30T19:15:00.000,PersLoc,"[-71.09789, 42.320776]",Point,PersLoc,5,MISPER,304,B2,First,No,ACADEMY CT,Other,Unarmed,764913.4583,,2942175.505,2014
83107,140339372.0,Friday,No,2014-05-30T06:45:00.000,PersLoc,"[-71.089205, 42.316173]",Point,PersLoc,5,MISPER,508,B2,Last,No,HOLWORTHY ST,Other,Unarmed,767270.2679,,2940509.336,2014
107132,140338756.0,Friday,No,2014-05-30T18:18:00.000,PersLoc,"[-71.07739, 42.314841]",Point,PersLoc,5,MISPER,325,B2,First,No,DACIA ST,Other,Unarmed,770468.1499,,2940039.4960000003,2014
141879,140337986.0,Friday,No,2014-05-30T10:15:00.000,PersLoc,"[-71.085993, 42.283877]",Point,PersLoc,5,MISPER,429,B3,Day,No,WILLOWWOOD ST,Other,Unarmed,768195.8917,,2928744.066,2014
142447,140341552.0,Friday,No,2014-05-30T09:00:00.000,PersLoc,"[-71.083303, 42.302514]",Point,PersLoc,5,MISPER,458,B3,Day,No,MICHIGAN AV,Other,Unarmed,768890.6104,,2935539.2180000003,2014
171924,140339565.0,Friday,No,2014-05-30T07:00:00.000,PersLoc,"[-71.06853, 42.295871]",Point,PersLoc,5,MISPER,359,C11,Last,No,ALPHA RD,Other,Unarmed,772899.4194,,2933138.537,2014
231114,140338058.0,Friday,No,2014-05-30T09:30:00.000,PersLoc,"[-71.105224, 42.327963]",Point,PersLoc,5,IVPER ,584,B2,Day,No,FISHER AV,Other,Unarmed,762917.9131,,2944785.227,2014
