,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
14666,140288859.0,Saturday,No,2014-05-10T08:00:00.000,PropLost,"[-71.06047, 42.355401]",Point,PropLost,5,INVEST,105,A1,Day,No,SUMMER ST,Part three,Unarmed,774968.2164,WASHINGTON ST,2954843.395,2014
25849,140304038.0,Saturday,No,2014-05-10T04:00:00.000,PropLost,"[-71.13346, 42.361486]",Point,PropLost,5,LSTPRP,810,D14,Last,No,RAYMOND ST,Part three,Unarmed,755230.2168,,2956967.6769999997,2014
57787,140288647.0,Saturday,No,2014-05-10T10:00:00.000,PropLost,"[-71.154177, 42.338291]",Point,PropLost,5,LARCRT,774,D14,Day,No,COMMONWEALTH AV,Part three,Unarmed,749665.1637,,2948491.548,2014
59681,140290834.0,Saturday,No,2014-05-10T03:00:00.000,PropLost,"[-71.058866, 42.357544]",Point,PropLost,5,LSTPRP,103,A1,Last,No,SCHOOL ST,Part three,Unarmed,775397.5892,,2955626.3189999997,2014
84941,140287824.0,Saturday,No,2014-05-10T09:00:00.000,PropLost,"[-71.103362, 42.31245]",Point,PropLost,5,LSTPRP,574,E13,Day,No,MARMION ST,Part three,Unarmed,763447.7168,,2939134.222,2014
87445,140288337.0,Saturday,No,2014-05-10T14:30:00.000,PropLost,"[-71.104325, 42.349656]",Point,PropLost,5,LSTPRP,631,D4,Day,No,COMMONWEALTH AV,Part three,Unarmed,763124.3684,,2952691.771,2014
99702,140290456.0,Saturday,No,2014-05-10T17:00:00.000,PropLost,"[-71.059987, 42.361648]",Point,PropLost,5,LSTPRP,72,A1,First,No,SUDBURY ST,Part three,Unarmed,775087.02,,2957120.525,2014
153516,140288393.0,Saturday,No,2014-05-10T02:00:00.000,PropLost,"[-71.135365, 42.354941]",Point,PropLost,5,MISC  ,803,D14,Last,No,RUGG RD,Part three,Unarmed,754725.5594,,2954580.336,2014
179609,140288164.0,Saturday,No,2014-05-10T11:16:00.000,PropLost,"[-71.130602, 42.286674]",Point,PropLost,5,LARCRT,679,E5,Day,No,CORINTH ST,Part three,Unarmed,756120.5107,,2929707.9639999997,2014
263163,140292892.0,Saturday,No,2014-05-10T12:30:00.000,PropLost,"[0, 0]",Point,PropLost,5,LSTPRP,303,E13,Day,No,AMORY ST,Part three,Unarmed,,,,2014
265352,140289208.0,Saturday,No,2014-05-10T20:00:00.000,PropLost,"[0, 0]",Point,PropLost,5,LSTPRP,72,A1,First,No,CAMBRIDGE ST,Part three,Unarmed,,,,2014
