,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
39694,130459491.0,Wednesday,No,2013-07-24T11:00:00.000,Service,"[-71.066885, 42.361686]",Point,Service,7,ARREST,64,A1,Day,No,BLOSSOM ST,Part three,Unarmed,773222.6795,,2957124.903,2013
100072,130460434.0,Wednesday,No,2013-07-24T17:30:00.000,Service,"[-71.05372, 42.327461]",Point,Service,7,ARREST,190,C6,First,No,LOGAN WY,Part three,Unarmed,776845.9439,,2944671.0360000003,2013
101853,130460171.0,Wednesday,No,2013-07-24T16:30:00.000,Service,"[-71.04625, 42.354256]",Point,Service,7,CD9   ,200,C6,First,No,COURTHOUSE WY,Part three,Unarmed,778813.9495,,2954446.2630000003,2013
112938,130459217.0,Wednesday,No,2013-07-24T21:15:00.000,Service,"[-71.05826, 42.329731]",Point,Service,7,ARREST,179,C6,First,No,SOUTHAMPTON ST,Part three,Unarmed,775614.0035,ELLERY ST,2945491.8710000003,2013
136800,130460788.0,Wednesday,No,2013-07-24T16:14:00.000,Service,"[-71.04028, 42.370701]",Point,Service,7,IVPER ,28,A7,First,No,HAVRE ST,Part three,Unarmed,780395.3071,MAVERICK ST,2960447.777,2013
145728,130460343.0,Wednesday,No,2013-07-24T17:38:00.000,Service,"[-71.08135, 42.332389]",Point,Service,7,ARREST,274,B2,First,No,WASHINGTON ST,Part three,Unarmed,769365.5688,,2946429.0289999996,2013
153102,130459940.0,Wednesday,No,2013-07-24T14:24:00.000,Service,"[-71.05853, 42.350901]",Point,Service,7,ARREST,115,A1,Day,No,BEACH ST,Part three,Unarmed,775501.0657,LINCOLN ST,2953206.2189999996,2013
163685,130459404.0,Wednesday,No,2013-07-24T10:30:00.000,Service,"[-71.14431, 42.346231]",Point,Service,7,ARREST,938,D14,Day,No,FIDELIS WY,Part three,Unarmed,752321.0272,JETTE CT,2951396.025,2013
163760,130460786.0,Wednesday,No,2013-07-24T16:14:00.000,Service,"[-71.04028, 42.370701]",Point,Service,7,IVPER ,28,A7,First,No,HAVRE ST,Part three,Unarmed,780395.3071,MAVERICK ST,2960447.777,2013
244551,130459269.0,Wednesday,No,2013-07-24T09:35:00.000,Service,"[-71.151715, 42.355406]",Point,Service,7,ARREST,939,D14,Day,No,FANEUIL ST,Part three,Unarmed,750305.3484,,2954731.285,2013
