,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
37822,152031589.0,Saturday,No,2015-04-18T08:44:00.000,InvProp,"[-71.09208, 42.322581]",Point,InvProp,4,IVPREM,0,B2,Day,No,THORNTON ST,Part three,Unarmed,766481.5559,,2942840.74,2015
49437,152031704.0,Saturday,No,2015-04-18T15:18:00.000,InvProp,"[-71.055875, 42.379707]",Point,InvProp,4,ALARM,0,A15,Day,No,OLD LANDING WY,Part three,Unarmed,776164.0067,,2963707.4760000003,2015
60537,152031659.0,Saturday,No,2015-04-18T13:00:00.000,InvProp,"[-71.098625, 42.346181]",Point,InvProp,4,CD9,0,D4,Day,No,YAWKEY WY,Part three,Unarmed,764671.1215,,2951432.6119999997,2015
64388,152031588.0,Saturday,No,2015-04-18T08:46:00.000,InvProp,"[-71.06666, 42.305854]",Point,InvProp,4,ALARM,0,C11,Day,No,HAMILTON ST,Part three,Unarmed,773386.7248,,2936778.7630000003,2015
73835,152032801.0,Saturday,No,2015-04-18T16:32:00.000,InvProp,"[-71.04744, 42.291881]",Point,InvProp,4,VAND,0,C11,First,No,MORRISSEY BL,Part three,Unarmed,778612.9043,,2931714.09,2015
139001,152031833.0,Saturday,No,2015-04-18T23:59:00.000,InvProp,"[-71.064255, 42.299891]",Point,InvProp,4,SHOTS,0,C11,Last,No,CHARLES ST,Part three,Other,774048.5119,,2934609.361,2015
169311,152038257.0,Saturday,No,2015-04-18T01:00:00.000,InvProp,"[-71.154203, 42.35619]",Point,InvProp,4,PROP,0,D14,Last,No,GOODENOUGH ST,Part three,Unarmed,749631.9118,,2955014.312,2015
182371,152031705.0,Saturday,No,2015-04-18T15:02:00.000,InvProp,"[-71.05464, 42.325816]",Point,InvProp,4,BE,0,C6,Day,No,OCALLAGHAN WY,Part three,Unarmed,776600.2984,,2944070.27,2015
212526,152031606.0,Saturday,No,2015-04-18T10:30:00.000,InvProp,"[-71.08037, 42.349236]",Point,InvProp,4,SUSOBJ,0,D4,Day,No,BOYLSTON ST,Part three,Other,769600.5057,,2952569.662,2015
246242,152031530.0,Saturday,No,2015-04-18T01:35:00.000,InvProp,"[-71.122558, 42.289692]",Point,InvProp,4,UNK,0,E5,Last,No,GRANFIELD AV,Part three,Unarmed,758292.2559999999,,2930817.442,2015
256862,152031550.0,Saturday,No,2015-04-18T02:50:00.000,InvProp,"[-71.087645, 42.285741]",Point,InvProp,4,IVPREM,0,B3,Last,No,HARWOOD ST,Part three,Unarmed,767745.8152,,2929421.435,2015
267898,152031585.0,Saturday,No,2015-04-18T09:45:00.000,InvProp,"[0, 0]",Point,InvProp,4,SUSOBJ,0,D4,Day,No,PROVIDENCE ST,Part three,Other,,ARLINGTON ST,,2015
267899,152031730.0,Saturday,No,2015-04-18T17:19:00.000,InvProp,"[0, 0]",Point,InvProp,4,BOMB,0,D4,First,No,WAREHAM ST,Part three,Unarmed,,HARRISON AV,,2015
