,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
6959,120504322.0,Saturday,No,2012-08-11T00:00:00.000,PropLost,"[-71.093405, 42.286186]",Point,PropLost,8,LSTPRP,466,B3,Last,No,MORTON ST,Part Three,Unarmed,766186.46,,2929576.115,2012
19386,120504654.0,Saturday,No,2012-08-11T12:00:00.000,PropLost,"[-71.090485, 42.349181]",Point,PropLost,8,LSTPRP,621,D4,Day,No,COMMONWEALTH AV,Part Three,Unarmed,766866.3537,,2952536.329,2012
34847,120505656.0,Saturday,No,2012-08-11T01:00:00.000,PropLost,"[-71.096105, 42.321479]",Point,PropLost,8,LSTPRP,304,B2,Last,No,WEAVER WY,Part Three,Unarmed,765394.9806,,2942433.733,2012
48401,120499620.0,Saturday,No,2012-08-11T23:38:00.000,PropLost,"[-71.060345, 42.302616]",Point,PropLost,8,UNK   ,349,C11,First,No,ADAMS ST,Part Three,Unarmed,775101.1541,,2935607.8189999997,2012
65343,120507300.0,Saturday,No,2012-08-11T23:00:00.000,PropLost,"[-71.065775, 42.352431]",Point,PropLost,8,LSTPRP,118,A1,First,No,BOYLSTON ST,Part Three,Unarmed,773539.8413,,2953753.727,2012
65494,120499349.0,Saturday,No,2012-08-11T20:00:00.000,PropLost,"[-71.070855, 42.357916]",Point,PropLost,8,INVEST,69,A1,First,No,RIVER ST,Part Three,Unarmed,772156.6489,,2955745.617,2012
69249,120503320.0,Saturday,No,2012-08-11T22:00:00.000,PropLost,"[-71.147508, 42.257526]",Point,PropLost,8,LSTPRP,822,E5,First,No,CROWN POINT DR,Part Three,Unarmed,751589.8849,,2919066.82,2012
89513,120498590.0,Saturday,No,2012-08-11T14:30:00.000,PropLost,"[-71.086215, 42.343382]",Point,PropLost,8,LARCRT,619,D4,Day,No,WESTLAND AV,Part Three,Unarmed,768030.7109,EDGERLY RD,2950428.4460000005,2012
110603,120500238.0,Saturday,No,2012-08-11T19:00:00.000,PropLost,"[-71.065135, 42.350006]",Point,PropLost,8,LARCRT,121,A1,First,No,TREMONT ST,Part Three,Other,773717.34,,2952870.892,2012
134573,120498903.0,Saturday,No,2012-08-11T13:30:00.000,PropLost,"[-71.050315, 42.359846]",Point,PropLost,8,LSTPRP,96,A1,Day,No,LONG WHRF,Part Three,Unarmed,777704.4662,,2956477.546,2012
143694,120500512.0,Saturday,No,2012-08-11T23:00:00.000,PropLost,"[-71.074985, 42.342171]",Point,PropLost,8,LSTPRP,153,D4,First,No,TREMONT ST,Part Three,Unarmed,771068.9870000001,,2950002.251,2012
151020,120498904.0,Saturday,No,2012-08-11T15:00:00.000,PropLost,"[-71.05783, 42.358771]",Point,PropLost,8,LSTPRP,97,A1,Day,No,WASHINGTON ST,Part Three,Unarmed,775675.4145,COURT ST,2956075.1760000004,2012
155619,120498922.0,Saturday,No,2012-08-11T12:00:00.000,PropLost,"[-71.055335, 42.282706]",Point,PropLost,8,LSTPRP,389,C11,Day,No,GALLIVAN BL,Part Three,Unarmed,776494.2576,,2928359.3589999997,2012
183217,120498622.0,Saturday,No,2012-08-11T02:00:00.000,PropLost,"[-71.144024, 42.346747]",Point,PropLost,8,LSTPRP,938,D14,Last,No,JETTE CT,Part Three,Unarmed,752397.4732,,2951584.079,2012
196686,120498631.0,Saturday,No,2012-08-11T12:00:00.000,PropLost,"[-71.0493, 42.33916]",Point,PropLost,8,LSTPRP,213,C6,Day,No,W 3RD ST,Part Three,Unarmed,778018.4026,,2948940.463,2012
197297,120503179.0,Saturday,No,2012-08-11T12:30:00.000,PropLost,"[-71.058866, 42.357544]",Point,PropLost,8,LSTPRP,97,A1,Day,No,SCHOOL ST,Part Three,Unarmed,775397.5892,,2955626.3189999997,2012
239041,120498674.0,Saturday,No,2012-08-11T06:00:00.000,PropLost,"[-71.068365, 42.328546]",Point,PropLost,8,ROBRPT,178,C6,Last,No,MASSACHUSETTS AV,Part Three,Unarmed,772883.8062,,2945046.048,2012
247325,120498693.0,Saturday,No,2012-08-11T13:00:00.000,PropLost,"[-71.06198, 42.356441]",Point,PropLost,8,LSTPRP,102,A1,Day,No,PARK ST,Part Three,Unarmed,774558.1332,TREMONT ST,2955220.292,2012
256560,120502423.0,Saturday,No,2012-08-11T09:00:00.000,PropLost,"[-71.157112, 42.283362]",Point,PropLost,8,LSTPRP,735,E5,Day,No,CENTRE ST,Part Three,Unarmed,748952.2159,,2928471.09,2012
