,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
25710,142056669.0,Wednesday,No,2014-12-10T18:45:00.000,PropFound,"[-71.06776, 42.285161]",Point,PropFound,12,PROP,0,C11,First,No,ASHMONT ST,Part three,Unarmed,773127.5186,,2929236.7139999997,2014
44818,142056437.0,Wednesday,No,2014-12-10T12:40:00.000,PropFound,"[-71.06939, 42.339506]",Point,PropFound,12,MISC,0,D4,Day,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2014
46928,142056248.0,Wednesday,No,2014-12-10T14:35:00.000,PropFound,"[-71.08413, 42.349151]",Point,PropFound,12,MISC,0,D4,Day,No,NEWBURY ST,Part three,Unarmed,768584.2682,GLOUCESTER ST,2952533.708,2014
106545,142056259.0,Wednesday,No,2014-12-10T14:49:00.000,PropFound,"[-71.09754, 42.315016]",Point,PropFound,12,PROP,0,E13,Day,No,COLUMBUS AV,Part three,Unarmed,765018.0158,,2940076.91,2014
116111,142056157.0,Wednesday,No,2014-12-10T10:30:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,12,PROP,0,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
117036,142056160.0,Wednesday,No,2014-12-10T11:30:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,12,PROP,0,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
151564,142056158.0,Wednesday,No,2014-12-10T10:30:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,12,PROP,0,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
168508,142056253.0,Wednesday,No,2014-12-10T09:45:00.000,PropFound,"[-71.10479, 42.334141]",Point,PropFound,12,PROP,0,B2,Day,No,HUNTINGTON AV,Part three,Unarmed,763024.8693,FRANCIS ST,2947037.227,2014
197291,142056228.0,Wednesday,No,2014-12-10T12:45:00.000,PropFound,"[-71.08154, 42.344261]",Point,PropFound,12,ROBBER,0,D4,Day,No,DURHAM ST,Part three,Unarmed,769293.1309999999,ST BOTOLPH ST,2950755.124,2014
210239,142056204.0,Wednesday,No,2014-12-10T12:20:00.000,PropFound,"[-71.12395, 42.256421]",Point,PropFound,12,PROP,0,E18,Day,No,HYDE PARK AV,Part three,Unarmed,757969.2324,,2918691.415,2014
234730,142056324.0,Wednesday,No,2014-12-10T16:43:00.000,PropFound,"[-71.076655, 42.336766]",Point,PropFound,12,IVPER,0,D4,First,No,WASHINGTON ST,Part three,Unarmed,770627.2848,,2948030.3260000004,2014
238265,142056186.0,Wednesday,No,2014-12-10T11:30:00.000,PropFound,"[-71.090956, 42.333723]",Point,PropFound,12,PROP,0,B2,Day,No,SCHROEDER PLAZA,Part three,Unarmed,766765.8102,,2946902.542,2014
