,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
62081,130387302.0,Monday,No,2013-06-24T17:00:00.000,PropFound,"[-71.08179, 42.345411]",Point,PropFound,6,FDPROP,146,D4,First,No,HUNTINGTON AV,Part three,Unarmed,769223.4913,W NEWTON ST,2951173.874,2013
84701,130385997.0,Monday,No,2013-06-24T15:30:00.000,PropFound,"[-71.09738, 42.343691]",Point,PropFound,6,FDPROP,627,D4,Day,No,JERSEY ST,Part three,Unarmed,765011.9643,PETERBOROUGH ST,2950526.795,2013
98491,130385112.0,Monday,No,2013-06-24T10:15:00.000,PropFound,"[-71.07337, 42.351831]",Point,PropFound,6,FDPROP,134,D4,Day,No,BERKELEY ST,Part three,Unarmed,771487.9884,,2953524.716,2013
102637,130385353.0,Monday,No,2013-06-24T16:45:00.000,PropFound,"[-71.085813, 42.303132]",Point,PropFound,6,FDPROP,307,B2,First,No,FRANKLIN PARK RD,Part three,Unarmed,768210.6151,,2935761.349,2013
106929,130386087.0,Monday,No,2013-06-24T17:21:00.000,PropFound,"[-71.06765, 42.340511]",Point,PropFound,6,FDPROP,0,D4,First,No,UNION PARK ST,Part three,Unarmed,773055.0431,,2949407.284,2013
144822,130385378.0,Monday,No,2013-06-24T11:00:00.000,PropFound,"[-71.06939, 42.339506]",Point,PropFound,6,FDPROP,167,D4,Day,No,HARRISON AV,Part three,Unarmed,772586.4767,,2949038.664,2013
216710,130386205.0,Monday,No,2013-06-24T17:45:00.000,PropFound,"[-71.059475, 42.378676]",Point,PropFound,6,FDPROP,900,A15,First,No,MONUMENT ST,Part three,Unarmed,775193.3491,,2963326.659,2013
224152,130385856.0,Monday,No,2013-06-24T08:30:00.000,PropFound,"[-71.041125, 42.331371]",Point,PropFound,6,FDPROP,233,C6,Day,No,E 8TH ST,Part three,Unarmed,780244.0753,,2946113.9760000003,2013
228126,130385012.0,Monday,No,2013-06-24T09:30:00.000,PropFound,"[-71.093945, 42.349626]",Point,PropFound,6,FDPROP,622,D4,Day,No,BEACON ST,Part three,Unarmed,765930.2847,BAY STATE RD,2952694.026,2013
238382,130384959.0,Monday,No,2013-06-24T09:25:00.000,PropFound,"[-71.06593, 42.343951]",Point,PropFound,6,FDPROP,163,D4,Day,No,E BERKELEY ST,Part three,Unarmed,773513.67,WASHINGTON ST,2950663.2430000002,2013
