,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
23664,120550925.0,Sunday,No,2012-09-02T10:00:00.000,OTHER LARCENY,"[-71.061015, 42.353246]",Point,06xx,9,INVEST,112,A1,Day,No,AVENUE DE LAFAYETTE,Part One,Unarmed,774824.9513,,2954057.314,2012
31844,120548554.0,Sunday,No,2012-09-02T17:48:00.000,OTHER LARCENY,"[-71.066403, 42.343387]",Point,06xx,9,LARCRT,164,D4,First,No,WASHINGTON ST,Part One,Unarmed,773386.6818,,2950456.92,2012
31980,120550443.0,Sunday,No,2012-09-02T20:00:00.000,OTHER LARCENY,"[-71.064905, 42.352371]",Point,06xx,9,LARCRT,119,A1,First,No,BOYLSTON ST,Part One,Unarmed,773775.1158,,2953733.06,2012
39915,120549269.0,Sunday,No,2012-09-02T20:30:00.000,OTHER LARCENY,"[-71.12009, 42.291991]",Point,06xx,9,LARCRT,564,E5,First,No,BROOKWAY RD,Part One,Other,758956.4524,ARCHDALE RD,2931658.255,2012
46340,120549544.0,Sunday,No,2012-09-02T22:08:00.000,OTHER LARCENY,"[-71.088294, 42.341504]",Point,06xx,9,CD19RA,794,D4,First,No,ST STEPHEN ST,Part One,Unarmed,767472.0844,,2949741.2860000003,2012
49878,120548556.0,Sunday,No,2012-09-02T16:10:00.000,OTHER LARCENY,"[-71.059295, 42.356476]",Point,06xx,9,LARCIP,103,A1,First,No,WASHINGTON ST,Part One,Unarmed,775283.7829999999,,2955236.785,2012
54217,120550565.0,Sunday,No,2012-09-02T02:00:00.000,OTHER LARCENY,"[-71.105529, 42.327046]",Point,06xx,9,LARCRT,584,B2,Last,No,LAWN ST,Part One,Other,762836.9766,,2944450.575,2012
54669,120593494.0,Sunday,No,2012-09-02T18:00:00.000,OTHER LARCENY,"[-71.0864, 42.341636]",Point,06xx,9,LARCRT,619,D4,First,No,HUNTINGTON AV,Part One,Unarmed,767983.9289,,2949792.117,2012
62391,120548599.0,Sunday,No,2012-09-02T01:00:00.000,OTHER LARCENY,"[-71.09307, 42.284131]",Point,06xx,9,LARCRT,466,B3,Last,No,DEERING RD,Part One,Unarmed,766280.6819,,2928827.6780000003,2012
79312,120548013.0,Sunday,No,2012-09-02T09:30:00.000,OTHER LARCENY,"[-71.070033, 42.273536]",Point,06xx,9,LARCIP,405,C11,Day,No,WASHINGTON ST,Part One,Unarmed,772533.7455,,2924997.126,2012
91485,120554420.0,Sunday,No,2012-09-02T00:38:00.000,OTHER LARCENY,"[-71.07843, 42.349776]",Point,06xx,9,LARCRT,130,D4,Last,No,BOYLSTON ST,Part One,Unarmed,770123.9452,,2952769.035,2012
97439,120548046.0,Sunday,No,2012-09-02T09:30:00.000,OTHER LARCENY,"[-71.064015, 42.348681]",Point,06xx,9,ROBIP ,127,A1,Day,No,WASHINGTON ST,Part One,Unarmed,774022.5582,,2952389.583,2012
99247,120549878.0,Sunday,No,2012-09-02T23:25:00.000,OTHER LARCENY,"[-71.096445, 42.349991]",Point,06xx,9,LARCRT,622,D4,First,No,BAY STATE RD,Part One,Unarmed,765253.8703,,2952823.832,2012
108626,120549043.0,Sunday,No,2012-09-02T20:00:00.000,OTHER LARCENY,"[-71.089285, 42.279236]",Point,06xx,9,ROBRPT,427,B3,First,No,NORFOLK ST,Part One,Unarmed,767313.4676,,2927048.778,2012
117171,120548909.0,Sunday,No,2012-09-02T19:15:00.000,OTHER LARCENY,"[-71.15242, 42.351791]",Point,06xx,9,ARREST,133,D14,First,No,ARLINGTON ST,Part One,Unarmed,750120.3947,,2953413.165,2012
124953,120550016.0,Sunday,No,2012-09-02T19:00:00.000,OTHER LARCENY,"[-71.05538, 42.360271]",Point,06xx,9,LARCRT,94,A1,First,No,N MARKET ST,Part One,Unarmed,776334.7396,,2956625.248,2012
140839,120548443.0,Sunday,No,2012-09-02T15:00:00.000,OTHER LARCENY,"[-71.080085, 42.346711]",Point,06xx,9,ARREST,130,D4,Day,No,HUNTINGTON AV,Part One,Unarmed,769682.0757,,2951649.883,2012
141819,120548795.0,Sunday,No,2012-09-02T18:05:00.000,OTHER LARCENY,"[-71.038957, 42.370546]",Point,06xx,9,FIGHT ,28,A7,First,No,MERIDIAN ST,Part One,Unarmed,780753.025,,2960393.236,2012
160502,120549194.0,Sunday,No,2012-09-02T19:00:00.000,OTHER LARCENY,"[-71.08939, 42.345876]",Point,06xx,9,BERPT ,620,D4,First,No,HEMENWAY ST,Part One,Unarmed,767168.1477,,2951333.347,2012
197967,120549991.0,Sunday,No,2012-09-02T23:30:00.000,OTHER LARCENY,"[-71.07203, 42.339206]",Point,06xx,9,LARCRT,905,D4,First,No,E BROOKLINE ST,Part One,Unarmed,771873.282,,2948925.7460000003,2012
199422,120547537.0,Sunday,No,2012-09-02T01:18:00.000,OTHER LARCENY,"[-71.098005, 42.324861]",Point,06xx,9,LARCIP,302,B2,Last,No,CENTRE ST,Part One,Other,764875.3416,,2943664.003,2012
214341,120548172.0,Sunday,No,2012-09-02T11:49:00.000,OTHER LARCENY,"[-71.083135, 42.342941]",Point,06xx,9,LARCIP,145,D4,Day,No,ST BOTOLPH ST,Part One,Other,768864.2929,,2950271.981,2012
226886,120548660.0,Sunday,No,2012-09-02T17:13:00.000,OTHER LARCENY,"[-71.062548, 42.361157]",Point,06xx,9,SHPLFT,72,A1,First,No,CAMBRIDGE ST,Part One,Unarmed,774395.6116,,2956937.863,2012
