,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
22873,130694121.0,Thursday,No,2013-10-31T17:00:00.000,PersLoc,"[-71.076, 42.308316]",Point,PersLoc,10,MSNCOM,570,B2,First,No,BRUNSWICK ST,Other,Unarmed,770855.9143,,2937663.548,2013
40761,130695558.0,Thursday,No,2013-10-31T18:30:00.000,PersLoc,"[-71.07713, 42.280711]",Point,PersLoc,10,IVPER ,419,B3,First,No,FULLER ST,Other,Unarmed,770600.1297,,2927602.3639999996,2013
59754,130694476.0,Thursday,No,2013-10-31T14:15:00.000,PersLoc,"[-71.077185, 42.296021]",Point,PersLoc,10,MISPER,446,B3,Day,No,ATHELWOLD ST,Other,Unarmed,770557.5917,,2933181.47,2013
83114,130694377.0,Thursday,No,2013-10-31T14:10:00.000,PersLoc,"[-71.077185, 42.296021]",Point,PersLoc,10,MISPER,446,B3,Day,No,ATHELWOLD ST,Other,Unarmed,770557.5917,,2933181.47,2013
84259,130707244.0,Thursday,No,2013-10-31T19:30:00.000,PersLoc,"[-71.13095, 42.249381]",Point,PersLoc,10,MISPER,533,E18,First,No,RIVER ST,Other,Unarmed,756085.3388,,2916117.671,2013
97387,130696516.0,Thursday,No,2013-10-31T17:51:00.000,PersLoc,"[-71.06749, 42.306571]",Point,PersLoc,10,MSNCOM,335,C11,First,No,HAMILTON ST,Other,Unarmed,773161.0159,,2937039.2,2013
98355,130695477.0,Thursday,No,2013-10-31T18:30:00.000,PersLoc,"[-71.07713, 42.280711]",Point,PersLoc,10,MISPER,419,B3,First,No,FULLER ST,Other,Unarmed,770600.1297,,2927602.3639999996,2013
114570,130694528.0,Thursday,No,2013-10-31T12:45:00.000,PersLoc,"[-71.077185, 42.296021]",Point,PersLoc,10,MISPER,446,B3,Day,No,ATHELWOLD ST,Other,Unarmed,770557.5917,,2933181.47,2013
138754,130695871.0,Thursday,No,2013-10-31T18:30:00.000,PersLoc,"[-71.08241, 42.299761]",Point,PersLoc,10,IVPER ,457,B3,First,No,PAGE ST,Other,Unarmed,769137.3294,,2934537.4189999998,2013
159130,130694015.0,Thursday,No,2013-10-31T18:10:00.000,PersLoc,"[-71.085618, 42.32866]",Point,PersLoc,10,MISC  ,281,B2,First,No,WASHINGTON ST,Other,Unarmed,768218.0809,,2945064.255,2013
217798,130694016.0,Thursday,No,2013-10-31T18:30:00.000,PersLoc,"[-71.080596, 42.327236]",Point,PersLoc,10,MISC  ,281,B2,First,No,GREENVILLE ST,Other,Unarmed,769578.6737,,2944551.923,2013
