,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
15555,140151813.0,Saturday,No,2014-03-08T00:00:00.000,PropLost,"[-71.07676, 42.302772]",Point,PropLost,3,LARCRT,461,C11,Last,No,BOWDOIN AV,Part three,Unarmed,770660.3057,,2935642.018,2014
63759,140143405.0,Saturday,No,2014-03-08T18:45:00.000,PropLost,"[-71.12221, 42.256011]",Point,PropLost,3,LSTPRP,519,E18,First,No,RIVER ST,Part three,Unarmed,758440.9352,HARVARD ST,2918544.087,2014
131878,140151519.0,Saturday,No,2014-03-08T13:30:00.000,PropLost,"[-71.112411, 42.284053]",Point,PropLost,3,LARCRT,503,E18,Day,No,AMERICAN LEGION HY,Part three,Unarmed,761047.1773,,2928774.728,2014
198965,140349075.0,Saturday,No,2014-03-08T12:00:00.000,PropLost,"[-71.08246, 42.342981]",Point,PropLost,3,LSTPRP,145,D4,Day,No,BLACKWOOD ST,Part three,Unarmed,769046.704,,2950287.45,2014
204395,140147010.0,Saturday,No,2014-03-08T19:00:00.000,PropLost,"[-71.05418, 42.359261]",Point,PropLost,3,LARCRT,94,A1,First,No,STATE ST,Part three,Unarmed,776660.9853,,2956258.877,2014
206721,140163579.0,Saturday,No,2014-03-08T20:20:00.000,PropLost,"[-71.06198, 42.356441]",Point,PropLost,3,INVEST,72,A1,First,No,PARK ST,Part three,Unarmed,774558.1332,TREMONT ST,2955220.292,2014
237752,140143415.0,Saturday,No,2014-03-08T01:30:00.000,PropLost,"[-71.081565, 42.345586]",Point,PropLost,3,LARCRT,146,D4,Last,No,HUNTINGTON AV,Part three,Unarmed,769284.003,,2951237.9460000005,2014
241428,140163913.0,Saturday,No,2014-03-08T17:00:00.000,PropLost,"[-71.059987, 42.361648]",Point,PropLost,3,INVEST,72,A1,First,No,SUDBURY ST,Part three,Unarmed,775087.02,,2957120.525,2014
244019,140145015.0,Saturday,No,2014-03-08T19:00:00.000,PropLost,"[-71.05033, 42.332956]",Point,PropLost,3,LSTPRP,217,C6,First,No,TELEGRAPH ST,Part three,Unarmed,777752.0724,,2946678.3210000005,2014
246990,140147564.0,Saturday,No,2014-03-08T16:30:00.000,PropLost,"[-71.090893, 42.321142]",Point,PropLost,3,LSTPRP,309,B2,First,No,MARTIN LUTHER KING BLVD,Part three,Other,766804.8797,,2942317.77,2014
265189,140158892.0,Saturday,No,2014-03-08T15:30:00.000,PropLost,"[0, 0]",Point,PropLost,3,LSTPRP,118,A1,Day,No,BOYLSTON ST,Part three,Unarmed,,,,2014
265929,140143025.0,Saturday,No,2014-03-08T16:00:00.000,PropLost,"[0, 0]",Point,PropLost,3,LARCRT,99,A1,First,No,UNION ST,Part three,Unarmed,,,,2014
