,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
31367,140289424.0,Saturday,No,2014-05-10T22:30:00.000,MVAcc,"[-71.12453, 42.262711]",Point,MVAcc,5,MVA   ,544,E18,First,No,WEST ST,Other,Unarmed,757802.1287,SUMMER ST,2920982.8819999998,2014
42245,140287580.0,Saturday,No,2014-05-10T07:30:00.000,MVAcc,"[-71.08177, 42.320731]",Point,MVAcc,5,MVPED1,265,B2,Day,No,WARREN AV,Other,Unarmed,769272.998,DALE ST,2942180.0689999997,2014
56570,140287384.0,Saturday,No,2014-05-10T02:57:00.000,MVAcc,"[-71.080907, 42.28446]",Point,MVAcc,5,HITRUN,434,B3,Last,No,NORFOLK ST,Other,Unarmed,769571.1147,,2928963.528,2014
100992,140288069.0,Saturday,No,2014-05-10T12:15:00.000,MVAcc,"[-71.03698, 42.374051]",Point,MVAcc,5,MVANO ,28,A7,Day,No,HAVRE ST,Other,Unarmed,781280.4190000001,PORTER ST,2961673.4069999997,2014
105417,140287760.0,Saturday,No,2014-05-10T09:42:00.000,MVAcc,"[-71.09583, 42.291891]",Point,MVAcc,5,MVAINJ,566,B3,Day,No,AMERICAN LEGION HY,Other,Unarmed,765520.438,MORTON ST,2931651.983,2014
137156,140288440.0,Saturday,No,2014-05-10T15:17:00.000,MVAcc,"[-71.08539, 42.270941]",Point,MVAcc,5,MVAINJ,423,B3,Day,No,RIDGEVIEW AV,Other,Unarmed,768382.2082,RIVER ST,2924031.068,2014
158908,140287106.0,Saturday,No,2014-05-10T00:24:00.000,MVAcc,"[-71.05246, 42.294481]",Point,MVAcc,5,MVAINJ,368,C11,Last,No,NEPONSET AV,Other,Unarmed,777249.718,KING ST,2932654.4,2014
176122,140287290.0,Saturday,No,2014-05-10T02:10:00.000,MVAcc,"[-71.05263, 42.287426]",Point,MVAcc,5,MVANO ,378,C11,Last,No,PIERCE AV,Other,Other,777217.2063,,2930083.224,2014
228858,140288466.0,Saturday,No,2014-05-10T15:35:00.000,MVAcc,"[-71.099225, 42.314846]",Point,MVAcc,5,MVANO ,577,E13,Day,No,WASHINGTON ST,Other,Other,764562.5768,,2940012.814,2014
232469,140288557.0,Saturday,No,2014-05-10T16:16:00.000,MVAcc,"[-71.117775, 42.351421]",Point,MVAcc,5,MVAINJ,797,D14,First,No,COMMONWEALTH AV,Other,Other,759485.7513,,2953318.393,2014
235209,140289394.0,Saturday,No,2014-05-10T22:20:00.000,MVAcc,"[-71.1068, 42.287741]",Point,MVAcc,5,MVAINJ,503,E18,First,No,AMERICAN LEGION HY,Other,Other,762559.3498,WALK HILL ST,2930125.787,2014
238832,140288136.0,Saturday,No,2014-05-10T13:05:00.000,MVAcc,"[-71.071135, 42.335176]",Point,MVAcc,5,MVAINJ,172,D4,Day,No,ALBANY ST,Other,Unarmed,772122.6365,,2947458.358,2014
249222,140287842.0,Saturday,No,2014-05-10T10:29:00.000,MVAcc,"[-71.04211, 42.346281]",Point,MVAcc,5,MVA   ,210,C6,Day,No,SUMMER ST,Other,Unarmed,779948.5704,D ST,2951546.0069999998,2014
255165,140289038.0,Saturday,No,2014-05-10T19:30:00.000,MVAcc,"[0, 0]",Point,MVAcc,5,MVANO ,596,D4,First,No,CHARLESGATE,Other,Unarmed,,,,2014
