,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
33416,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.030209, 42.334031]",Point,06MV,7,BE,231,C6,,No,E FIFTH ST,Part One,None,783190.0,,2950000.0,2015
63496,,Tuesday,No,2015-07-28T06:23:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,115,A1,,No,ATLANTIC AVE,Part One,None,,EAST ST,,2015
67522,,Tuesday,No,2015-07-28T12:00:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,795,D14,,No,BRIGHTON AVE,Part One,None,,,,2015
88430,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.071136, 42.380254]",Point,06MV,7,BE,52,A15,,No,RUTHERFORD AVE,Part One,None,772040.0,,2960000.0,2015
134462,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.037302, 42.37547]",Point,06MV,7,BE,23,A7,,No,BENNINGTON ST,Part One,None,781190.0,,2960000.0,2015
138793,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.063068, 42.377089]",Point,06MV,7,BE,55,A15,,No,GREEN ST,Part One,None,774225.0,,2960000.0,2015
139837,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.056985, 42.361415]",Point,06MV,7,ARREST,78,A1,,No,MARSHALL ST,Part One,None,775899.0,,2960000.0,2015
163473,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.082201, 42.325721]",Point,06MV,7,BE,281,B2,,No,MORELAND ST,Part One,None,769147.0,,2940000.0,2015
187200,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.117568, 42.305316]",Point,06MV,7,PROP,650,E13,,No,JAMAICA ST,Part One,None,759617.0,,2940000.0,2015
195237,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.084779, 42.30434]",Point,06MV,7,BE,330,B2,,No,BLUE HILL AVE,Part One,None,768488.0,,2940000.0,2015
213848,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.130902, 42.290345]",Point,06MV,7,VAND,662,E5,,No,ASHFIELD ST,Part One,None,756034.0,,2930000.0,2015
231025,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.083368, 42.326598]",Point,06MV,7,BE,282,B2,,No,WARREN ST,Part One,None,768830.0,,2940000.0,2015
252975,,Tuesday,No,2015-07-28T00:00:00.000,Larceny From Motor Vehicle,"[-71.057764, 42.35073]",Point,06MV,7,,115,A1,,No,BEACH ST,Part One,None,775708.0,,2950000.0,2015
