,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
4719,142055192.0,Saturday,No,2014-12-06T13:42:00.000,InvPer,"[-71.087155, 42.283776]",Point,InvPer,12,STAB,0,B3,Day,No,WILDWOOD ST,Part three,Unarmed,767881.8707,,2928706.0,2014
50907,142055119.0,Saturday,No,2014-12-06T08:35:00.000,InvPer,"[-71.07271, 42.290416]",Point,InvPer,12,IVPER,0,B3,Day,No,TALBOT AV,Part three,Unarmed,771778.5062,,2931144.96,2014
60791,142055305.0,Saturday,No,2014-12-06T21:30:00.000,InvPer,"[-71.0587, 42.350476]",Point,InvPer,12,IVPER,0,A1,First,No,LINCOLN ST,Part three,Other,775455.9149,,2953051.103,2014
77536,142055233.0,Saturday,No,2014-12-06T16:30:00.000,InvPer,"[-71.06644, 42.341791]",Point,InvPer,12,CD4,0,D4,First,No,HARRISON AV,Part three,Unarmed,773379.7993,,2949875.3989999997,2014
85885,142055041.0,Saturday,No,2014-12-06T02:58:00.000,InvPer,"[-71.083771, 42.304147]",Point,InvPer,12,VIORDR,0,B2,Last,No,NORMANDY ST,Part three,Unarmed,768761.2524,,2936133.9069999997,2014
107146,142055145.0,Saturday,No,2014-12-06T09:51:00.000,InvPer,"[-71.121065, 42.292571]",Point,InvPer,12,IVPER,0,E5,Day,No,ARCHDALE RD,Part three,Unarmed,758691.7158,,2931868.443,2014
109720,142055245.0,Saturday,No,2014-12-06T01:15:00.000,InvPer,"[-71.095995, 42.347161]",Point,InvPer,12,IVPER,0,D4,Last,No,LANSDOWNE ST,Part three,Unarmed,765380.3957,,2951793.104,2014
127981,142055962.0,Saturday,No,2014-12-06T22:00:00.000,InvPer,"[-71.028715, 42.337426]",Point,InvPer,12,IVPER,0,C6,First,No,E 2ND ST,Part three,Unarmed,783587.4446,E 2ND ST,2948338.815,2014
130898,142055151.0,Saturday,No,2014-12-06T11:45:00.000,InvPer,"[-71.06056, 42.302016]",Point,InvPer,12,IVPER,0,C11,Day,No,ARCADIA ST,Part three,Unarmed,775044.1191,,2935388.87,2014
149555,142055698.0,Saturday,No,2014-12-06T14:19:00.000,InvPer,"[-71.133129, 42.363375]",Point,InvPer,12,IVMV,0,D14,Day,No,WESTERN AV,Part three,Other,755316.5648,,2957656.465,2014
167463,142055199.0,Saturday,No,2014-12-06T14:06:00.000,InvPer,"[-71.066885, 42.361686]",Point,InvPer,12,IVPER,0,A1,Day,No,BLOSSOM ST,Part three,Unarmed,773222.6795,,2957124.903,2014
177177,142055310.0,Saturday,No,2014-12-06T21:15:00.000,InvPer,"[-71.076185, 42.349481]",Point,InvPer,12,FIGHT,0,D4,First,No,ST JAMES AV,Part three,Unarmed,770731.3351,,2952664.538,2014
186252,142055247.0,Saturday,No,2014-12-06T16:30:00.000,InvPer,"[-71.07787, 42.288031]",Point,InvPer,12,IVPER,0,B3,First,No,WOODROW AV,Part three,Unarmed,770386.6797,NORFOLK ST,2930268.88,2014
192162,142055239.0,Saturday,No,2014-12-06T17:16:00.000,InvPer,"[-71.08856, 42.292606]",Point,InvPer,12,STAB,0,B3,First,No,BLUE HILL AV,Part three,Other,767486.1615,,2931921.943,2014
223685,142055211.0,Saturday,No,2014-12-06T14:45:00.000,InvPer,"[-71.16992, 42.352801]",Point,InvPer,12,ALARM,0,D14,Day,No,ATKINS ST,Part three,Unarmed,745388.6082,,2953762.439,2014
231080,142055146.0,Saturday,No,2014-12-06T10:30:00.000,InvPer,"[-71.1199, 42.270516]",Point,InvPer,12,PKNIFE,0,E18,Day,No,COLLINS ST,Part three,Unarmed,759042.7315,,2923832.6810000003,2014
247659,142055167.0,Saturday,No,2014-12-06T11:37:00.000,InvPer,"[-71.09097, 42.313121]",Point,InvPer,12,IVPER,0,B2,Day,No,RUTHVEN ST,Part three,Unarmed,766798.2685,,2939394.796,2014
254140,142055294.0,Saturday,No,2014-12-06T20:37:00.000,InvPer,"[-71.049954, 42.377686]",Point,InvPer,12,EDP,0,A15,First,No,1ST AV,Part three,Unarmed,777767.5231,,2962979.242,2014
