,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
39839,142050291.0,Wednesday,No,2014-11-19T02:50:00.000,MVAcc,"[-71.09583, 42.291891]",Point,MVAcc,11,MVA,0,B3,Last,No,AMERICAN LEGION HY,Other,Unarmed,765520.438,MORTON ST,2931651.983,2014
41651,142050417.0,Wednesday,No,2014-11-19T14:50:00.000,MVAcc,"[-71.07806, 42.337301]",Point,MVAcc,11,MVA,0,D4,Day,No,MASSACHUSETTS AV,Other,Other,770246.4519,SHAWMUT AV,2948223.4069999997,2014
58120,142050443.0,Wednesday,No,2014-11-19T16:45:00.000,MVAcc,"[-71.102425, 42.317166]",Point,MVAcc,11,MVA,0,E13,First,No,AMORY ST,Other,Other,763693.1517,,2940854.211,2014
94902,142050393.0,Wednesday,No,2014-11-19T12:04:00.000,MVAcc,"[-71.07309, 42.351211]",Point,MVAcc,11,MVA,0,D4,Day,No,BERKELEY ST,Other,Other,771564.8051,BOYLSTON ST,2953299.1539999996,2014
121106,142050409.0,Wednesday,No,2014-11-19T14:00:00.000,MVAcc,"[-71.07463, 42.335321]",Point,MVAcc,11,MVA,0,D4,Day,No,HARRISON AV,Other,Unarmed,771177.4087,,2947506.466,2014
142398,142050328.0,Wednesday,No,2014-11-19T08:50:00.000,MVAcc,"[-71.11406, 42.313201]",Point,MVAcc,11,MVA,0,E13,Day,No,CENTRE ST,Other,Unarmed,760552.9634,GREEN ST,2939394.845,2014
178153,142050361.0,Wednesday,No,2014-11-19T11:00:00.000,MVAcc,"[-71.0526, 42.328611]",Point,MVAcc,11,MVA,0,C6,Day,No,OLD COLONY AV,Other,Unarmed,777146.6032,DEVINE WY,2945091.7010000004,2014
196658,142050514.0,Wednesday,No,2014-11-19T19:54:00.000,MVAcc,"[-71.0483, 42.281851]",Point,MVAcc,11,MVA,0,C11,First,No,HALLET DAVIS ST,Other,Other,778399.5775,MILTON ST,2928057.789,2014
221640,142050521.0,Wednesday,No,2014-11-19T17:51:00.000,MVAcc,"[-71.09498, 42.349131]",Point,MVAcc,11,MVA,0,D4,First,No,COMMONWEALTH AV,Other,Unarmed,765651.3676,KENMORE ST,2952512.3060000003,2014
251099,142050440.0,Wednesday,No,2014-11-19T16:20:00.000,MVAcc,"[-71.061, 42.304201]",Point,MVAcc,11,MVA,0,C11,First,No,ADAMS ST,Other,Unarmed,774920.9937,,2936184.5039999997,2014
257130,142050322.0,Wednesday,No,2014-11-19T08:20:00.000,MVAcc,"[-71.0726, 42.289691]",Point,MVAcc,11,MVA,0,B3,Day,No,WHITFIELD ST,Other,Unarmed,771809.5923,NORFOLK AV,2930880.9080000003,2014
258167,142050324.0,Wednesday,No,2014-11-19T08:30:00.000,MVAcc,"[-71.123165, 42.255916]",Point,MVAcc,11,MVA,0,E18,Day,No,RIVER ST,Other,Other,758182.5548,,2918508.325,2014
