,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
38779,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.066758, 42.30648]",Point,OTHER,7,IVPER,340,C11,,No,BOWDOIN ST,Part Two,None,773359.0,,2940000.0,2015
39335,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.052888, 42.359426]",Point,OTHER,7,VAND,94,A1,,No,STATE ST,Part Two,None,777010.0,,2960000.0,2015
50703,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.076789, 42.342528]",Point,OTHER,7,TS,153,D4,,No,PEMBROKE ST,Part Two,None,770580.0,,2950000.0,2015
59439,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.130956, 42.259926]",Point,OTHER,7,IVPER,545,E18,,No,GORDON AVE,Part Two,None,756067.0,,2920000.0,2015
87596,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.074589, 42.319597]",Point,OTHER,7,IVPER,261,B2,,No,DEAN ST,Part Two,None,771217.0,,2940000.0,2015
93926,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.081817, 42.333302]",Point,OTHER,7,IVMV,0,,,No,MELNEA CASS,Part Two,None,769238.0,SHAWMUT AVE,2950000.0,2015
99694,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.034388, 42.33565]",Point,OTHER,7,MISC,226,C6,,No,E BROADWAY,Part Two,None,782057.0,,2950000.0,2015
117769,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.058354, 42.358923]",Point,OTHER,7,IVPER,92,A1,,No,COURT ST,Part Two,None,775534.0,,2960000.0,2015
142385,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.103176, 42.326242]",Point,OTHER,7,SHOTS,906,E13,,No,HEATH ST,Part Two,None,763475.0,,2940000.0,2015
149748,,Sunday,No,2015-07-19T15:38:00.000,Other,"[0, 0]",Point,OTHER,7,IVMV,0,,,No,,Part Two,None,,GENEVA AVE,,2015
184880,,Sunday,No,2015-07-19T17:52:00.000,Other,"[0, 0]",Point,OTHER,7,MVA,387,C11,,No,GRANITE AVE,Part Two,None,,HILL TOP ST,,2015
200792,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.063367, 42.307821]",Point,OTHER,7,IVPER,340,C11,,No,ADAMS ST,Part Two,None,774274.0,,2940000.0,2015
227512,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.060212, 42.306383]",Point,OTHER,7,BE,347,C11,,No,LYON ST,Part Two,None,775130.0,,2940000.0,2015
240064,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.069547, 42.362403]",Point,OTHER,7,IVPER,64,A1,,No,FRUIT ST,Part Two,None,772502.0,,2960000.0,2015
252681,,Sunday,No,2015-07-19T00:00:00.000,Other,"[-71.081213, 42.328491]",Point,OTHER,7,IVPER,281,B2,,No,DUDLEY ST,Part Two,None,769410.0,,2950000.0,2015
