,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
20836,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.079152, 42.34731]",Point,06xx,7,ARREST,146,D4,,No,HUNTINGTON AVE,Part One,None,769933.0,,2950000.0,2015
27770,,Thursday,No,2015-07-09T00:00:00.000,Larceny From Motor Vehicle,"[-71.149825, 42.34545]",Point,06MV,7,,776,D14,,No,UNION ST,Part One,None,750831.0,,2950000.0,2015
33630,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.083052, 42.308898]",Point,06xx,7,DISTRB,320,B2,,No,BLUE HILL AVE,Part One,None,768947.0,,2940000.0,2015
37389,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.049158, 42.281052]",Point,06xx,7,ARREST,384,C11,,No,CEDAR GROVE ST,Part One,None,778169.0,,2930000.0,2015
56069,,Thursday,No,2015-07-09T10:42:00.000,Larceny,"[0, 0]",Point,06xx,7,,593,B2,,No,LONGWOOD AVE,Part One,None,,,,2015
88959,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.082848, 42.30897]",Point,06xx,7,,329,B2,,No,BLUE HILL AVE,Part One,None,769002.0,,2940000.0,2015
90870,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.080148, 42.349325]",Point,06xx,7,,138,D4,,No,BOYLSTON ST,Part One,None,769660.0,,2950000.0,2015
93139,,Thursday,No,2015-07-09T00:00:00.000,Larceny From Motor Vehicle,"[-71.093555, 42.277832]",Point,06MV,7,BE,468,B3,,No,BLUE HILL AVE,Part One,None,766160.0,,2930000.0,2015
120346,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.066787, 42.338275]",Point,06xx,7,,167,D4,,No,ALBANY ST,Part One,None,773292.0,,2950000.0,2015
131923,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.063217, 42.3281]",Point,06xx,7,ARREST,186,C6,,No,ALLSTATE RD,Part One,None,774277.0,,2940000.0,2015
147170,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.064613, 42.324118]",Point,06xx,7,,186,C6,,No,MASSACHUSETTS AVE,Part One,None,773906.0,,2940000.0,2015
160252,,Thursday,No,2015-07-09T00:00:00.000,Larceny From Motor Vehicle,"[-71.072225, 42.348343]",Point,06MV,7,BE,128,D4,,No,COLUMBUS AVE,Part One,None,771804.0,,2950000.0,2015
163978,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.061776, 42.356024]",Point,06xx,7,ARREST,111,A1,,No,WINTER ST,Part One,None,774614.0,,2960000.0,2015
166638,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.13249, 42.349378]",Point,06xx,7,,793,D14,,No,COMMONWEALTH AVE,Part One,None,755511.0,,2950000.0,2015
173621,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.059841, 42.286924]",Point,06xx,7,,392,C11,,No,ASHMONT ST,Part One,None,775267.0,,2930000.0,2015
199875,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.086883, 42.348406]",Point,06xx,7,ARREST,142,D4,,No,NEWBURY ST,Part One,None,767841.0,,2950000.0,2015
205074,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.106213, 42.333021]",Point,06xx,7,,604,B2,,No,WAIT ST,Part One,None,762642.0,,2950000.0,2015
210747,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.084058, 42.318601]",Point,06xx,7,,309,B2,,No,MARTIN LUTHER KING JR BLVD,Part One,None,768658.0,,2940000.0,2015
218209,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.08069, 42.339061]",Point,06xx,7,,273,D4,,No,TREMONT ST,Part One,None,769532.0,,2950000.0,2015
230592,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.05932, 42.352023]",Point,06xx,7,ADMRPT,116,A1,,No,KINGSTON ST,Part One,None,775285.0,,2950000.0,2015
232936,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.085517, 42.307242]",Point,06xx,7,,319,B2,,No,WAYNE ST,Part One,None,768283.0,,2940000.0,2015
240498,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.069925, 42.352046]",Point,06xx,7,,120,A1,,No,BOYLSTON ST,Part One,None,772419.0,,2950000.0,2015
258586,,Thursday,No,2015-07-09T00:00:00.000,Larceny,"[-71.062899, 42.35123]",Point,06xx,7,ADMRPT,117,A1,,No,WASHINGTON ST,Part One,None,774319.0,,2950000.0,2015
