,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
39413,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.038631, 42.380123]",Point,06MV,7,IVMV,24,A7,,No,MARION ST,Part One,None,780822.0,,2960000.0,2015
68572,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.16891, 42.276487]",Point,06MV,7,BE,725,E5,,No,WYCLIFF AVE,Part One,None,745770.0,,2930000.0,2015
80480,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.081055, 42.321328]",Point,06MV,7,,265,B2,,No,WAVERLY ST,Part One,None,769465.0,,2940000.0,2015
102025,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.083834, 42.301974]",Point,06MV,7,BE,458,B3,,No,ELLINGTON ST,Part One,None,768748.0,,2940000.0,2015
125278,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.036329, 42.333109]",Point,06MV,7,BE,230,C6,,No,E SIXTH ST,Part One,None,781537.0,,2950000.0,2015
144882,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.135084, 42.353426]",Point,06MV,7,BE,802,D14,,No,BRIGHTON AVE,Part One,None,754804.0,,2950000.0,2015
147007,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[0, 0]",Point,06MV,7,BE,24,A7,,No,BROOKS ST,Part One,None,,TRENTON ST,,2015
150385,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.061986, 42.326966]",Point,06MV,7,INVEST,186,C6,,No,ALLSTATE RD,Part One,None,774612.0,,2940000.0,2015
185104,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.135851, 42.3495]",Point,06MV,7,,794,D14,,No,LONG AVE,Part One,None,754602.0,,2950000.0,2015
193868,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.075671, 42.318725]",Point,06MV,7,BE,264,B2,,No,JUDSON ST,Part One,None,770926.0,,2940000.0,2015
197758,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.075976, 42.337212]",Point,06MV,7,,953,D4,,No,WASHINGTON ST,Part One,None,770810.0,,2950000.0,2015
219882,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.098916, 42.344265]",Point,06MV,7,BE,627,D4,,No,BOYLSTON ST,Part One,None,764596.0,,2950000.0,2015
245259,,Wednesday,No,2015-07-01T00:00:00.000,Larceny From Motor Vehicle,"[-71.144857, 42.284142]",Point,06MV,7,,686,E5,,No,LORRAINE ST,Part One,None,752267.0,,2930000.0,2015
