,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
41196,130417867.0,Sunday,No,2013-07-07T11:11:00.000,InvProp,"[-71.059357, 42.28831]",Point,InvProp,7,IVPREM,393,C11,Day,No,WRENTHAM ST,Part three,Unarmed,775395.2132,,2930395.613,2013
47748,130417733.0,Sunday,No,2013-07-07T09:15:00.000,InvProp,"[-71.152705, 42.292241]",Point,InvProp,7,IVMV  ,692,E5,Day,No,GREATON RD,Part three,Unarmed,750131.7198,,2931711.7430000002,2013
49887,130420521.0,Sunday,No,2013-07-07T10:00:00.000,InvProp,"[-71.112247, 42.298567]",Point,InvProp,7,IVPREM,509,E13,Day,No,WOODLAWN ST,Part three,Other,761067.3521,,2934064.135,2013
60842,130418704.0,Sunday,No,2013-07-07T19:09:00.000,InvProp,"[-71.118035, 42.265101]",Point,InvProp,7,SCHALM,492,E18,First,No,METROPOLITAN AV,Part three,Unarmed,759556.3368,,2921861.6360000004,2013
64721,130417548.0,Sunday,No,2013-07-07T04:33:00.000,InvProp,"[0, 0]",Point,InvProp,7,SHOTS ,126,A1,Last,No,MELROSE ST,Part three,Unarmed,,,,2013
106281,130419030.0,Sunday,No,2013-07-07T22:18:00.000,InvProp,"[-71.106503, 42.326544]",Point,InvProp,7,ALARMC,607,E13,First,No,HEATH ST,Part three,Unarmed,762574.3166,,2944266.457,2013
198481,130417609.0,Sunday,No,2013-07-07T07:12:00.000,InvProp,"[-71.130787, 42.357518]",Point,InvProp,7,FIREB ,816,D14,Last,No,MANSFIELD ST,Part three,Unarmed,755958.6573,,2955524.797,2013
209076,130418780.0,Sunday,No,2013-07-07T19:48:00.000,InvProp,"[-71.082725, 42.338011]",Point,InvProp,7,BEIP  ,274,D4,First,No,TREMONT ST,Part three,Unarmed,768983.9229,,2948475.94,2013
219269,130418286.0,Sunday,No,2013-07-07T15:10:00.000,InvProp,"[-71.099389, 42.265307]",Point,InvProp,7,FDWEAP,485,E18,Day,No,RECTOR RD,Part three,Unarmed,764602.8309999999,,2921959.588,2013
224099,130417696.0,Sunday,No,2013-07-07T10:00:00.000,InvProp,"[-71.059357, 42.28831]",Point,InvProp,7,IVDRUG,169,C11,Day,No,WRENTHAM ST,Part three,Unarmed,775395.2132,,2930395.613,2013
