,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
24743,130378778.0,Friday,No,2013-06-21T12:00:00.000,PropLost,"[-71.06198, 42.356441]",Point,PropLost,6,LSTPRP,102,A1,Day,No,PARK ST,Part three,Unarmed,774558.1332,TREMONT ST,2955220.292,2013
40430,130380044.0,Friday,No,2013-06-21T17:00:00.000,PropLost,"[-71.059969, 42.355867]",Point,PropLost,6,LSTPRP,102,A1,First,No,WASHINGTON ST,Part three,Unarmed,775102.6197,,2955013.727,2013
42736,130378729.0,Friday,No,2013-06-21T10:00:00.000,PropLost,"[-71.05731, 42.360281]",Point,PropLost,6,INVEST,94,A1,Day,No,CONGRESS ST,Part three,Unarmed,775813.1021,NORTH ST,2956626.1780000003,2013
63319,130378193.0,Friday,No,2013-06-21T10:00:00.000,PropLost,"[-71.07365, 42.299381]",Point,PropLost,6,LSTPRP,462,C11,Day,No,BOWDOIN ST,Part three,Unarmed,771507.8429,WASHINGTON ST,2934410.665,2013
93279,130380821.0,Friday,No,2013-06-21T00:00:00.000,PropLost,"[-71.161002, 42.340975]",Point,PropLost,6,LSTPRP,750,D14,Last,No,GREYCLIFFE RD,Part three,Unarmed,747816.2448,,2949461.9480000003,2013
95243,130385213.0,Friday,No,2013-06-21T17:30:00.000,PropLost,"[-71.099385, 42.342666]",Point,PropLost,6,LSTPRP,626,D4,First,No,KILMARNOCK ST,Part three,Other,764471.6869,,2950150.713,2013
95757,130387199.0,Friday,No,2013-06-21T18:00:00.000,PropLost,"[-71.07517, 42.334901]",Point,PropLost,6,LSTPRP,170,D4,First,No,MASSACHUSETTS AV,Part three,Unarmed,771032.1683,HARRISON AV,2947352.683,2013
96485,130378659.0,Friday,No,2013-06-21T15:10:00.000,PropLost,"[-71.086655, 42.348466]",Point,PropLost,6,LARCIP,141,D4,Day,No,NEWBURY ST,Part three,Unarmed,767902.9271,,2952280.765,2013
107049,130385298.0,Friday,No,2013-06-21T12:00:00.000,PropLost,"[-71.099445, 42.346327]",Point,PropLost,6,LSTPRP,627,D4,Day,No,BROOKLINE AV,Part three,Unarmed,764448.9697,,2951484.588,2013
125337,130379473.0,Friday,No,2013-06-21T15:00:00.000,PropLost,"[-71.039731, 42.347751]",Point,PropLost,6,MISC  ,206,C6,Day,No,CONGRESS ST,Part three,Unarmed,780588.7721,,2952085.0689999997,2013
148768,130390551.0,Friday,No,2013-06-21T09:00:00.000,PropLost,"[-71.08986, 42.343186]",Point,PropLost,6,LSTPRP,619,D4,Day,No,SYMPHONY RD,Part three,Unarmed,767045.8061,,2950352.4489999996,2013
203080,130385129.0,Friday,No,2013-06-21T08:30:00.000,PropLost,"[-71.085035, 42.28091]",Point,PropLost,6,BERPT ,137,B3,Day,No,MORTON ST,Part three,Unarmed,768460.5296,,2927664.4069999997,2013
