,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
2357,130592081.0,Tuesday,No,2013-09-17T08:40:00.000,MVAcc,"[-71.04723, 42.319566]",Point,MVAcc,9,MVPED1,913,C6,Day,No,MT VERNON ST,Other,Unarmed,778616.1691,,2941803.2180000003,2013
10276,130593492.0,Tuesday,No,2013-09-17T19:00:00.000,MVAcc,"[-71.13681, 42.349776]",Point,MVAcc,9,MVPED1,794,D14,First,No,ALLSTON ST,Other,Unarmed,754342.9998,,2952696.438,2013
81365,130593232.0,Tuesday,No,2013-09-17T17:27:00.000,MVAcc,"[-71.09298, 42.279906]",Point,MVAcc,9,MVA   ,428,B3,First,No,BLUE HILL AV,Other,Unarmed,766312.3784,,2927288.142,2013
83146,130593130.0,Tuesday,No,2013-09-17T16:43:00.000,MVAcc,"[-71.115719, 42.278337]",Point,MVAcc,9,MVA   ,499,E18,First,No,CUMMINS HY,Other,Unarmed,760161.2867,,2926687.528,2013
94593,130591946.0,Tuesday,No,2013-09-17T07:42:00.000,MVAcc,"[-71.170585, 42.273206]",Point,MVAcc,9,MVAINJ,725,E5,Day,No,SPRING ST,Other,Other,745320.8781,,2924755.901,2013
122821,130592203.0,Tuesday,No,2013-09-17T09:48:00.000,MVAcc,"[-71.12375, 42.257241]",Point,MVAcc,9,MVPED1,520,E18,Day,No,HYDE PARK AV,Other,Unarmed,758022.057,EVERETT ST,2918990.473,2013
129727,130593223.0,Tuesday,No,2013-09-17T17:17:00.000,MVAcc,"[-71.080385, 42.287286]",Point,MVAcc,9,MVA   ,432,B3,First,No,BALLOU PL,Other,Unarmed,769707.5124,,2929994.0330000003,2013
136797,130593248.0,Tuesday,No,2013-09-17T17:25:00.000,MVAcc,"[-71.099446, 42.319929]",Point,MVAcc,9,MVPED1,303,E13,First,No,AMORY ST,Other,Other,764493.9818,,2941864.597,2013
141491,130592061.0,Tuesday,No,2013-09-17T08:30:00.000,MVAcc,"[-71.09385, 42.267631]",Point,MVAcc,9,MVA   ,426,B3,Day,No,BLUE HILL AV,Other,Unarmed,766098.2462,RIVER ST,2922813.8439999996,2013
187967,130592088.0,Tuesday,No,2013-09-17T08:49:00.000,MVAcc,"[-71.12124, 42.264851]",Point,MVAcc,9,MVAINJ,495,E18,Day,No,HYDE PARK AV,Other,Unarmed,758689.2237,,2921766.664,2013
193807,130592424.0,Tuesday,No,2013-09-17T11:40:00.000,MVAcc,"[-71.08575, 42.301251]",Point,MVAcc,9,MVAINJ,457,B3,Day,No,BLUE HILL AV,Other,Unarmed,768231.1309999999,MCLELLAN ST,2935075.992,2013
199051,130593377.0,Tuesday,No,2013-09-17T18:08:00.000,MVAcc,"[-71.08891, 42.349651]",Point,MVAcc,9,MVPED1,140,D4,First,No,MASSACHUSETTS AV,Other,Unarmed,767291.2771,PUBLIC ALLEY 429,2952709.653,2013
215926,130592019.0,Tuesday,No,2013-09-17T08:01:00.000,MVAcc,"[-71.12821, 42.258031]",Point,MVAcc,9,MVPED1,538,E18,Day,No,CHILD ST,Other,Other,756813.4363,GORDON AV,2919273.064,2013
234396,130591918.0,Tuesday,No,2013-09-17T07:20:00.000,MVAcc,"[-71.13279, 42.355511]",Point,MVAcc,9,MVA   ,803,D14,Last,No,CAMBRIDGE ST,Other,Other,755420.6684,HARVARD AV,2954791.04,2013
238541,130592389.0,Tuesday,No,2013-09-17T11:00:00.000,MVAcc,"[-71.067635, 42.305716]",Point,MVAcc,9,MVAINJ,336,C11,Day,No,BOWDOIN ST,Other,Unarmed,773123.372,,2936727.425,2013
259408,130592024.0,Tuesday,No,2013-09-17T08:15:00.000,MVAcc,"[-71.11406, 42.313201]",Point,MVAcc,9,MVA   ,639,E13,Day,No,CENTRE ST,Other,Unarmed,760552.9634,GREEN ST,2939394.845,2013
