,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
43602,140329021.0,Monday,No,2014-05-26T15:00:00.000,DRUG CHARGES,"[-71.07664, 42.327121]",Point,18xx,5,IVDRUG,282,B2,Day,No,DUDLEY ST,Part Two,Other,770648.7859,VINE ST,2944515.538,2014
60330,140328836.0,Monday,No,2014-05-26T17:20:00.000,DRUG CHARGES,"[-71.116115, 42.296021]",Point,18xx,5,IVDRUG,509,E13,First,No,WALK HILL ST,Part Two,Unarmed,760025.3234,HYDE PARK AV,2933131.665,2014
78301,140329098.0,Monday,No,2014-05-26T19:42:00.000,DRUG CHARGES,"[-71.08744, 42.333399]",Point,18xx,5,ARREST,909,B2,First,No,CABOT ST,Part Two,Other,767717.2749,,2946788.916,2014
78309,140329644.0,Monday,No,2014-05-26T00:24:00.000,DRUG CHARGES,"[-71.05623, 42.338831]",Point,18xx,5,TSTOP ,0,C6,Last,No,ORTON MAROTTA WY,Part Two,Other,776145.6606,B ST,2948810.918,2014
108230,140328405.0,Monday,No,2014-05-26T13:58:00.000,DRUG CHARGES,"[-71.063107, 42.301073]",Point,18xx,5,ARREST,352,C11,Day,No,ARCADIA PARK,Part Two,Unarmed,774356.6356,,2935041.712,2014
143248,140331578.0,Monday,No,2014-05-26T07:30:00.000,DRUG CHARGES,"[-71.12395, 42.256421]",Point,18xx,5,IVDRUG,520,E18,Day,No,HYDE PARK AV,Part Two,Unarmed,757969.2324,,2918691.415,2014
154148,140328980.0,Monday,No,2014-05-26T17:37:00.000,DRUG CHARGES,"[-71.097555, 42.333651]",Point,18xx,5,IVPER ,901,B2,First,No,TURQUOISE WAY,Part Two,Unarmed,764981.9171,HORADAN WY,2946867.81,2014
233122,140329242.0,Monday,No,2014-05-26T20:50:00.000,DRUG CHARGES,"[-71.085628, 42.34206]",Point,18xx,5,ARREST,283,D4,First,No,HUNTINGTON AV,Part Two,Unarmed,768191.7788,,2949947.602,2014
256112,140327731.0,Monday,No,2014-05-26T02:45:00.000,DRUG CHARGES,"[-71.082212, 42.325687]",Point,18xx,5,ARREST,296,B2,Last,No,MORELAND ST,Part Two,Other,769144.4393,,2943985.377,2014
264404,140328279.0,Monday,No,2014-05-26T12:40:00.000,DRUG CHARGES,"[0, 0]",Point,18xx,5,ARREST,261,B2,Day,No,HUMPHREYS PL,Part Two,Unarmed,,,,2014
