,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
5253,142023423.0,Thursday,No,2014-06-05T14:00:00.000,MVAcc,"[-71.0716, 42.302361]",Point,MVAcc,6,MVA,0,C11,Day,No,BOWDOIN ST,Other,Unarmed,772056.9733,HOMES AV,2935499.401,2014
8079,140357447.0,Thursday,No,2014-06-05T20:30:00.000,MVAcc,"[-71.06202, 42.379876]",Point,MVAcc,6,VANRPT,45,A15,First,No,ELM ST,Other,Unarmed,774503.468,,2963760.4239999996,2014
19692,140353897.0,Thursday,No,2014-06-05T15:41:00.000,MVAcc,"[-71.03931, 42.382621]",Point,MVAcc,6,MVANO ,26,A7,Day,No,MERIDIAN ST,Other,Unarmed,780633.9622,CONDOR ST,2964793.082,2014
22302,140352753.0,Thursday,No,2014-06-05T06:56:00.000,MVAcc,"[-71.05563, 42.310931]",Point,MVAcc,6,MVAINJ,254,C11,Last,No,BAY ST,Other,Unarmed,776360.8454,MARYLAND ST,2938644.541,2014
39532,140354194.0,Thursday,No,2014-06-05T17:41:00.000,MVAcc,"[-71.07436, 42.348921]",Point,MVAcc,6,HITRUN,128,D4,First,No,STUART ST,Other,Unarmed,771225.6789,CLARENDON ST,2952462.9189999998,2014
45552,140354042.0,Thursday,No,2014-06-05T16:42:00.000,MVAcc,"[-71.16615, 42.340071]",Point,MVAcc,6,MVANO ,750,D14,First,No,LAKE ST,Other,Unarmed,746425.8056,COMMONWEALTH AV,2949127.332,2014
92210,140353908.0,Thursday,No,2014-06-05T15:47:00.000,MVAcc,"[-71.115994, 42.275121]",Point,MVAcc,6,MVAINJ,497,E18,Day,No,AMERICAN LEGION HY,Other,Unarmed,760092.1353,,2925515.338,2014
97885,140353218.0,Thursday,No,2014-06-05T10:35:00.000,MVAcc,"[-71.07884, 42.314571]",Point,MVAcc,6,MVANO ,323,B2,Day,No,QUINCY ST,Other,Unarmed,770076.4646,BLUE HILL AV,2939939.163,2014
118908,140352995.0,Thursday,No,2014-06-05T08:59:00.000,MVAcc,"[-71.120095, 42.351711]",Point,MVAcc,6,MVANO ,797,D14,Day,No,COMMONWEALTH AV,Other,Unarmed,758858.1673,,2953421.273,2014
131470,140354140.0,Thursday,No,2014-06-05T17:22:00.000,MVAcc,"[-71.03932, 42.383181]",Point,MVAcc,6,MVAINJ,26,A7,First,No,MERIDIAN ST,Other,Unarmed,780630.1595,,2964997.143,2014
140159,140353729.0,Thursday,No,2014-06-05T14:18:00.000,MVAcc,"[-71.06803, 42.323871]",Point,MVAcc,6,MVAINJ,182,B2,Day,No,BURRELL ST,Other,Unarmed,772983.0179,NORFOLK ST,2943342.857,2014
142166,140353475.0,Thursday,No,2014-06-05T12:48:00.000,MVAcc,"[-71.11142, 42.330431]",Point,MVAcc,6,MVANO ,608,E13,Day,No,S HUNTINGTON AV,Other,Unarmed,761238.4013,,2945677.0,2014
148840,140354403.0,Thursday,No,2014-06-05T19:12:00.000,MVAcc,"[-71.13317, 42.353111]",Point,MVAcc,6,ASTEMS,794,D14,First,No,BRIGHTON AV,Other,Unarmed,755321.7194,PARK VALE AV,2953915.9889999996,2014
177657,140354187.0,Thursday,No,2014-06-05T17:40:00.000,MVAcc,"[-71.03932, 42.383261]",Point,MVAcc,6,MVANO ,25,A7,First,No,MERIDIAN ST,Other,Other,780630.0013,NAY ST,2965026.296,2014
188311,140353581.0,Thursday,No,2014-06-05T13:23:00.000,MVAcc,"[-71.08501, 42.303481]",Point,MVAcc,6,MVPED2,330,B2,Day,No,BLUE HILL AV,Other,Other,768427.3627,COLUMBIA RD,2935889.611,2014
202221,140353845.0,Thursday,No,2014-06-05T15:23:00.000,MVAcc,"[-71.067775, 42.273361]",Point,MVAcc,6,MVPED1,405,C11,Day,No,DORCHESTER AV,Other,Unarmed,773145.2492,,2924936.613,2014
202531,140353213.0,Thursday,No,2014-06-05T10:32:00.000,MVAcc,"[-71.05826, 42.329731]",Point,MVAcc,6,MVANO ,174,C6,Day,No,ELLERY ST,Other,Unarmed,775614.0035,SOUTHAMPTON ST,2945491.8710000003,2014
213452,140354427.0,Thursday,No,2014-06-05T19:20:00.000,MVAcc,"[-71.07526, 42.345831]",Point,MVAcc,6,MVPED2,150,D4,First,No,COLUMBUS AV,Other,Unarmed,770988.0004,DARTMOUTH ST,2951335.652,2014
230191,140354798.0,Thursday,No,2014-06-05T22:32:00.000,MVAcc,"[-71.07738, 42.350061]",Point,MVAcc,6,MVAINJ,130,D4,First,No,DARTMOUTH ST,Other,Other,770407.2615,BOYLSTON ST,2952874.296,2014
231607,140353923.0,Thursday,No,2014-06-05T15:57:00.000,MVAcc,"[-71.10137, 42.336346]",Point,MVAcc,6,MVPED1,615,B2,Day,No,LONGWOOD AV,Other,Unarmed,763945.8169,,2947845.0730000003,2014
236935,140353886.0,Thursday,No,2014-06-05T15:35:00.000,MVAcc,"[-71.05908, 42.325391]",Point,MVAcc,6,MVPED1,186,C6,Day,No,BOSTON ST,Other,Unarmed,775400.4512,HOWELL ST,2943909.1539999996,2014
237351,140352405.0,Thursday,No,2014-06-05T00:16:00.000,MVAcc,"[-71.05292, 42.339511]",Point,MVAcc,6,MVADD ,936,C6,Last,No,COSTELLO CIRCLE,Other,Unarmed,777039.2536,ST CASIMIR,2949063.395,2014
257889,140356330.0,Thursday,No,2014-06-05T19:00:00.000,MVAcc,"[-71.147965, 42.340241]",Point,MVAcc,6,VANRPT,788,D14,First,No,SUTHERLAND RD,Other,Other,751341.9802,,2949209.0519999997,2014
