,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
9590,120755886.0,Friday,No,2012-11-02T18:00:00.000,OTHER LARCENY,"[-71.061185, 42.351706]",Point,06xx,11,ROBIP ,116,A1,First,No,HARRISON AV,Part One,Unarmed,774781.8874,,2953495.873,2012
30216,120691056.0,Friday,No,2012-11-02T09:43:00.000,OTHER LARCENY,"[-71.084525, 42.329741]",Point,06xx,11,LARCIP,288,B2,Day,No,WASHINGTON ST,Part One,Unarmed,768511.9472,,2945459.828,2012
34443,120691206.0,Friday,No,2012-11-02T11:15:00.000,OTHER LARCENY,"[-71.138508, 42.355898]",Point,06xx,11,FIGHT ,804,D14,Day,No,EVERETT ST,Part One,Unarmed,753874.4121,,2954925.45,2012
51947,120692408.0,Friday,No,2012-11-02T20:30:00.000,OTHER LARCENY,"[-71.06066, 42.298591]",Point,06xx,11,IVPER ,351,C11,First,No,DORCHESTER AV,Part One,Unarmed,775023.4954,PARK ST,2934140.61,2012
63644,120692068.0,Friday,No,2012-11-02T17:00:00.000,OTHER LARCENY,"[-71.05582, 42.360091]",Point,06xx,11,LARCRT,93,A1,First,No,FANEUIL HALL SQ,Part One,Unarmed,776216.1627,,2956559.0330000003,2012
78368,120760170.0,Friday,No,2012-11-02T21:00:00.000,OTHER LARCENY,"[-71.165315, 42.282636]",Point,06xx,11,LARCRT,732,E5,First,No,TEMPLE ST,Part One,Unarmed,746733.6807,,2928197.889,2012
95473,120696650.0,Friday,No,2012-11-02T15:00:00.000,OTHER LARCENY,"[-71.06575, 42.325491]",Point,06xx,11,SHPLFT,186,C6,Day,No,MASSACHUSETTS AV,Part One,Unarmed,773596.582,,2943936.3439999996,2012
99388,120691472.0,Friday,No,2012-11-02T13:19:00.000,OTHER LARCENY,"[-71.03981, 42.376191]",Point,06xx,11,ARREST,27,A7,Day,No,BORDER ST,Part One,Unarmed,780511.5193,,2962449.128,2012
100948,120691534.0,Friday,No,2012-11-02T13:30:00.000,OTHER LARCENY,"[-71.111042, 42.319185]",Point,06xx,11,LARCRT,637,E13,Day,No,BOYLSTON ST,Part One,Unarmed,761359.2902,,2941578.997,2012
121815,130036658.0,Friday,No,2012-11-02T09:00:00.000,OTHER LARCENY,"[-71.136205, 42.360056]",Point,06xx,11,BERPT ,810,D14,Day,No,HOLTON ST,Part One,Unarmed,754490.5635,,2956443.3789999997,2012
124505,120691938.0,Friday,No,2012-11-02T17:53:00.000,OTHER LARCENY,"[-71.061745, 42.356021]",Point,06xx,11,SHPLFT,102,A1,First,No,WINTER ST,Part One,Unarmed,774622.4376,,2955067.563,2012
125987,120691883.0,Friday,No,2012-11-02T16:28:00.000,OTHER LARCENY,"[-71.044313, 42.285011]",Point,06xx,11,LARCIP,381,C11,First,No,GALLIVAN BL,Part One,Unarmed,779472.1208,,2929214.769,2012
131221,120700479.0,Friday,No,2012-11-02T19:00:00.000,OTHER LARCENY,"[-71.115935, 42.295668]",Point,06xx,11,LARCRT,509,E13,First,No,WALK HILL ST,Part One,Unarmed,760074.5421,,2933003.1760000004,2012
137514,120691442.0,Friday,No,2012-11-02T13:01:00.000,OTHER LARCENY,"[-71.133585, 42.353161]",Point,06xx,11,SSTOP ,802,D14,Day,No,BRIGHTON AV,Part One,Unarmed,755209.4662,,2953933.729,2012
156003,120719245.0,Friday,No,2012-11-02T12:30:00.000,OTHER LARCENY,"[-71.115975, 42.321771]",Point,06xx,11,LARCRT,610,E13,Day,No,PERKINS ST,Part One,Unarmed,760020.9284,,2942515.559,2012
178870,120697463.0,Friday,No,2012-11-02T08:00:00.000,OTHER LARCENY,"[-71.171675, 42.278601]",Point,06xx,11,LARCRT,729,E5,Day,No,VFW PY,Part One,Unarmed,745018.3088,BAKERS CT,2926720.784,2012
188770,120691020.0,Friday,No,2012-11-02T09:12:00.000,OTHER LARCENY,"[-71.120977, 42.267011]",Point,06xx,11,LARCIP,496,E18,Day,No,HYDE PARK AV,Part One,Unarmed,758756.7157,,2922553.869,2012
201570,120718004.0,Friday,No,2012-11-02T09:00:00.000,OTHER LARCENY,"[-71.11799, 42.362286]",Point,06xx,11,LARCRT,820,D14,Day,No,SOLDIERS FIELD RD,Part One,Unarmed,759409.9027,,2957277.559,2012
204701,120691257.0,Friday,No,2012-11-02T10:30:00.000,OTHER LARCENY,"[-71.077438, 42.31834]",Point,06xx,11,LARCRT,264,B2,Day,No,BROOKFORD ST,Part One,Unarmed,770448.6818,,2941314.5560000003,2012
207678,120691941.0,Friday,No,2012-11-02T15:30:00.000,OTHER LARCENY,"[-71.063155, 42.298481]",Point,06xx,11,LARCRT,356,C11,Day,No,GENEVA AV,Part One,Unarmed,774348.7245,,2934097.058,2012
208269,120691174.0,Friday,No,2012-11-02T10:48:00.000,OTHER LARCENY,"[-71.095215, 42.315491]",Point,06xx,11,REMOVE,307,E13,Day,No,WALDREN RD,Part One,Unarmed,765646.0192,,2940252.9839999997,2012
224334,120690762.0,Friday,No,2012-11-02T08:42:00.000,OTHER LARCENY,"[-71.0557, 42.335811]",Point,06xx,11,BERPT ,197,C6,Day,No,OLD COLONY AV,Part One,Unarmed,776294.6855,,2947711.124,2012
238791,120691503.0,Friday,No,2012-11-02T14:15:00.000,OTHER LARCENY,"[-71.06465, 42.351016]",Point,06xx,11,LARCRT,121,A1,Day,No,STUART ST,Part One,Unarmed,773846.5631,,2953239.624,2012
