,compnos,day_week,domestic,fromdate,incident_type_description,location.coordinates,location.type,main_crimecode,month,naturecode,reportingarea,reptdistrict,shift,shooting,streetname,ucrpart,weapontype,x,xstreetname,y,year
3449,152031315.0,Friday,No,2015-04-17T11:20:00.000,OTHER LARCENY,"[0, 0]",Point,06xx,4,LARCEN,0,D4,Day,No,LONGWOOD AV,Part One,Unarmed,,,,2015
6431,152031308.0,Friday,No,2015-04-17T10:13:00.000,OTHER LARCENY,"[-71.060845, 42.355056]",Point,06xx,4,ARREST,0,A1,Day,No,WASHINGTON ST,Part One,Unarmed,774867.5053,,2954717.1489999997,2015
17310,152031445.0,Friday,No,2015-04-17T18:20:00.000,OTHER LARCENY,"[-71.061395, 42.358216]",Point,06xx,4,LARCEN,0,A1,First,No,BEACON ST,Part One,Unarmed,774712.9243,,2955867.9489999996,2015
18108,152032674.0,Friday,No,2015-04-17T09:30:00.000,OTHER LARCENY,"[-71.076935, 42.341116]",Point,06xx,4,PROP,0,D4,Day,No,TREMONT ST,Part One,Unarmed,770543.7184,,2949615.17,2015
21459,152031443.0,Friday,No,2015-04-17T18:20:00.000,OTHER LARCENY,"[-71.061395, 42.358216]",Point,06xx,4,LARCEN,0,A1,First,No,BEACON ST,Part One,Unarmed,774712.9243,,2955867.9489999996,2015
24105,152031437.0,Friday,No,2015-04-17T16:30:00.000,OTHER LARCENY,"[-71.0879, 42.348121]",Point,06xx,4,LARCEN,0,D4,First,No,NEWBURY ST,Part One,Other,767566.9878,,2952153.41,2015
27475,152031751.0,Friday,No,2015-04-17T21:00:00.000,OTHER LARCENY,"[-71.037895, 42.376816]",Point,06xx,4,LARCEN,0,A7,First,No,PRINCETON ST,Part One,Unarmed,781027.7161,,2962679.691,2015
39068,152031434.0,Friday,No,2015-04-17T18:30:00.000,OTHER LARCENY,"[-71.0879, 42.348121]",Point,06xx,4,LARCEN,0,D4,First,No,NEWBURY ST,Part One,Other,767566.9878,,2952153.41,2015
113792,152031444.0,Friday,No,2015-04-17T18:20:00.000,OTHER LARCENY,"[-71.061395, 42.358216]",Point,06xx,4,LARCEN,0,A1,First,No,BEACON ST,Part One,Unarmed,774712.9243,,2955867.9489999996,2015
152995,152031578.0,Friday,No,2015-04-17T10:30:00.000,OTHER LARCENY,"[-71.066736, 42.31625]",Point,06xx,4,PROP,0,B2,Day,No,ARION ST,Part One,Unarmed,773346.9841,,2940567.2010000004,2015
159941,152031245.0,Friday,No,2015-04-17T10:15:00.000,OTHER LARCENY,"[-71.080085, 42.346711]",Point,06xx,4,LARCEN,0,D4,Day,No,HUNTINGTON AV,Part One,Unarmed,769682.0757,,2951649.883,2015
171457,152031420.0,Friday,No,2015-04-17T16:35:00.000,OTHER LARCENY,"[-71.112411, 42.284053]",Point,06xx,4,LARCEN,0,E18,First,No,AMERICAN LEGION HY,Part One,Unarmed,761047.1773,,2928774.728,2015
186701,152031383.0,Friday,No,2015-04-17T08:15:00.000,OTHER LARCENY,"[-71.063785, 42.349246]",Point,06xx,4,LARCEN,0,A1,Day,No,WASHINGTON ST,Part One,Unarmed,774083.6785,,2952595.797,2015
187576,152031985.0,Friday,No,2015-04-17T20:11:00.000,OTHER LARCENY,"[-71.05256, 42.359511]",Point,06xx,4,LARCEN,0,A1,First,No,STATE ST,Part One,Unarmed,777098.3496,,2956352.275,2015
187812,152031479.0,Friday,No,2015-04-17T20:30:00.000,OTHER LARCENY,"[-71.061974, 42.365091]",Point,06xx,4,LARCEN,0,A1,First,No,CAUSEWAY ST,Part One,Other,774543.3245,,2958372.495,2015
202248,152031287.0,Friday,No,2015-04-17T11:45:00.000,OTHER LARCENY,"[-71.06293, 42.351166]",Point,06xx,4,LARCEN,0,A1,Day,No,WASHINGTON ST,Part One,Unarmed,774311.2131,,2953296.665,2015
210790,152035461.0,Friday,No,2015-04-17T18:00:00.000,OTHER LARCENY,"[-71.048935, 42.340401]",Point,06xx,4,LARCEN,0,C6,First,No,D ST,Part One,Unarmed,778114.9119,,2949393.4,2015
241259,152031433.0,Friday,No,2015-04-17T17:30:00.000,OTHER LARCENY,"[-71.0879, 42.348121]",Point,06xx,4,LARCEN,0,D4,First,No,NEWBURY ST,Part One,Other,767566.9878,,2952153.41,2015
253577,152031391.0,Friday,No,2015-04-17T16:35:00.000,OTHER LARCENY,"[-71.060845, 42.355056]",Point,06xx,4,ARREST,0,A1,First,No,WASHINGTON ST,Part One,Other,774867.5053,,2954717.1489999997,2015
